Filing Date,Document Type,Filed By,Description
"May 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566508237""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2505020 - Decision Granting Compensation To Center For Accessible Technology For Substantital Contribution To Decision (D.) 24-04-002 And D.24-11-004.
"May 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566910972""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2505018 - Decision Granting Intervenor Compensation Claim To The Utility Reform Network For Substantial Contribution To Decision 21-01-018 And 20-06-017.
"April 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562188079""><span style=""color:blue""><u>EXPARTE</u></span></a>",County of Lake,"COUNTY OF LAKES NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the Rules of Practice and Procedure of the California Public Utilities Commission (CPUC), the County of Lake(County) hereby provides notice of the following ex parte meetings related to the above referenced proceeding. Taaru Chawla, representative of the Grid Resiliency and Microgrids, Energy Division, met with Countyrepresentativeson April 3, 2025 at 10:30 a.m. to 11:00 a.m. via video conference. The following individuals participated at this meeting:Taaru Chawla (CPUC), Messay Betru (CPUC), Elizabeth Dorman (CPUC), Jason Ortega (CPUC), Jack Mulligan (CPUC), Theresa Buckley (CPUC),  Lloyd C. Guintivano (County of Lake County Counsel), Matthew Rothstein (County of Lake Chief Deputy County Administrative Officer), and Michael Day, Advanced Energy Program Lead, Trane Technologies"
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560829355""><span style=""color:blue""><u>EXPARTE</u></span></a>",Hidden Valley Lake Community Services District,"HIDDEN VALLEY LAKE COMMUNITY SERVICES DISTRICTS NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the Rules of Practice and Procedure of the California Public Utilities Commission, Hidden Valley Lake Community Services District (HVLCSD) hereby provides notice of the following ex parte meetings related to the above referenced proceeding. Khalil Johnson, Energy and Water Advisor to President Alice Busching Reynolds, met with HVLCSD on March 26, 2025, at 10:30 a.m. to 11:00 a.m. via video conference. The following individuals participated at this meeting on behalf of HVLCSD: Judy Yee, Legislative Advocate, State Building and Construction Trades Council of California; Jim Comisky, President, Board of Directors, South Lake County Fire District; Lloyd C. Guintivano, County Counsel, County of Lake; Matthew T. Rothstein, Chief Deputy County Administrative Officer, County of Lake; Michael Day, Advanced Energy Program Lead, Trane Technologies; Alyssa Gordon, Interim General Manager, HVLCSD; Hannah Davidson, Project Manager, HVLCSD; and Jacob Schlesinger, Partner, Keyes & Fox LLP. Andrew Klutey, Advisor to Commissioner John Reynolds, met with HVLCSD on March 28, 2025, at 4:00 p.m. to 4:30 p.m. The following individuals participated at this meeting on behalf of HVLCSD: Jim Comisky, President, Board of Directors, South Lake County Fire District; Lloyd C. Guintivano, County Counsel, County of Lake; Michael Day, Advanced Energy Program Lead, Trane Technologies; Alyssa Gordon, Interim General Manager, HVLCSD; and Hannah Davidson, Project Manager, HVLCSD."
"March 25, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560241851""><span style=""color:blue""><u>NOTICE</u></span></a>",Hidden Valley Lake Community Services District,"THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION. Hidden Valley Lake Community Services District is granted an ex parte meeting with Andrew Klutey, Advisor to Commissioner John Reynolds on March 28, 2025 at 4:00 pm to 4:30 pm."
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559371553""><span style=""color:blue""><u>EXPARTE</u></span></a>",Hidden Valley Lake Community Services District,"HIDDEN VALLEY LAKE COMMUNITY SERVICES DISTRICTS LATE FILED ADVANCE NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.2 of the Rules of Practice and Procedure of the California Public Utilities Commission, Hidden Valley Lake Community Services District (HVLCSD) hereby provides notice that it has been granted the following ex partemeeting related to the above referenced proceeding, as follows.Khalil Johnson, Energy and Water Advisor to President Alice Busching Reynolds, granted HVLCSDs request for an ex parte meeting to be held on March 26, 2025 at 10:30 a.m. to 11:00 a.m. HVLCSD participants in this meeting will include: Judy Yee, Legislative Advocate, State Building and Construction Trades Council of California; Jeremy Smith, Chief of State, State Building and Construction Trades Council of California; Jim Comisky, President, Board of Directors, South Lake County Fire District; Lloyd C. Guintivano, County Counsel, County of Lake; Matthew T. Rothstein, Chief Deputy County Administrative Officer, County of Lake; Michael Day, Advanced Energy Program Lead, Trane Technologies; Alyssa Gordon, Interim General Manager, HVLCSD; Hannah Davidson, Project Manager, HVLCSD; and Jacob Schlesinger, Partner, Keyes & Fox LLP."
"February 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897289""><span style=""color:blue""><u>NOTICE</u></span></a>",CTIA - The Wireless Association,NOTICE OF SUBSTITUTION OF COUNSEL
"January 23, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555445516""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/RIZZO/CPUC,"EMAIL RULING GREEN POWER INSTITUTE'S MOTION TO LATE-FILE A RESPONSE TO APPLIED MEDICAL RESOURCES CORPORATION'S APPLICATION FOR REHEARING OF DECISION 24-11-004. In the opening paragraph, Green Power Institute shall state that the assigned Administrative Law Judge authorized this late filing and Green Power Institute shall also state the date and manner in which the authorization was given. Green Power Institute shall file its response by 5:00PM Pacific Standard Time within five-days of the date this ruling."
"January 17, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678799""><span style=""color:blue""><u>REQUEST</u></span></a>",Center for Accessible Technology,for intervenor compensation for contribution to D24-04-041 and D24-11-004
"January 16, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678914""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,"for intervenor compensation for contribution to D21-01-018, D20-06-017"
"January 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678743""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,for intervenor compensation for contribution to D24-11-004.
"January 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678494""><span style=""color:blue""><u>MOTION</u></span></a>",Green Power Institute,MOTION TO LATE-FILE RESPONSE TO APPLIED MEDICAL RESOURCES CORPORATION'S APPLICATION FOR REHEARING OF DECISION 24-11-004
"December 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551178631""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on October 29, 2024, at 1:00PM lasting approximately thirty minutes via Webex initiated by Public Advocates Office with Khalil Johnson, Energy and Water Advisor to President Reynolds and Richard Khoe, Program and Project Supervisor; Jane Roschen, Regulatory Analyst; and Michael Einhorn, Staff Counsel. See also, notice filed 11-1-24."
"December 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550147899""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",Applied Medical Resources Corporation,APPLICATION FOR REHEARING OF DECISION 24-11-004
"November 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=547239996""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC / Kourtney Vaccaro / Advisor,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION.  Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas logs an ex parte meeting with Public Advocates Office on October 31, 2024 at approximately 3:30 pm."
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546650794""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2411004 - Decision Adopting Implementation Rules For Multi-Property Microgrid Tariff's And Other Matters. Rulemaking 19-09-009 is closed.
"November 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545084406""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/Einhorn/CPUC,"NOTICE OF EX PARTE MEETINGS. Public Advocates Office reports ex parte meetings with (1) Khalil Johnson, Energy and Water Advisor, of President Alice Reynolds on October 29, 2024 from approximately 3:01 pm to 3:25 pm (2) Maria Sotero, Advisor; and Suzanne Thompson, Legal Advisor and Chief of Staff of Commissioner John Reynolds on October 29, 2024 from approximately 3:32 pm to 4:02 pm (3) Victor Smith, Energy, Water, and Communications Advisor, of Commissioner Darcie Houck on October 31, 2024 from approximately 12:00 pm to 12:26 pm (4) Kourtney Vaccaro, Chief of Staff for Commissioner Karen Douglas on October 31, 2024 from approximately 3:30 pm to 3:58 pm."
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543727383""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Khalil Johnson, Energy and Water Advisor to President Reynolds log an ex parte meeting with Clean Coalition on July 24, 2024 at 1:00 pm."
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544346099""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on May 21, 2024, at 3:00PM lasting approximately thirty minutes via Webex initiated by Public Advocates Office with Khalil Johnson, Energy and Water Advisor to President Reynolds and Chloe Lukins, Program Manager; Richard Khoe, Program and Project Supervisor; Jane Roschen, Regulatory Analyst; and Michael Einhorn, Staff Counsel.  See also, notice filed 5-23-24."
"October 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543727368""><span style=""color:blue""><u>NOTICE</u></span></a>",Cal Advocates/Einhorn/CPUC,"THREE-DAY ADVANCE NOTICE OF EX PARTE MEETING. Public Advocates Office is granted an ex parte meeting with the Office of Commissioner Darcie Houck on October 31, 2024 at approximately 4:05 pm."
"October 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544568902""><span style=""color:blue""><u>NOTICE</u></span></a>",Cal Advocates/Einhorn/CPUC,"THREE-DAY ADVANCE NOTICE OF EX PARTE MEETING. Public Advocates Office is granted an ex parte meeting with the Office of Commissioner Karen Douglas on October 31, 2024 at approximately 3:30 pm."
"October 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543727340""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/Einhorn/CPUC,"THREE-DAY ADVANCE NOTICE OF EX PARTE MEETING WITH THE PUBLIC ADVOCATES OFFICE In accordance with Rule 8.2(c)(2) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby gives three days notice of ex parte communication in the above-captioned proceeding.  Cal Advocates has been granted an ex parte meeting with the Office of President Alice Busching Reynolds. The meeting is scheduled for Tuesday, October 29, 2024, at approximately 1:00 p.m., to take place via Webex.  The following personnel plan to attend the meeting on behalf of the Public Advocates Office: Chloe Lukins, Program Manager; Richard Khoe, Program and Project Supervisor; Jane Roschen, Regulatory Analyst; and Michael Einhorn, Staff Counsel."
"October 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544255550""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/Einhorn/CPUC,"THREE-DAY ADVANCE NOTICE OF EX PARTE MEETING WITH THE PUBLIC ADVOCATES OFFICE In accordance with Rule 8.2(c)(2) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby gives three days notice of ex parte communication in the above-captioned proceeding.  Cal Advocates has been granted an ex parte meeting with the Office of Commissioner John Reynolds. The meeting is scheduled for Tuesday, October 29, 2024, at approximately 3:30 p.m., to take place via Webex.  The following personnel plan to attend the meeting on behalf of the Public Advocates Office: Chloe Lukins, Program Manager; Richard Khoe, Program and Project Supervisor; Jane Roschen, Regulatory Analyst; and Michael Einhorn, Staff Counsel"
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543079839""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,REPLY COMMENTS ON PROPOSED DECISION
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543698394""><span style=""color:blue""><u>COMMENTS</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company,San Diego Gas and Electric Company","SOUTHERN CALIFORNIA EDISON COMPANY (U 338-E), PACIFIC GAS AND ELECTRIC COMPANY (U 39 E), AND SAN DIEGO GAS & ELECTRIC COMPANY (U 902 E) REPLY TO COMMENTS ON PROPOSED DECISION"
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542757437""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/RIZZO/CPUC,EMAIL RULING GRANTING CLEAN COALITION'S MOTION TO LATE FILE OPENING COMMENTS ON THE PROPOSED DECISION
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542974407""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,CLEAN COALITION REPLY COMMENTS ON PROPOSED DECISION ADOPTING IMPLEMENTATION RULES FOR MULTI-PROPERTY
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542964489""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"REPLY COMMENTS OF SMALL BUSINESS UTILITY ADVOCATES TO THE SEPTEMBER 17, 2024, PROPOSED DECISION"
"October 14, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543610813""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,  GREEN POWER INSTITUTE REPLY COMMENTS ON PROPOSED DECISION
"October 11, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542974387""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,CLEAN COALITION COMMENTS ON PROPOSED DECISION ADOPTING IMPLEMENTATION RULES FOR MULTI-PROPERTY MICROGRID TARIFFS AND OTHER MATTERS
"October 09, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542344664""><span style=""color:blue""><u>MOTION</u></span></a>",Clean Coalition,CLEAN COALITION MOTION TO LATE-FILE OPENING COMMENTS ON PROPOSED DECISION
"October 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231396""><span style=""color:blue""><u>EXPARTE</u></span></a>",Clean Coalition,"CLEAN COALITION NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), the Clean Coalition hereby provides this notice of an ex parte communication, initiated by the Clean Coalition. The meeting took place on October 3, 2024, from 1:00 - 1:30 p.m. via Webex with Amanda Singh Birmingham, Deputy Chief of Staff & Advisor to Commissioner Darcie Houck. Ben Schwartz, Policy Manager, attended on behalf of the Clean Coalition."
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542158108""><span style=""color:blue""><u>COMMENTS</u></span></a>","PACIFIC GAS AND ELECTRIC COMPANY,SAN DIEGO GAS & ELECTRIC COMPANY,SOUTHERN CALIFORNIA EDISON COMPANY",Opening Comments on Proposed Decision.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231400""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Comments on Proposed Decision Adopting Implementation Rules for Multi-Property Microgrid Tariffs and Other Matters.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542158111""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Long Beach,"Comments on Sept. 17, 2024 Proposed Decision Adopting Implementation Rules for Multi-Property Microgrid Tariffs and Other Matters."
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542335742""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/EINHORN/CPUC,Opening Comments on Proposed Decision of the OIR.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231491""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sunnova Community Microgrids California, LLC",Comments on Proposed Decision.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231497""><span style=""color:blue""><u>COMMENTS</u></span></a>",Applied Medical Resources Corporation,Opening Comments on Proposed Decision Adopting Implementation Rules for Multi-Property Microgrid Tariffs and Other Matters.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542158116""><span style=""color:blue""><u>COMMENTS</u></span></a>",PearlX Infrastructure LLC,Opening comments of PearlX Infrastructure LLC on Proposed Decision adopting implementation rules for multi-property microgrid tariffs and other matters.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542158119""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Opening Comments on Proposed Decision.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231397""><span style=""color:blue""><u>COMMENTS</u></span></a>",Microgrid Resources Coalition,Comments on Track 5 Proposed Decision.
"October 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231395""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"Opening Comments on Sept. 17, 2024 Proposed Decision."
"October 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542129033""><span style=""color:blue""><u>EXPARTE</u></span></a>",Green Power Institute,"GREEN POWER INSTITUTE THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the Commissions Rules of Practice and Procedure and Public Utilities Code Section 1701.3(h)(2), the Green Power Institute (GPI) hereby gives advanced notice of a meeting with Amanda Singh Birmingham, deputy chief of staff to Commissioner Houck, and Niki Bawa, advisor to Commissioner Houck. The meeting is scheduled on October 3, 10 AM PST. Greg Morris (executive director) and Tam Hunt (Legal Director for GPI) will be in attendance."
"October 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=541493843""><span style=""color:blue""><u>EXPARTE</u></span></a>",Clean Coalition,"CLEAN COALITION LATE-FILED ADVANCE NOTICE OF EX PARTE MEETING Pursuant to Rule 8.2(c)(2) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), this notice is given that the Clean Coalition requested and was granted an ex parte meeting. The meeting is scheduled to take place on October 3, 2024, from 1:00 - 1:30 p.m. via Webex with Amanda Singh Birmingham, Deputy Chief of Staff & Advisor to Commissioner Darcie Houck. The following individuals will attend the meeting on behalf of the Clean Coalition: Ben Schwartz, Policy Manager, and Craig Lewis, Executive Director."
"September 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=540719737""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/RIZZO/CPUC,"PROPOSED DECISION ADOPTING IMPLEMENTATION RULES FOR MULTI-PROPERTY MICROGRID TARIFFS AND OTHER MATTERS. Opening comments, which shall not exceed 15 pages, are due no later than October 7, 2024.  Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"August 13, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537763748""><span style=""color:blue""><u>EXPARTE</u></span></a>",CMMR/JOHN_REYNOLDS/CPUC,"DECISIONMAKER NOTICE OF EXPARTE COMMUNICATION on May 21, 2024, at 2:01p.m. and lasted approximately 22 minutes via Webex initiated by Public Advocates Office with Jake McDermott, Advisor, of Commissioner John Reynolds office Chloe Lukins, Program Manager; Richard Khoe, Program and Project Supervisor; Jane Roschen, Regulatory Analyst; and Michael Einhorn, Staff Counsel. See also, notice filed 5-23-24."
"July 26, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536700855""><span style=""color:blue""><u>EXPARTE</u></span></a>",Clean Coalition,"CLEAN COALITION NOTICE OF EX PARTE COMMUNICATIONPursuant to Rule 8.4 of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), the Clean Coalition hereby provides this notice of an ex parte communication, initiated by the Clean Coalition. The meeting took place on Wednesday, July 24, 2024, from 1:00 p.m.  1:30 p.m. and was attended by Khalil Johnson, Advisor to President Reynolds. Ben Schwartz, Policy Manager, attended on behalf of the Clean Coalition. The meeting was held virtually, using Webex."
"July 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536037284""><span style=""color:blue""><u>EXPARTE</u></span></a>",Clean Coalition,"CLEAN COALITION THREE-DAY ADVANCE NOTICE OF EX PARTE MEETING Pursuant to Rule 8.2(c)(2) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), this notice is given that the Clean Coalition requested, and was granted an ex parte meeting. The meeting is scheduled to take place on July 24, 2024, from 1:00 - 1:30 p.m. via Webex with Khalil Johnson, Advisor to President Reynolds. The following individuals will attend the meeting on behalf of the Clean Coalition: Ben Schwartz, Policy Manager, and Craig Lewis, Executive Director."
"July 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536052129""><span style=""color:blue""><u>EXPARTE</u></span></a>",COMMR HOUCK/ADVISOR/CPUC,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION (oral and written) on May 20, 2024, at 11:00AM for '30 minutes initiated via WebEx by PAO with Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck, and Niki Bawa, Legal Advisor to Commissioner Darcie Houck.  See also, notice filed 5-15-24."
"July 11, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=535618137""><span style=""color:blue""><u>RESPONSE</u></span></a>","Pacific Gas and Electric Company,San Diego Gas and Electric Company,Southern California Edison Company","JOINT RESPONSE OF PACIFIC GAS AND ELECTRIC COMPANY (U 39 E), SAN DIEGO GAS & ELECTRIC COMPANY (U 902 E), AND SOUTHERN CALIFORNIA EDISON COMPANY (U 338-E) TO CALIFORNIA SOLAR & STORAGE ASSOCIATIONS PETITION TO MODIFY D.20-06-017 REGARDING ENERGY STORAGE SIZING LIMITS"
"July 11, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=535615913""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/PARKER/CPUC,RESPONSE IN OPPOSITION OF THE PUBLIC ADVOCATES OFFICE TO CALIFORNIA SOLAR & STORAGE ASSOCIATIONS PETITION TO MODIFY D.20-06-017 REGARDING ENERGY STORAGE SIZING LIMITS
