Filing Date,Document Type,Filed By,Description
"June 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=387936334""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,"THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION. Southern California Edison Company is granted an ex parte communication with Christine Powell, Commissioner Houck’s Interim Chief of Staff; Suzanne Casazza, Legal and Energy Policy Advisor; Candace Choe, Water, Telco, Safety, and Legal Policy Advisor on June 11, 2021 at 3:00 pm to 3:30 pm."
"June 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=387951275""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"NOTICE OF EX PARTE COMMUNICATION. Southern California Edison Company reports an ex parte communication with Sean Simon, Chief of Staff to Commissioner Rechtschaffen on May 28, 2021 at 1:35 pm to 1:55 pm."
"June 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=387107624""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2106011 - Decision Granting Compensation To Small Business Utility Advocates For Substantial Contribution To Decision (D.) 20-03-004.
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385840261""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"NOTICE OF EX PARTE COMMUNICATION. Southern California Edison Company reports an ex parte communication with Shannon O’Rourke, Chief of Staff to President Batjer on May 25, 2021 at 11:00 am to 11:30 am."
"May 25, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385400368""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,Three-Day Advance Notice of Ex Parte Communication
"May 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385021539""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,Three-Day advance notice of ex parte communication.
"April 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380021352""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Shannon O’Rourke, Chief of Staff to President Marybel Batjer logs an ex parte communication with Counties of Napa and City of Santa Rosa on January 15, 2021 from 9:30 am to 10:00 am."
"April 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381472461""><span style=""color:blue""><u>NOTICE</u></span></a>",Cal Advocates/YIP-KIKUGAWA/CPUC,"ADVANCE NOTICE OF EX PARTE MEETING. Public Advocates Office gives advance notice of ex parte meeting with Commissioner Darcie Houck, Christine Powell, Chief of Staff and Sarah Thomas, Legal and Safety Policy Advisor on April 30, 2021 from 2:00 pm to 2:30 pm."
"April 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379755596""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Shannon O’Rourke, Chief of Staff to President Marybel Batjer logs an ex parte communication with Counties of Napa and Sonoma and City of Santa Rosa on January 15, 2021 from 1:30 pm to 2:00 pm."
"April 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379999833""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Shannon O’Rourke, Chief of Staff to President Marybel Batjer, and Nora Hawkins, Advisor to President Marybel Batjer log an ex parte communication with Counties of Napa and Sonoma and City of Santa Rosa on March 24, 2021 from 11:30 am to 12:00 pm."
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376088548""><span style=""color:blue""><u>NOTICE</u></span></a>",CAL ADVOCATES/YIP-KIKUGAWA/CPUC,"NOTICE OF EX PARTE MEETING. Public Advocates Office will have a meeting with Commissioner Darcie Houck on April 7, 2021 from 4:00 pm to 4:30 pm."
"April 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738198""><span style=""color:blue""><u>REPORT</u></span></a>",PacifiCorp,PacifiCorp 2020 Wildfire Mitigation Plan Annual Report on compliance.
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378201259""><span style=""color:blue""><u>MOTION</u></span></a>",The Acton Town Council,Motion For Party Status Of The Acton Town Council
"March 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=374638013""><span style=""color:blue""><u>EXPARTE</u></span></a>","Sonoma County,Napa County,City of Santa Rosa","The Joint Local Governments noticed an oral ex parte communication with Shannon O'Rourke, Chief of Staff and Nora Hawkins, Advisor to Commission’s President Marybel Batjer on March 24, 2021."
"March 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=372113827""><span style=""color:blue""><u>EXPARTE</u></span></a>",COMMR SHIROMA/ADVISOR/CPUC,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Leuwam Tesfai, Chief of Staff and Legal Advisor to Commissioner Shiroma and Christina Tan, Energy and Telecommunications Advisor to Commissioner Shiroma log an ex parte communication with Southern California Edison Company on February 17, 2021 at 9:00 am to 9:30 am."
"March 18, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371884957""><span style=""color:blue""><u>NOTICE</u></span></a>","Sonoma County,Napa County,City of Santa Rosa","ADVANCE NOTICE OF GRANT OF EX PARTE MEETING. Counties of Napa and Sonoma and the City of Santa Rosa gives advance notice of ex parte communication with Shannon O’Rourke, Chief of Staff to President Batjer on March 24, 2021 at 11:30 am."
"March 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371105709""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,"for intervenor compensation for contribution to Resolutions WSD-011, WSD-012, WSD-013"
"March 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=368047117""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. David Peck, Brian Korpics Advisors to President Marybel Batjer logs an ex parte communication with Southern California Edison Company on February 18, 2021at 1:00 pm."
"February 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=367037451""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,"Administrative Law Judge’s Ruling granting the County of Mendocino’s, County of Napa’s, County of Sonoma’s and City of Santa Rosa’s Notices of Intent to Claim Intervenor Compensation."
"February 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=367037170""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"NOTICE OF MULTIPLE EX PARTE COMMUNICATIONS. Southern California Edison Company reports multiple ex parte communications with (1) Leuwam Tesfai, Chief of Staff and Legal Advisor; Christina Ly Tan, Energy and Telecommunications Advisor of Commissioner Shiroma on February 17, 2021 from 9:00 am to 9:30 am (2) Jonathan Koltz, Chief of Staff to Commissioner Guzman Aceves on February 17, 2021 from 2:00 pm to 2:30 pm (3) David Peck, Interim Energy Advisor; Brian Korpics, Legal and Policy Advisor of President Batjer on February 18, 2021 from 11:00 am to 11:30 am (4) Sean Simon, Chief of Staff to Commissioner Rechtschaffen on February 18, 2021 from 11:30 am to 12:00 pm."
"February 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=365312908""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,"Three-Day Advance Notice Of Ex Parte Communication. Southern California Edison Company gives advance notice of ex parte communication with Sean Simon, Chief of Staff for Commissioner Rechtschaffen on February 18, 2021 from 11:30 am to 12:00 pm."
"February 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=365301669""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,"Three-Day Advance Notice Of Ex Parte Communication. Southern California Edison Company gives advance notice of ex parte communication (1) Leuwam Tesfai, Chief of Staff and Legal Advisor; Christina Ly Tan, Energy and Telecommunications Advisor for Commissioner Guzman Aceves on February 17, 2021 at 9:00 am to 9:30 am (2) Jonathan Koltz, Chief of Staff to Commissioner Guzman Aceves on February 17, 2021 at 2:00 pm to 2:30 pm (3) David Peck, Interim Energy Advisor on February 18, 2021 from 11:00 am to 11:30 am."
"January 25, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=362876286""><span style=""color:blue""><u>MOTION</u></span></a>",The Utility Reform Network,Request for review of the Wildfire Safety Division determination to approve a Safety Certification for Pacific Gas and Electric Company.
"January 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=361579085""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,for intervenor compensation for contribution to Res. WSD-011 and WSD-012
"January 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=362898836""><span style=""color:blue""><u>REQUEST</u></span></a>",Protect Our Communities Foundation,for intervenor compensation for contribution to Resolutions WSD-011 and WSD-012
