Filing Date,Document Type,Filed By,Description
"May 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382403337""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"Quarterly Report on Progress of Residential Rate Reform (PRRR) Residential Rates OIR (R.12-06-013) May 3, 2021."
"May 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382617722""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,TWENTY-THIRD QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM
"May 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382617654""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,Quarterly Report on Progress of Residential Rate Reform.
"April 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379128098""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2104012 - Decision Granting Compensation To The Utility Consumers' Action Network For Substantial Contribution To Decision (D.) 16-09-016, D.17-09-036, D.17-12-023, And D.19-04-018."
"March 04, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369696603""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2103015 - Decision Granting Compensation To The Utility Reform Network For Substantial Contribution To Decision (D.) 19-09-004.
"March 04, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=370283072""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2103016 - Decision Granting Compensation To Center For Accessible Technology For Substantial Contribution To Decision (D.) 20-03-026.
"February 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=366626490""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Amended Twenty-Second Quarterly Report on progress of residential rate reform.
"February 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=363958324""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,Quarterly Report on Progress of Residential Rate Reform
"February 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=363972176""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"Quarterly Report on Progress of Residential Rate Reform (Prrr) Residential Rates OIR (R.12-06-013) February 1, 2021"
"February 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=363790940""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Twenty-Second Quarterly Report on Progress of Residential Rate Reform.
"November 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349931883""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,TWENTY-FIRST QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM
"November 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349942287""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Quarterly Report on Progress of Residential Rate Reform
"November 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349942277""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"Quarterly Report on Progress of Residential Rate Reform (PRRR) Residential Rates OIR (R.12-06-013) November 2, 2020"
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345150932""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182685""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Twentieth Quarterly Report on progress of residential rate reform.
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344801955""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,Quarterly report on progress of residential rate reform. 
"July 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344046157""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2007029 - Decision Granting Intervenor Compensation to The Center For Accessible Technology For Substantial Contribution to Decision 19-09-004.
"June 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339311304""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,for intervenor compensation for contribution to D19-09-004
"June 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338729008""><span style=""color:blue""><u>REQUEST</u></span></a>",Center for Accessible Technology,for intervenor compensation for contribution to D20-03-026
"June 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339310906""><span style=""color:blue""><u>REQUEST</u></span></a>",Utility Consumers' Action Network,"for intervenor compensation for contribution to D16-09-016, D17-09-036, D17-12-023, D19-04-014"
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335511401""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,Quarterly Report on Progress of Residential Rate Reform.
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411326""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM (PRRR) RESIDENTIAL RATES OIR 12-06-013.
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335842358""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,NINETEENTH QUARTERLY REPORT ON PROGRESS ON RESIDENTIAL RATE REFORM.
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335836715""><span style=""color:blue""><u>REPORT</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,LOAD IMPACT EVALUATION OF PACIFIC GAS AND ELECTRIC COMPANY’S RESIDENTIAL DEFAULT TIME-OF-USE PRICING PILOT.
"March 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=331373874""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2003026 - Decision Addressing Phase 5 Issues and 2016 Order To Show Cause. Rulemaking 12-06-013 is closed.
"March 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334604369""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Accessible Technology,REPLY COMMENTS ON THE ALTERNATE PROPOSED DECISION ADDRESSING PHASE 5 ISSUES AND THE 2016 ORDER TO SHOW CAUSE.
"March 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329441163""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,ON ALTERNATE PROPOSED DECISION
"March 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737685""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/K.Sheppard/CPUC,Comments on Alternate Proposed Decision
"March 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329656587""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,ON THE ALTERNATE PROPOSED DECISION
"March 05, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691073""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"Notice of Ex Parte Communication. Southern California Edison Company had an ex parte communication with David Peck, Interim Advisor to President Marybel Batjer and Shannon O’Rourke, Chief of Staff to President Batjer on March 2, 2020 from 12:00 pm to 12:30 pm. "
"February 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328474218""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,"Three-Day Advance Notice of Ex Parte Communication [The ex parte communication between Southern California Edison Company and David Peck, Interim Advisor to President Marybel Batjer will take place on March 2, 2020 from 12:00 pm to 12:30 pm.]   "
"February 25, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327650081""><span style=""color:blue""><u>ALTERNATE</u></span></a>",CMMR/BATJER/CPUC,"Alternate Proposed Decision of President Batjer addressing Phase 5 issues and 2016 Order to Show Cause. Opening comments, which shall not exceed 15 pages, are due no later than March 16, 2020. Reply comments, which shall not exceed 5 pages, are due 5 days after the last day for filing opening comments."
"February 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196388""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"[Decisionmaker] Notice of Ex Parte Communication. David Peck, Interim Advisor to President Marybel Batjer had an ex parte communication with Southern California Edison Company on December 12, 2019 at 12:00 pm. "
"February 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327725604""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/BATJER,"[Decisionmaker] Notice of Ex Parte Communication. David Peck, Interim Advisor to President Marybel Batjer had an ex parte communication with PAO, CforAT, and TURN on October 2, 2019 at 2:45 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327199902""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with Community Resource Project, Inc. on January 16, 2020 at 1:18 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196338""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with California Black Chamber of Commerce on January 16, 2020 at 11:06 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196333""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with Clergy and Laity United for Economic Justice on January 16, 2020 at 4:09 pm."
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196339""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with Alliance to Save Energy on January 17, 2020 at 6:51 am. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327128008""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with Churches in Action on January 17, 2020 at 1:49 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196335""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with California Hispanic Chambers of Commerce on January 16, 2020 at 2:23 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327303408""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with AGIF Education Foundation of SM on January 16, 2020 at 3:27 pm.  "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327208069""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with San Gabriel Valley Civic Alliance on January 17, 2020 at 2:28 pm. "
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327198460""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. Administrative Law Judges Patrick Doherty and Sophia Park had a written ex parte communication with California Council of the Blind on January 16, 2020 at 12:52 pm.  "
"February 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329649683""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[in compliance with D15-07-001] QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM 
"February 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329656588""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,[in compliance with D15-07-001] QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM
"January 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329441164""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,[in compliance with D15-07-001] QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM 
"January 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933747""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Accessible Technology,Reply comments on Proposed Decision addressing Phase 5 issues. 
"January 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933868""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply comments on Proposed Decision addressing Phase 5 issues. 
"January 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329656591""><span style=""color:blue""><u>NOTICE</u></span></a>","Tesla, Inc.","OF SUBSTITUTION OF TESLA, INC.’S NAMED PARTY REPRESENTATIVE"
"January 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933432""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply comments on Proposed Decision addressing Phase 5 issues and 2016 Order to Show Cause.
"January 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326185625""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,E-MAIL RULING GRANTING MOTION FOR PARTY STATUS BY DDB GROUP
"January 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324963064""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments on Proposed Decision addressing Phase 5 issues and 2016 Order to Show Cause.
"January 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325460377""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Proposed Decision addressing Phase 5 issues.
"January 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324884568""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/SHEPPARD/CPUC,Comments on the Proposed Decision addressing Phase 5 issues and the 2016 Order to Show Cause.
"January 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324944699""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Accessible Technology,Comments on Proposed Decision addressing Phase 5 issues.
"January 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325531068""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2001017 - Decision Granting Compensation To The Utility Reform Network For Substantial Contribution To Decision 19-04-018.
"January 15, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325033697""><span style=""color:blue""><u>MOTION</u></span></a>",DDB Group,Motion for party status.
"December 30, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=322702844""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>","ALJ/DOHERTY/CPUC,ALJ/PARK/CPUC","Proposed Decision addressing Phase 5 issues and 2016 Order to Show Cause. Opening comments, which shall not exceed 15 pages, are due no later than January 19, 2020.  Reply comments, which shall not exceed 5 pages, are due 5 days after the last day for filing opening comments."
"December 19, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323244008""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1912053 - Decision Granting Compensation To The Center For Accessible Technology For Substantial Contribution To Decision 19-04-018.
"December 17, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323708997""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"SCE noticed an oral and written ex parte communication with David Peck, Interim Advisor to President Marybel Batjer on December 12, 2019 at the Commission offices in San Francisco, California."
"December 09, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323689309""><span style=""color:blue""><u>NOTICE</u></span></a>",Southern California Edison Company,"Three-Day Advance Notice of Ex Parte Communication [The ex parte communication between Southern California Edison Company and David Peck, Interim Advisor to President Marybel Batjer will take place on December 12, 2019 at 12:00 pm.]"
"November 15, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=319752941""><span style=""color:blue""><u>REQUEST</u></span></a>",Center for Accessible Technology,for intervenor compensation for contribution to D19-09-004
"November 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=322791797""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/Yuliya Shmidt/Advisor,"[Decisionmaker] Notice of Ex Parte Communication. Commissioner Rechtschaffen’s Advisor Yuliya Shmidt had an ex parte communication with Marin Clean Energy, Sonoma Clean Power Authority, and Silicon Valley Clean Energy Authority, collectively “CCA Parties” on September 4, 2019 at approximately 1:00 pm"
"November 01, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326932953""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,"PACIFIC GAS AND ELECTRIC COMPANY QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM (PRRR) RESIDENTIAL RATES OIR (R.12-06-013)NOVEMBER 1, 2019"
"November 01, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326932961""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,Quarterly Report on Progress of Residential Rate Reform.
"November 01, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933838""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,SAN DIEGO GAS & ELECTRIC COMPANY (U 902-E)QUARTERLY REPORT ON PROGRESS OF RESIDENTIAL RATE REFORM (PRRR)
"October 29, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318666267""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment of Commissioner [R.12-06-013 is being reassigned to Commission President Marybel Batjer]
"October 28, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318595593""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"[Decisionmaker] Notice of Ex Parte Communication. On October 11, 2019 at 10:44 am, Commission Staff forwarded to ALJs Doherty and Park an e-mail from DDB San Francisco, a division of DDB Worldwide Communications Group, Inc. sent to Commission Staff on October 11, 2019.  "
"October 24, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318594367""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1910052 - Decision Granting Intervenor Compensation To Consumer Federation Of California Foundation For Contribution To Decision 17-12-023.
"October 11, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=317700420""><span style=""color:blue""><u>EXPARTE</u></span></a>",ALJ/DOHERTY/CPUC,"Notice of Ex Parte Communications of Administrative Law Judge.  Administrative Law Judge (ALJ) Patrick Doherty, Assigned ALJ to Rulemaking 12-06-013, noticed written ex parte communications via electronic mail forwarded to him and ALJ Park, by Commission staff, an email sent by DDB San Francisco, a division of DDB Worldwide Communications Group, Inc. on October 8, 2019 at 1:26 P.M. "
"October 07, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318167988""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/CforAT/TURN/Sheppard/CPUC,"Notice of Ex Parte Communication. The Public Advocates Office, Center for Accessible Technology and The Utility Reform Network had an ex parte communication with Dave Peck, Advisor to Commission President Marybel Batjer on October 2, 2019 at approximately 2:45 m to 3:35 pm.  "
"September 20, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=315278927""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on the Assigned Commissioner’s Scoping Memo and Ruling
