Filing Date,Document Type,Filed By,Description
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338653886""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,"Load Impact Reports for Program Year 2019 Pursuant to Load Impact Protocols Adopted by D.08-04-050, as modified by D.10-04-006."
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338729242""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,"[PUBLIC VERSION] Compliance Filing pursuant to Load Impact Protocol Filing Requirement Adopted in D.08-04-050, as modified by D.10-04-006, and D.10-06-034, for Summary of Program Year 2019 Demand Response Program Evaluations, and Smartrate™ Ex Post Load Impact Pursuant to D.06-07-027. (ATTACHMENT A CONTAINS CONFIDENTIAL MATERIAL IN THE EXECUTIVE SUMMARY AND ITS APPENDICES)"
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336534174""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion for Leave to File Under Seal Confidential Version of its Program Year 2019 Compliance Filing Pursuant to Loa Impact Protocol Filing Requirements.
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338277430""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,(PUBLIC VERSION) Compliance Filing pursuant to Load Impact Protocol Filing Requirements. [CONFIDENTIAL APPENDIX A of the Report is filed in the format of an Archival-Grade DVD for the Original and CD-ROMS for the copies. MMN.]
"January 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329382117""><span style=""color:blue""><u>NOTICE</u></span></a>",Tesla Inc.,NOTICE OF SUBSTITUTION OF NAMED PARTY REPRESENTATIVE
"June 17, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334592324""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","PACIFIC GAS AND ELECTRIC COMPANY,SAN DIEGO GAS & ELECTRIC COMPANY,SOUTHERN CALIFORNIA EDISON COMPANY",Joint Filing in Compliance with Decision 14-12-024.
"April 30, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=296319027""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Southern California Edison Company’s (U 338-E) Annual Compliance Filing Pursuant to Decision 08-09-039
"April 02, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=299659835""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Southern California Edison Company’s (U 338-E) Compliance Filing Pursuant to Load Impact Protocol Filing Requirements
"April 02, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=306036338""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"[PUBLIC VERSION] COMPLIANCE FILING PURSUANT TO LOAD IMPACT PROTOCOL FILING REQUIREMENT ADOPTED IN D.08-04-050, AS MODIFIED BY D.10-04-006, AND D.10-06-034, FOR SUMMARY OF PROGRAM YEAR 2018 DEMAND RESPONSE PROGRAM EVALUATIONS, AND SMARTRATE™ EX POST LOAD IMPACT PURSUANT TO D.06-07-027"
"April 02, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336533399""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion to File Under Seal Confidential Version of its Program Year 2017 Compliance Filing pursuant to Load Impact Protocol Filing Requirements.
"April 02, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=306417365""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,"LAW AND MOTION MOTION FOR PERMISSION TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF THE EXECUTIVE SUMMARY: 2019-2029 DEMAND RESPONSEPORTFOLIO OF PACIFIC GAS AND ELECTRIC COMPANY AND ITS APPENDICES, FILED PURSUANT TO LOAD IMPACT PROTOCOL FILING REQUIREMENT ADOPTED IN D.08-04-050, AS MODIFIED BY D.10-04-006, AND D. 10-06-034, AND SMARTRATETM EX POST LOAD IMPACT PURSUANT TO D.06-07-027"
"April 02, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334604420""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"Load Impact Reports for Program Year 2018 Pursuant to Load Impact Protocols Adopted by D.08-04-050, as Modified by D.10-04-006"
"March 18, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=296319114""><span style=""color:blue""><u>NOTICE</u></span></a>",San Diego Gas & Electric Company,Notice of Availability
"November 01, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=261980199""><span style=""color:blue""><u>EXPARTE</u></span></a>",Advisor/Yuliya Shmidt/CPUC,"[By Decisionmaker] SUMMARY:  On April 10, 2018, Sean Simon and Yuliya Shmidt, advisors to Cmmr. Rechtschaffen, met in San Francisco with the Office of Ratepayer Advocates representative(s)."
"July 18, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=218401874""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",Southern California Edison Company,JOINT PETITION FOR MODIFICATION OF DECISION 17-10-017
"June 29, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=290365275""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","San Diego Gas & Electric Company,Pacific Gas and Electric Company,SOUTHERN CALIFORNIA EDISON COMPANY",Joint IOU Status Report on Progress Toward Interim Goal Approved in Decision 14-12-024
"June 21, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=217124607""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1806012 - Decision Modifying Decision 16-09-056. Rulemaking 13-09-011 is closed.
"June 11, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=216500377""><span style=""color:blue""><u>COMMENTS</u></span></a>",ORA/O'HARA/CPUC,Reply comments on the Proposed Decision modifying Decision 16-09-056.
"June 11, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=216501147""><span style=""color:blue""><u>COMMENTS</u></span></a>","Stem, Inc.",Reply comments on Proposed Decision of Administrative Law Judge Hymes modifying Decision 16-09-056.
"June 05, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=230914095""><span style=""color:blue""><u>AMENDMENT</u></span></a>",Southern California Edison Company,Amended Compliance Filing Pursuant to Load Impact Protocol Filing Requirements.
"June 04, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=215366721""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments on the Proposed Decision modifying Decision 16-09-056.
"June 04, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=215914875""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments on Proposed Decision of Administrative Law Judge Hymes.
"May 21, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=225059973""><span style=""color:blue""><u>EXPARTE</u></span></a>",Comm'r Advisor/Shannon O'Rourke/CPUC,"[by DECISIONMAKER] SUMMARY:  DATE AND TIME: On April 11, 2018, Daniel Buch, Supervisor, Helena Oh, Regulatory Analyst, and Rosanne O’Hara, Staff Counsel, for the Office of Ratepayer Advocates, met with Shannon O’Rourke, advisor to Cmmr. Peterman, in San Francisco. Also present were Aloke Gupta, Supervisor, and Garima Vashishtha, Analyst, for the Energy Division; and Natalie Guishar, Analyst, the Energy Division, participated telephonically."
"May 15, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=215867955""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,Administrative Law Judge’s E-Mail Ruling providing instruction to Supply Side Working Group. 
"May 15, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=214459125""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/HYMES/CPUC,"DECISION MODIFYING DECISION 16-09-056.  Opening comments, which shall not exceed 15 pages, are due June 4, 2018.  Reply comments, which shall not exceed 5 pages, are due 5 days after the last day for filing comments."
"April 30, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=219473906""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Southern California Edison Company’s (U 338-E) Annual Compliance Filing Pursuant To Decision 08-09-039.
"April 27, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=217471805""><span style=""color:blue""><u>EXPARTE</u></span></a>",CMMR.ADVISOR/MOREY/CPUC,"Notice of Ex Parte Communication of Decisionmaker. Candace Morey, Advisor to Commissioner Guzman Aceves, noticed oral ex parte communication with Stem, Inc., CPower Energy Management, California Energy Storage Alliance, and Engie Storage, on March 23, 2018 at 1:30 p.m. "
"April 26, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=214794434""><span style=""color:blue""><u>EXPARTE</u></span></a>",ORA/O'HARA/CPUC,"SUMMARY:  On April 23, 2018, Michael Campbell, Program Manager for the Office of Ratepayer Advocates (ORA), met with Forest Kaser, advisor to Cmmr. Picker, in San Francisco. Also present were Daniel Buch, Supervisor, Helena Oh, Regulatory Analyst, and Rosanne O’Hara, Staff Counsel, for the ORA. ORA representatives discussed ORA’s response to Stem Inc.’s Petition for Modification of Decision 16-09-056. ORA recommended that the Commission continue to use the Self Generation Incentive Program’s (SGIP) Round Trip Efficiency (RTE) standard for energy storage until the Commission can develop a greenhouse gas (GHG) emissions metric that is appropriate for storage supporting demand response. ORA recommended that the new metric be independent of the SGIP proceeding, unless the SGIP Signal Working Group can develop an appropriate metric that is available to non-SGIP resources and that can outlast the program’s sunset date. ORA explained that the restrictions placed on storage are intended to fulfill the purpose of demand response to reduce GHG emissions. ORA described the deficiencies of the SGIP RTE as a stand-alone requirement and the potential for an interim solution to ensure that the Commission’s demand response programs reduce GHG emissions while also addressing reliability and cost concerns of previously approved demand response contracts."
"April 17, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=213515014""><span style=""color:blue""><u>NOTICE</u></span></a>",ORA/O'HARA/CPUC,THREE DAY ADVANCE NOTICE OF EX PARTE MEETING
