Filing Date,Document Type,Filed By,Description
"March 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560976451""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cleantech San Diego,COMMENTS FROM CLEANTECH SAN DIEGO ON    ENERGY DIVISION STAFF PROPOSAL IDENTIFYING STRATEGIC OBJECTIVES AND CRITERIA TO GUIDE THE ELECTRIC PROGRAM CHARGE (EPIC) PROGRAM
"March 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559223182""><span style=""color:blue""><u>MOTION</u></span></a>",Los Angeles Cleantech Incubator,MOTION FOR PARTY STATUS O F LOS ANGELES CLEANTECH INCUBATOR
"March 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559371509""><span style=""color:blue""><u>MOTION</u></span></a>",Cleantech San Diego,MOTION FOR PARTY STATUS OF CLEANTECH SAN DIEGO
"March 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558970153""><span style=""color:blue""><u>MOTION</u></span></a>","Grid Science, LLC","MOTION FOR PARTY STATUS OF GRID SCIENCE, LLC"
"March 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559397160""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2503020 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to February 6, 2026."
"March 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559995301""><span style=""color:blue""><u>MOTION</u></span></a>","PLUG AND PLAY, LLC",MOTION FOR PARTY STATUS OF PLUG & PLAY LLC
"March 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558423030""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"ADMINISTRATIVE LAW JUDGES RULING REQUESTING COMMENT ON STAFF PROPOSAL. Opening comments on the Staff Proposal in Appendix 1 are due on or before March 28, 2025. Reply comments are due on or before April 4, 2025."
"November 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546381908""><span style=""color:blue""><u>BRIEF</u></span></a>",California Energy Commission,California Energy Commission Reply Brief on Administrative Law Judges Ruling ordering briefing on intellectual property issues.
"November 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546376669""><span style=""color:blue""><u>BRIEF</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Reply brief of San Diego Gas & Electric Company on intellectual property issues.
"November 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545344167""><span style=""color:blue""><u>BRIEF</u></span></a>",Southern California Edison Company,OPENING BRIEF
"November 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343723""><span style=""color:blue""><u>BRIEF</u></span></a>",Pacific Gas and Electric Company,OPENING BRIEF
"November 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343393""><span style=""color:blue""><u>BRIEF</u></span></a>",California Energy Commission,OPENING BRIEF
"November 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343946""><span style=""color:blue""><u>BRIEF</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,OPENING BRIEF
"October 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543418955""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"Administrative Law Judges Ruling ordering briefing on intellectual property issues. Opening briefs shall be filed and served on or before November 1, 2024. The deadline for reply briefs is November 15, 2024."
"July 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536273403""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"EMAIL RULING GRANTING MOTION FOR PARTY STATUS BY LEAPFROG POWER, INC."
"July 16, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536015629""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF CO-ASSIGNMENT
"July 11, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536277337""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2407019 - Order Extending Statutory Deadline. This decision extends the statutory deadline for completion of Rulemaking 19-10-005 to March 31, 2025."
"July 10, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=535541470""><span style=""color:blue""><u>MOTION</u></span></a>","Leapfrog Power, Inc.","MOTION FOR PARTY STATUS OF LEAPFROG POWER, INC."
"July 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534686466""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"ADMINISTRATIVE LAW JUDGES RULING NOTICING WORKSHOPS This ruling provides notice of a workshop in this proceeding regarding the Electric Program Investment Charge (EPIC) Program. Interested individuals are encouraged to attend in person. However, remote participation still is possible. Time: July 9, 2024, at 10:00am Location: California Public Utilities Commission, Courtyard Room, 505 Van Ness Avenue, San Francisco, CA"
"June 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534357066""><span style=""color:blue""><u>EXPARTE</u></span></a>",COMMR HOUCK/ADVISOR/CPUC,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on April 21, 2023, at 11:30 a.m. for approximately thirty minutes via WebEx with Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie L. Houck, and Maryam Mozafari, Energy Advisor to Commissioner Darcie L. Houck.  See notice filed on 4/18/23."
"May 03, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530851885""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,Administrative Law Judges Ruling noticing remote workshops.
"April 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528454366""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,ADMINISTRATIVE LAW JUDGES RULING SETTING WORKSHOPS
"March 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528031267""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"Administrative Law Judges Ruling noticing workshops. A remote workshop is set for April 2, 2024, at 9 am."
"March 13, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527056865""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"E-MAIL RULING REVISING NOTICE FOR MARCH 19, 2024 WORKSHOP"
"March 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=526856977""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"ADMINISTRATIVE LAW JUDGES RULING NOTICING WORKSHOPS. This ruling provides notice of a remote workshop in this proceeding regarding the Electric Program Investment Charge (EPIC) Program on March 19, 2024 at 10:00 am."
"March 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527228647""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2403007 - Decision Adopting Strategic Goals For The Electric Program Investment Charge Program. Rulemaking 19-10-005 remains open.
"March 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=526146972""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF REASSIGNMENT. Please be advised that Rulemaking 19-10-005 is being reassigned from Commissioner Genevieve Shiroma to Commissioner Karen Douglas.
"February 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=526147436""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments of Pacific Gas and Electric Company on Proposed Decision adopting strategic goals for the Electric Program Investment Charge Program.
"February 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=526147992""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Southern California Edison Companys opening comments on the Proposed Decision adopting strategic goals for the Electric Program Investment Charge Program.
"February 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=526146996""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Commission,California Energy Commission comments on Proposed Decision adopting strategic goals for the Electric Program Investment Charge Program.
"February 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=524571023""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/GLEGOLA/CPUC,"Proposed Decision adopting strategic goals for the Electric Program Investment Charge Program. Opening comments, which shall not exceed 15 pages, are due no later than February 21, 2024. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"January 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=523557337""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"E-Mail Ruling granting party status. This email ruling grants the motion for party status filed by Weave Grid, Inc."
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=523565504""><span style=""color:blue""><u>COMMENTS</u></span></a>","Weave Grid, Inc.",REPLY COMMENTS ON EPIC 5 STAFF PROPOSAL AND WORKSHOP SUMMARIES
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521572713""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply comments of Pacific Gas and Electric Company on Staff Proposal and Request for Input on Strategic Goals for Electric Program Investment Charges (EPIC) Program.
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521745650""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Commission,California Energy Commissions reply comments on Administrative Law Judges Ruling requesting comments on Staff Proposal.
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521481223""><span style=""color:blue""><u>MOTION</u></span></a>","Weave Grid, Inc.","MOTION FOR PARTY STATUS OF WEAVE GRID, INC. MFPS GRANTED via E-mail Ruling Issued by ALJ Thomas Glegola on January 18, 2024."
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521581816""><span style=""color:blue""><u>COMMENTS</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Reply comments of San Diego Gas & Electric Company on the Administrative Law Judges Ruling requesting comments on Staff Proposal.
"December 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521745651""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply comments of Southern California Edison Company on Staff Proposal.
"December 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521479647""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"This email ruling grants the motion for party status filed by EMAIL RULING GRANTING PARTY STATUS EV.ENERGY CORP on December 8, 2023, and the motion for party status filed by the California Energy Storage Alliance on December 7, 2023."
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521313907""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,OPENING COMMENTS ON STAFF PROPOSAL AND WORKSHOP SUMMARIES
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521313910""><span style=""color:blue""><u>COMMENTS</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING REQUESTING COMMENTS ON STAFF PROPOSAL
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521330745""><span style=""color:blue""><u>MOTION</u></span></a>",EV.ENERGY CORP,"Motion for Party Status. MFPS GRANTED via E-mail Ruling Issued by ALJ Thomas Glegola on December 13, 2023."
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521335786""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,OPENING COMMENTS ON STAFF PROPOSAL AND REQUEST FOR INPUT ON STRATEGIC GOALS FOR ELECTRIC PROGRAM INVESTMENT CHARGE (EPIC) PROGRAM
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521479762""><span style=""color:blue""><u>COMMENTS</u></span></a>",EV.ENERGY CORP,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING REQUESTING COMMENTS ON STAFF PROPOSAL
"December 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521425002""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,OPENING COMMENTS ON STAFF REPORT ON EPIC 5 STRATEGIC GOALS WORKSHOP PROCESS
"December 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521313782""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Commission,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING REQUESTING COMMENTS ON STAFF PROPOSAL
"December 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521313749""><span style=""color:blue""><u>MOTION</u></span></a>",California Energy Storage Alliance,"MOTION FOR PARTY STATUS. MFPS GRANTED via E-mail Ruling Issued by ALJ Thomas Glegola on December 13, 2023."
"November 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520913726""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,ADMINISTRATIVE LAW JUDGES RULING REQUESTING COMMENTS ON STAFF PROPOSAL
"September 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520114365""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,ADMINISTRATIVE LAW JUDGES RULING NOTICING WORKSHOPS
"September 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519776692""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,ADMINISTRATIVE LAW JUDGES RULING NOTICING WORKSHOPS
"August 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516712084""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,"ADMINISTRATIVE LAW JUDGES REVISED RULING NOTICING WORKSHOPS. This ruling revises the ruling of the assigned Administrative Law Judge issued on August 4, 2023, which provides notice of two workshops in this proceeding on the Electric Program Investment Charge (EPIC) Program. The URLs provided in the ruling, allowing workshop attendees and interested individuals to participate remotely, were incorrect. This ruling contains the correct information."
"August 04, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516246702""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GLEGOLA/CPUC,ADMINISTRATIVE LAW JUDGES RULING NOTICING WORKSHOPS
"July 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514216221""><span style=""color:blue""><u>EXPARTE</u></span></a>","Pacific Gas and Electric Company,San Diego Gas & Electric Company,Southern California Edison Company","PACIFIC GAS AND ELECTRIC COMPANY, SOUTHERN CALIFORNIA EDISON COMPANY, AND SAN DIEGO GAS AND ELECTRIC COMPANY JOINT NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the California Public Utility Commissions Rules of Practice and Procedure, Pacific Gas and Electric Company (PG&E), on behalf of itself, Southern California Edison Company (SCE), and San Diego Gas & Electric Company (SDG&E), collectively, the Joint IOUs, hereby gives notice of the ex parte communication in the above-captioned proceeding. 2 The Joint IOUs oral communication was initiated by Cem Turhal, Principal Manager, Regulatory Relations, PG&E, via telephonic on Wednesday, July 12, 2023, at approximately 10:00 AM with Jack Chang, Advisor to Commissioner Genevieve Shiroma, and Maria Sotero, Advisor to Commissioner John Reynolds. Other participants include: PG&E  Dan Gilani, Senior Manager, R&D Operations; SCE  Marissa Blunschi, Principal Manager, Regulatory Relations; and SDG&E  Kellen Gill, Manager, Regulatory Relations"
"July 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=513349124""><span style=""color:blue""><u>NOTICE</u></span></a>","Southern California Edison Company,San Diego Gas and Electric Company,Pacific Gas and Electric Company","JOINT THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION. Pacific Gas and Electric Company, Southern California Edison Company, and San Diego Gas and Electric Company are granted an ex parte meeting with Jack Chang, Advisor to Commissioner Genevieve Shiroma on July 12, 2023 at approximately 10:00 am."
"April 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507820102""><span style=""color:blue""><u>REPORT</u></span></a>",California Energy Commission,Electric Program Investment Charge 2022 Annual Report.
"April 27, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507499284""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2304042 - Decision On Phase 2-C Of Electric Program Investment Charge Rulemaking. Rulemaking 19-10-005 remains open.  Statutory deadline is extended until July 24, 2024."
