Filing Date,Document Type,Filed By,Description
"July 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391922""><span style=""color:blue""><u>NOTICE</u></span></a>",San Diego Community Power,"THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION. San Diego Community Power is granted an ex parte meeting with Kourtney Vaccaro, Advisor to Commissioner Karen Douglas, and Belen Diaz-Torres, Assistant to President Reynolds on July 17, 2025 from 11:30 am to 12:00 pm."
"July 09, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574673""><span style=""color:blue""><u>EXPARTE</u></span></a>",California Choice Energy Authority,Three-Day Advanced Notice of Ex Parte Communication.
"July 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574500""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/DOUGLAS/CPUC,"ASSIGNED COMMISSIONERS RULING This ruling requests input from parties in the Self Generation Incentive Program (SGIP) regarding a requirement to comply with recently adopted rules for participation in an SGIP qualifying demand response program. All parties to R.20-05-012 may respond to the questions in this ruling by July 15, 2025."
"June 26, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570424867""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Tribal Chairmen's Association,"NOTICE OF EX PARTE COMMUNICATIONS OF THE SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION (SCTCA) Pursuant to Rule 8.4 of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, Southern California Tribal Chairmens Association (SCTCA)hereby gives notice of the following ex-parte meeting. On June 24, 2025, from 3:30 p.m. to approximately 4:00 p.m., Karen Douglas, Commissioner, Self-Generation Incentive Program (SGIP) Assigned Commissioner, Kerry Fleischer, Chief of Staff to CPUC President Alice Reynolds, and Kourtney Vaccaro, Chief of Staff to Commissioner Douglas, met with the following SCTCA representatives:  La Jolla Band of Luise�o Indians    Rob Roy, Environmental Director  Eddie Hernandez, Renewable Energy Manager  Rincon Band of Luise�o Indians   Laurie Gonzalez, Vice-Chair   Jay Novak, Chief Financial Officer Alfonso Kolb, Sr., Councilman Manzanita Band of the Kumeyaay Nation   Angela Elliot-Santos, Chairwoman   Alexa Martinez, Executive Assistant  San Pasqual Band of Mission Indians  John Flores, San Pasqual Environmental Director  Tribal Energy and Climate Collaborative  Matt Rantanen, SCTCA Director of Technology, Tribal Energy and Climate Collaborative (TECC) Co-Director  Josh Simmons, TECC Co-Director, 3 Shasta Gaughen, Pala Band of Mission Indians Environmental Director and Tribal Historic Preservation Officer, TECC co-director  Steven Moss, M. Cubed, Regulatory consultant  Project management consultant Amy LaFrance  Individuals  John Clancy, Godfrey and Kahn, Attorney."
"June 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570561391""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,EMAIL RULING GRANTING PARTY STATUS TO REDWOOD ENERG
"June 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570400951""><span style=""color:blue""><u>MOTION</u></span></a>",Redwood Energy,MOTION FOR PARTY STATUS
"June 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570400881""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Tribal Chairmen's Association,3-Day Advance Notice of Ex Parte Meeting.
"May 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566363636""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,REPLY COMMENTS ON RULING SEEKING COMMENTS ON CLOSING OUT THE SELF-GENERATION INCENTIVE PROGRAM
"May 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566593620""><span style=""color:blue""><u>COMMENTS</u></span></a>",Free Energy Savings Company LLC,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING (RULING) SEEKING COMMENT ON THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM (SGIP)
"May 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566347774""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,REPLY COMMENTS IN RESPONSE TO THE ADMINISTRATIVE LAW JUDGES RULING DESCRIBING THE PROCESS FOR THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM
"May 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566347775""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DESCRIBING THE PROCESS FOR THE CLOSE-OUT OF SELF-GENERATION INCENTIVE PROGRAM
"May 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566886082""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING FOR THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM
"May 16, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566326137""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,REPLY COMMENTS OF GRID ALTERNATIVES ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENT ON THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM (SGIP)
"May 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566914432""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2505010 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to June 1, 2026."
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566244666""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,E-MAIL RULING GRANTING PARTY STATUS FOR SOUTHERN CALIFORNIA TRIBAL CHAIRMANS ASSOCIATION
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566244673""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING FOR THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566244674""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,OPENING COMMENTS TO ADMINISTRATIVE LAW JUDGES RULING ON CLOSE-OUT OF SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566243364""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DESCRIBING THE PROCESS FOR THE CLOSE-OUT OF SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566327255""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING FOR THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566243362""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,OPENING COMMENTS IN RESPONSE TO THE ADMINISTRATIVE LAW JUDGES RULING DESCRIBING THE PROCESS FOR THE CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565499021""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Tribal Chairmen''s Association,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING ON CLOSE-OUT OF THE SELF-GENERATION INCENTIVE PROGRAM REQUIREMENTS
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498703""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,OPENING COMMENTS ON RULING SEEKING COMMENTS ON CLOSING OUT THE SELF-GENERATION INCENTIVE PROGRAM
"May 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566243365""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,OPENING COMMENTS ON RULING REQUESTING COMMENTS ON SELF- GENERATION INCENTIVE PROGRAM CLOSE OUT PROCESS
"May 09, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566243334""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Tribal Chairmen''s Association,"MOTION FOR PARTY STATUS OF SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION (SCTCA). MFPS GRANTED via E-mail Ruling Issued by ALJ Hazlyn Fortune on May 12, 2025.
"
"April 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565140045""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,"ADMINISTRATIVE LAW JUDGES RULING.  Parties are directed to file and serve opening comments to the questions at the end of each section by May 12, 2025. 2. Reply comments are due May 19, 2025."
"April 17, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564317655""><span style=""color:blue""><u>EXPARTE</u></span></a>","Marin Clean Energy,Clean Power Alliance,Peninsula Clean Energy Authority,San Jose Clean Energy,Ava Community Energy,California Choice Energy Authority,San Diego Community Power,Sonoma Clean Power Authority","NOTICE OF EX PARTE COMMUNICATIONS Pursuant to Rule 8.4 of the Rules of Practice and Procedure of the California Public Utilities Commission, Ava Community Energy, California Choice Energy  Authority, Clean Power Alliance, Marin Clean Energy, Peninsula Clean Energy Authority, San Diego Community Power, San Jose Clean Energy, and Sonoma Clean Power Authority (collectively, the Joint CCAs) hereby provide notice of the following ex parte meetings: Arnold Son, Advisor to Commissioner Karen Douglas, and Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas, met with the Joint CCAs on Tuesday, April 15, 2025, from 1:00 p.m. to 1:30 p.m. by video conference. Nikhil Vijaykar, Partner, Keyes & Fox LLP; Neal Reardon, Director of Regulatory Affair, Sonoma Clean Power Authority; Wade Stano, Senior Policy Counsel, Marin Clean Energy; Dean Kinports, Senior Strategic Policy Manager, San Diego Community Power; Jana Kopyciok-Lande, Associate Director, Innovation Strategy, Peninsula Clean Energy Authority; Claire Huang, Regulatory Analyst, Ava Community Energy; Clark McIsaac Advisor, Regulatory Affairs, Clean Power Alliance; Steven Jimenez, Legislative Affairs Specialist, San Jose Clean Energy; and Scott Blaising, Attorney, Braun Blaising & Wynne P.C. attended this meeting on behalf of the Joint CCAs. 2.Andrew Klutey, Advisor to Commissioner John Reynolds, met with the Joint CCAs on Wednesday, April 16, 2025, from 3:00 p.m. to 3:30 p.m. by video conference. Nikhil Vijaykar, Partner, Keyes & Fox LLP; Neal Reardon, Director of Regulatory Affair, Sonoma Clean Power Authority; Wade Stano, Senior Policy Counsel, Marin Clean Energy; Dean Kinports, Senior Strategic Policy Manager, San Diego Community Power; Jana Kopyciok-Lande, Associate Director, Innovation Strategy, Peninsula Clean Energy Authority; Claire Huang, Regulatory Analyst, Ava Community Energy; Clark McIsaac Advisor, Regulatory Affairs, Clean Power Alliance; Marcos Santiago, Senior Customer Programs Specialist, San Jose Clean Energy; Scott Blaising, Attorney, Braun Blaising & Wynne P.C.; and Kathy Wells, Regulatory Manager, California Choice Energy Authority attended this meeting on behalf of the Joint CCAs. 3.Nick Dahlberg, Advisor to President Alice Busching Reynolds, met with the Joint CCAs on Thursday, April 17, 2025, from 11:30 a.m. to 12:00 p.m. by video conference. Nikhil Vijaykar, Partner, Keyes & Fox LLP; Wade Stano, Senior PolicyCounsel, Marin Clean Energy; Zae Perrin, VP of Customer Operations, Marin Clean Energy; Dean Kinports, Senior Strategic Policy Manager, San Diego Community Power; Jana Kopyciok-Lande, Associate Director, Innovation Strategy, Peninsula Clean Energy Authority; Claire Huang, Regulatory Analyst, Ava Community Energy; Clark McIsaac Advisor, Regulatory Affairs, Clean Power Alliance; Marcos Santiago, Senior Customer Programs Specialist, San Jose Clean Energy; Steven Jimenez, Legislative Affairs Specialist, San Jose Clean Energy; Scott Blaising, Attorney, Braun Blaising & Wynne P.C.; and Kathy Wells, Regulatory Manager, California Choice Energy Authority attended this meeting on behalf of the Joint CCAs."
"January 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555430543""><span style=""color:blue""><u>MOTION</u></span></a>",Moulton Niguel Water District,MOTION FOR PARTY STATUS OF MOULTON NIGUEL WATER DISTRICT
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550147916""><span style=""color:blue""><u>EXPARTE</u></span></a>","ENGIE North America, Inc.","ENGIE NORTH AMERICA, INC. THREE-DAY NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.4 of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, ENGIE North America, Inc. (ENGIE NA) hereby gives notice of the following ex-parte meeting.  On December 18th beginning at 1:30 p.m., Jennifer Chamberlin (Government and Regulatory Affairs Director at ENGIE NA), Samer Karmi (Senior Project Manager at ENGIE NA), and Keith Reynolds (Senior Project Manager at West County Water District), and Tony Brunello (Partner, California Strategies), met with Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas, and Syche Cai, advisor for President Reynolds office. The meeting took place for approximately 30 minutes and was held via Webex."
"December 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549465184""><span style=""color:blue""><u>EXPARTE</u></span></a>","ENGIE North America, Inc.","LATE-FILED ENGIE NORTH AMERICA, INC. THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION. LATE-FILED ENGIE NORTH AMERICA, INC. THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.2(c)(2) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, ENGIE North America, Inc. (ENGIE) hereby give advanced notice of a meeting with Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas, and Syche Cai, Energy Advisor for President Alice Reynolds office. Jennifer Chamberlin (Government and Regulatory Affairs Director at ENGIE), Samer Karmi (Senior Project Manager at ENGIE), Keith Reynolds (Senior Project Manager at West County Water District) and Tony Brunello from California Strategies will also attend. The meeting is scheduled for December 18, 2024, at 1:30 p.m. and will occur via Webex."
"November 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546542671""><span style=""color:blue""><u>REPLY</u></span></a>","ENGIE North America, Inc.",REPLY TO RESPONSES TO PETITION FOR MODIFICATION OF DECISION 21-06-005
"November 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343739""><span style=""color:blue""><u>RESPONSE</u></span></a>",Bioenergy Association of California,"BIOENERGY ASSOCIATION OF CALIFORNIA RESPONSE TO PETITION OF ENGIE NORTH AMERICA, INC. FOR MODIFICATION OF DECISION 21-06-005"
"November 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343634""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/S.Merrill/CPUC,"PUBLIC ADVOCATES OFFICE RESPONSE TO PETITION OF ENGIE NORTH AMERICA, INC. FOR MODIFICATION OF DECISION 21-06-005"
"November 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545344303""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Gas Company,RESPONSE TO ENGIE NORTH AMERICA INC.'S PETITION FOR MODIFICATION OF DECISION 21-06-005
"October 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542757352""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>","ENGIE North America, Inc.",PETITION FOR MODIFICATION OF DECISION 21-06-005
"September 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542158026""><span style=""color:blue""><u>RESPONSE</u></span></a>",CAL ADVOCATES/MERRILL/CPUC,"RESPONSE TO PETITION OF BLOOM ENERGY CORPORATION FOR MODIFICATION OF DECISION 11-09-015. [Procedural email sent by ALJ Fortune on September 12, 2024.]"
"August 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538141245""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,Administrative Law Judges Ruling correcting a typographical error in 7/1/2024 Assigned Commissioners Ruling.
"July 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534770279""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/DOUGLAS/CPUC,ASSIGNED COMMISSIONERS RULING RESPONDING TO THE CENTER FOR SUSTAINABLE ENERGY MOTION TO REQUIRE SAN DIEGO GAS & ELECTRIC COMPANY TO FULLY FUND THE SELF-GENERATION INCENTIVE PROGRAM IN ITS SERVICE TERRITORY
"June 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534272794""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2406027 - Order Modifying Decision 24-03-071 And Denying Rehearing, As Modified. This proceeding Rulemaking 20-05-012, remains open."
"May 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=532043170""><span style=""color:blue""><u>MOTION</u></span></a>","Qcells North America,California Efficiency + Demand Management Council,Nostromo Energy, Inc.,OhmConnect, Inc.,Leapfrog Power, Inc.,Center for Energy Efficiency and Renewable Technologies,CPower,Voltus, Inc.",JOINT MOTION FOR LEAVE TO FILE A REPLY TO PUBLIC ADVOCATES OFFICES' RESPONSE TO JOINT APPLICATION FOR REHEARING OF DECISION 24-03-071
"May 06, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530903701""><span style=""color:blue""><u>RESPONSE</u></span></a>","Marin Clean Energy,Peninsula Clean Energy Authority,San Diego Community Power,Sonoma Clean Power Authority,Ava Community Energy Authority,City of San Jose",JOINT RESPONSE TO JOINT APPLICATION FOR REHEARING OF DECISION 24-03-071
"May 06, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530909263""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/S.Merrill/CPUC,"RESPONSE TO THE JOINT APPLICATION FOR REHEARING OF DECISION 24-03-071 BY THE LEAPFROG POWER, INC., CPOWER, NOSTROMO ENERGY, INC., CENTER FOR ENERGY EFFICIENCY AND RENEWABLE TECHNOLOGIES, CALIFORNIA EFFICIENCY + DEMAND MANAGEMENT COUNCIL, OHMCONNECT, INC., QCELLS NORTH AMERICA, AND VOLTUS, INC."
"April 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530137900""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>","Voltus, Inc.,CPower,Leapfrog Power, Inc.,OhmConnect, Inc.,Qcells North America,Center for Energy Efficiency and Renewable Technologies,Nostromo Energy, Inc.,California Efficiency + Demand Management Council",JOINT APPLICATION FOR REHEARING OF DECISION 24-03-071
"April 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529919428""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,EMAIL RULING GRANTING PARTY STATUS TO QCELLS NORTH AMERIC
"April 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529906747""><span style=""color:blue""><u>MOTION</u></span></a>",Qcells North America,"MOTION FOR PARTY STATUS. MFPS GRANTED via E-mail Ruling Issued on April 18, 2024 by ALJ Hazlyn Fortune."
"April 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529918201""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,"E-Mail Ruling granting party status to Voltus, Inc."
"April 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529525539""><span style=""color:blue""><u>MOTION</u></span></a>","Voltus, Inc.","MOTION FOR PARTY STATUS. MFPS GRANTED via E-mail Ruling Issued on April 18, 2024 by ALJ Hazlyn Fortune."
"April 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529906744""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,"E-MAIL RULING GRANTING PARTY STATUS TO NOSTROMO ENERGY, INC."
"April 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529525682""><span style=""color:blue""><u>MOTION</u></span></a>","Nostromo Energy, Inc.","MOTION OF NOSTROMO ENERGY, INC. FOR PARTY STATUS. MFPS GRANTED via E-mail Ruling Issued on April 15, 2024 by ALJ Hazlyn Fortune."
"April 05, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529073527""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,EMAIL RULING GRANTING CPOWER MOTION FOR PARTY STATUS
"April 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528884790""><span style=""color:blue""><u>MOTION</u></span></a>","Enerwise Global Technologies, Inc.","MOTION FOR PARTY STATUS. MFPS GRANTED via E-mail Ruling Issued on April 5, 2024 by ALJ Hazlyn Fortune"
"March 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527963349""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2403071 - Decision Implementing Assembly Bill 209 And Improving Self-Generation Incentive Program Equity Outcomes. Rulemaking 20-05-012 remains open.
"March 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528422158""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vespene Energy,Vespene Energys comments on the Proposed Decision implementing Assembly 209 and improving Self-Generation Incentive Program Equity Outcomes (motion to late file has been granted).
"March 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527884578""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FORTUNE/CPUC,"E-MAIL RULING GRANTING VESPENE ENERGY, INC.'S MOTION FOR LEAVE TO LATE-FILE COMMENTS"
