Filing Date,Document Type,Filed By,Description
"January 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678998""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on January 9, 2025, at 3:00 PM and lasting approximately 30 minutes via WebEx initiated by Public Advocates Office at the California Public Utilities Commission with Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck; Nick Dahlberg, Energy Advisor to President Alice Reynolds and Shelly Lyser, Program Manager; Ky-An Tran, Analyst; David Gibbs, Attorney.  See also, notice filed 1-14-25."
"January 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678870""><span style=""color:blue""><u>EXPARTE</u></span></a>",Resource Innovations,"REPORT OF EX PARTE MEETING Pursuant to Rule 8.4(a) of the Rules of Practice and Procedure, Resource Innovations provides notice of an ex parte meeting held on January 10, 2025.  At 8:35 a.m. on January 10, representatives of Resource Innovations met with Nick Dahlberg, Energy Advisor to President Alice Reynolds, and Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck.  The meeting was conducted remotely via Webex.  Jennifer Ballard Croft, General Counsel, Resource Innovations; Margie Gardner, Vice President for Market Transformation, Resource Innovations; and Brian Cragg, Partner, Downey Brand LLP, attended the meeting for Resource Innovation"
"January 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678659""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on January 10, 2025, at 8:35 AM and lasting approximately 30 minutes via Webex initiated by Resource Innovations with Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck; Nick Dahlberg, Energy Advisor to President Alice Reynolds and Jennifer Ballard Croft, General Counsel (Resource Innovations); Margie Gardner, Vice President for Market Transformation (Resource Innovations); Brian Cragg, Partner (Downer Brand LLP).  See also, notice filed 1-15-25."
"January 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553679093""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/D.Gibbs/CPUC,"NOTICE OF EX PARTE COMMUNICATION OF THE PUBLIC ADVOCATES OFFICE Pursuant to Rule 8.4 of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure (Rules), the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby gives notice of an ex parte meeting held via WebEx on Thursday, January 9, 2024, from 3:00 p.m. to approximately 3:29 p.m. with Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; and Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck. The oral communication was initiated by Ky-An Tran, Analyst in the Electricity Pricing and Customer Programs Branch at Cal Advocates.  The purpose of the meeting was to discuss Cal Advocates positions and recommendations relating the December 11, 2024, Proposed Decision Closing Proceeding (PD), issued in the above captioned proceeding."
"January 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678520""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,ENERGY EFFICIENCY PROGRAMS 2023 AMENDED ANNUAL REPORT
"January 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553184869""><span style=""color:blue""><u>EXPARTE</u></span></a>",Resource Innovations,"ADVANCE THREE-DAY NOTICE OF EX PARTE MEETING Pursuant to Rule 8.2(c)(2)(B) of the Rules of Practice and Procedure, Resource Innovations provides notice that it has been granted an ex-parte meeting with Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; Amanda Singh Birmingham, Deputy Chief of Staff and Advisor to Commissioner Houck; and Nick Dahlberg, Energy Advisor to President Alice Reynolds.  The meeting will be conducted remotely and will take place on Friday, January 10, from 8:30 a.m. to 8:55 a.m.  Lauren Casentini, Chief Executive Officer, Jennifer Ballard Croft, General Counsel, Margie Gardner, Vice President for Market Transformation, and Brian Cragg, Partner, Downey Brand LLP, will attend the meeting for Resource Innovations."
"January 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553184863""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Reply comments of Small Business Utility Advocates on Proposed Decision closing proceeding.
"January 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553185069""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/D.Gibbs/CPUC,"THE PUBLIC ADVOCATES OFFICES THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.2(c)(2)(B) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby provides this notice that it has been granted an ex parte meeting with President Alice Reynolds Office and Commissioner Darcie Houcks Office related to the above-referenced proceeding.  The meeting will take place remotely via WebEx on Thursday, January 9, 2025, from 3:00 p.m. to approximately 3:30 p.m.   Attending the meeting for the abovementioned Offices will be: Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; and Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck.  Attending the meeting for Cal Advocates will be: Shelly Lyser, Program Manager; Ky-An Tran, Analyst; and David Gibbs, Attorney."
"January 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553185402""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Efficiency + Demand Management Council,Reply comments of the California Efficiency + Demand Management Council on Proposed Decision closing proceeding.
"January 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553184205""><span style=""color:blue""><u>COMMENTS</u></span></a>",Resource Innovations,Reply comments of Resource Innovations on the Proposed Decision closing proceeding.
"January 02, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551178637""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,COMPLIANCE FILING PURSUANT TO ORDERING PARAGRAPH 19 OF D.23-02-002
"December 31, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551178627""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,COMMENTS ON PROPOSED DECISION CLOSING PROCEEDING
"December 31, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551544173""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/D.Gibbs/CPUC,OPENING COMMENTS ON PROPOSED DECISION CLOSING PROCEEDING
"December 31, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550610298""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) COMMENTS ON THE PROPOSED DECISION CLOSING PROCEEDING
"December 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550610247""><span style=""color:blue""><u>COMMENTS</u></span></a>","County of Ventura,Association of Bay Area Governments",Comments of Association of Bay Area Governments and County of Ventura on Proposed Decision closing proceeding.
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550112140""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF THE ENERGY EFFICIENCY SEMI-ANNUAL INDEPENDENT EVALUATORS REPORT. Attachment A redacted.
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549810759""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] SUBMISSION OF THE SEMI-ANNUAL INDEPENDENT EVALUATOR REPORT ON THE THIRD-PARTY SOLICITATION PROCESS
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549795590""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Gas Company,"LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF ATTACHMENT A,THE ENERGY EFFICIENCY INDEPENDENT EVALUATOR'S SEMI-ANNUAL REPORT - THIRD PARTY ENERGY EFFICIENCY SOLICITATION [Archival-Grade DVD]"
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550147919""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,[PUBLIC VERSION] ENERGY EFFICIENCY INDEPENDENT EVALUATOR'S SEMI-ANNUAL REPORT - THIRD PARTY ENERGY EFFICIENCY SOLICITATION PROGRAM AND PROGRESS
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549465224""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,PUBLIC VERSION] ENERGY EFFICIENCY SEMI-ANNUAL INDEPENDENT EVALUATORS REPORT
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549971345""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIALS UNDER SEAL. Portions redacted.
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=549795577""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] ENERGY EFFICIENCY THIRD-PARTY SOLICITATION PROCESS SEMI-ANNUAL INDEPENDENT EVALUATORS REPORT
"December 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550147918""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,LAW AND MOTION MOTION FOR LEAVE TO FILE THE CONFIDENTIAL VERSION OF THE SEMI-ANNUAL INDEPENDENT EVALUATOR REPORT ON THE THIRD-PARTY SOLICITATION PROCESS UNDER SEAL. Portions redacted.
"December 11, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=548970115""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>","ALJ/KAO/CPUC,ALJ/FITCH/CPUC","PROPOSED DECISION CLOSING PROCEEDING. Opening comments, which shall not exceed 15 pages, are due no later than December 31, 2024. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546485309""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2411008 - Decision Eliminating Motion For Evaluation, Measurement, And Verification Dispute Resolution From Decision 10-04-029. Rulemaking 13-11-005 remains open."
"October 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544152064""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2410012 - Decision Addressing Audit of Southern California Gas Company's Codes And Standards Expenditures. Rulemaking 13-11-005 remains open.
"October 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542231447""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/GIBBS/CPUC,Reply comments of the Public Advocates Office on Proposed Decision addressing audit of Southern California Gas Companys codes and standards expenditures.
"October 03, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542335709""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,OPENING COMMENTS ON PROPOSED DECISION
"October 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=541493172""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/KAO/CPUC,"PROPOSED DECISION ELIMINATING MOTION FOR EVALUATION, MEASUREMENT, AND VERIFICATION DISPUTE RESOLUTION FROM DECISION 10-04-029. Opening comments, which shall not exceed 15 pages, are due no later than October 22, 2024. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"October 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=541493928""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Compliance Filing pursuant to Ordering Paragraph 19 of D.23-02-002.
"September 13, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=539999896""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/KAO/ CPUC,"PROPOSED DECISION ADDRESSING AUDIT OF SOUTHERN CALIFORNIA GAS COMPANYS CODES AND STANDARDS EXPENDITURES. Opening Comments, which shall not exceed 15 pages, are due on October 3, 2024. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments."
"August 29, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=539203561""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck log an ex parte meeting with Public Advocates Office on August 13, 2024 at 4:30 pm."
"August 26, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538612849""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC / Jason Symonds / Advisor,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION on Monday, August 5, 2024, at approximately 1:00 p.m., lasting for about 30 minutes via WebEx initiated by Public Advocates Office at the California Public Utilities Commission (Cal Advocates) with Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas Jason Symonds, Advisor to Commissioner Karen Douglas Eamon Nalband, Advisor to Commissioner Karen Douglas and Shelly Lyser, Program Manager, Cal Advocates Stephen Castello, Supervisor, Cal Advocates Pui-Wa Li, Analyst, Cal Advocates Omar Gutierrez Tapia, Analyst, Cal Advocates David Gibbs, Staff Counsel, Cal Advocates Michael Einhorn, Staff Counsel, Cal Advocates. See also, notice filed 8-8-24."
"August 16, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538691825""><span style=""color:blue""><u>EXPARTE</u></span></a>",CAL ADVOCATES/GIBBS/CPUC,"NOTICE OF EX PARTE COMMUNICATION OF THE PUBLIC ADVOCATES OFFICE Pursuant to Rule 8.4 of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure (Rules), the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby gives notice of an oral ex parte communication.  The oral communication occurred via a meeting between Cal Advocates and representatives from the offices of President Alice Reynolds and Commissioner Houck.  The meeting in which the oral communication took place was held via WebEx on Tuesday, August 13, 2024, from 4:30 p.m. to approximately 4:52 p.m. with Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; and Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck.  Cal Advocates was represented by Shelly Lyser, Program Manager; Pui-Wa Li, Analyst; Omar Gutierrez Tapia, Analyst; and David Gibbs, Staff Counsel.  The representatives for Cal Advocates discussed issues across Energy Efficiency and Energy Savings Assistance programs."
"August 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538948423""><span style=""color:blue""><u>AMENDMENT</u></span></a>",Resource Innovations,"[PUBLIC VERSION] Amended Response to Public Advocates Office's Motion (Filed June 28, 2024). (Original Response filed 7-15-2024)."
"August 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140474""><span style=""color:blue""><u>EXPARTE</u></span></a>",CAL ADVOCATES/EINHORN/CPUC,"NOTICE OF EX PARTE MEETING WITH THE PUBLIC ADVOCATES OFFICE Pursuant to Rule 8.4 of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby details ex parte meetings initiated by Cal Advocates to discuss its Petition for Rulemaking, filed on March 6, 2024.  The first ex parte meeting occurred via Webex on Monday, August 5, 2024, at approximately 12:00 p.m. to 12:28 p.m., with Maria Sotero, Advisor; and Amin Younes, Advisor to Commissioner John Reynolds.  Cal Advocates was represented by Shelly Lyser, Program Manager; Stephen Castello, Supervisor; Pui-Wa Li, Analyst; Omar Gutierrez Tapia, Analyst; David Gibbs, Staff Counsel, and Michael Einhorn, Staff Counsel.   The second ex parte meeting occurred via Webex on Monday, August 5, 2024, at approximately 1:00 p.m. to 1:30 p.m., with Kourtney Vaccaro, Chief of Staff; Eamon Nalband, Advisor; and Jason Symonds, Advisor to Commissioner Karen Douglas.  Cal Advocates was represented by Shelly Lyser, Program Manager; Stephen Castello, Supervisor; Pui-Wa Li, Analyst; Omar Gutierrez Tapia, Analyst; David Gibbs, Staff Counsel, and Michael Einhorn, Staff Counsel.In addition, Cal Advocates provided two tables, attached hereto as Attachment 1, to detail the total Energy Efficiency portfolio budget for program years 2024-2027, and to show income distribution among Bay Area Regional Energy Network single-family program participants who shared their income levels."
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537560187""><span style=""color:blue""><u>EXPARTE</u></span></a>",CAL ADVOCATES/GIBBS/CPUC,"THE PUBLIC ADVOCATES OFFICES THREE-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION Pursuant to Rule 8.2(c)(2)(B) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure, the Public Advocates Office at the California Public Utilities Commission (Cal Advocates) hereby provides this notice that it has been granted an ex parte meeting with President Alice Reynolds Office and Commissioner Darcie Houcks Office related to  the above-referenced proceedings. The meeting will take place remotely via WebEx on Tuesday, August 13, 2024, from 4:30 p.m. to approximately 5:00 p.m. Attending the meeting for the abovementioned Offices will be:  Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; and Amanda Singh, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck.  Attending the meeting for Cal Advocates will be:  Shelly Lyser, Program Manager; Pui-Wa Li, Analyst; Omar Gutierrez Tapia, Analyst; Michael Einhorn, Attorney; and David Gibbs, Attorney."
"August 06, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537149467""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FITCH/CPUC,"E-MAIL RULING GRANTING MOTIONS TO FILE UNDER SEAL FOR SEMI-ANNUAL INDEPENDENT EVALUATORS' REPORTS. All of the four Motions to File Under Seal are granted. The material in these Energy Efficiency Independent Evaluator Reports shall be filed under seal and shall be accessible only by Commission staff, Commissioners (and their advisors), the assigned Administrator Law Judges (ALJs), and/or a designated Law and Motion ALJ."
"August 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537061739""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC/COMMR/PresidentReynolds,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Nick Dahlberg, Energy Advisor to President Alice Reynolds; Karin Sung, Chief of Staff and Legal Advisor to Commissioner Darcie Houck; Amanda Singh Birmingham, Deputy Chief of Staff and Energy Advisor to Commissioner Darcie Houck log an ex parte meeting with San Diego Community Power on July 24, 2024 at 2:30 pm."
"August 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537135489""><span style=""color:blue""><u>EXPARTE</u></span></a>",CPUC / Jason Symonds / Advisor,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Kourtney Vaccaro, Chief of Staff to Commissioner Karen Douglas and Jason Symonds, Advisor to Commissioner Karen Douglas log an ex parte meeting with San Diego Gas & Electric Company on July 22, 2024 at 2:00 pm."
"August 01, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537570110""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2408003 - Decision Addressing Motion For Authorization Of San Diego Regional Energy Network. Rulemaking 13-11-005 remains open.
