Filing Date,Document Type,Filed By,Description
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563645892""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562392403""><span style=""color:blue""><u>COMMENTS</u></span></a>",Climate Action Campaign,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563474691""><span style=""color:blue""><u>COMMENTS</u></span></a>",A.O. Smith Corporation,OPENING COMMENTS ON THE PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564086251""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Comments on Proposed Decision
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563278919""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564625172""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cohen Ventures Inc.,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563431054""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy Authority,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563645893""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Francisco Bay Area Urban Research and Planning Association (SPUR),OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563278920""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Proposed Decision
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562975602""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563645873""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Building Industry Association,OPENING COMMENTS ON PROPOSED DECISION
"April 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563474680""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,OPENING COMMENTS ON PROPOSED DECISION
"April 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563278898""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,ADMINISTRATIVE LAW JUDGES RULING GRANTING MOTION FOR PARTY STATUS OF COHEN VENTURES INC.
"April 08, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562187996""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,"ADMINISTRATIVE LAW JUDGES RULING SHORTENING TIME TO RESPOND TO MOTION FOR PARTY STATUS OF COHEN VENTURES INC. The deadline to file and serve responses to Cohen Ventures Inc.s Motion for Party Status is shortened to Friday, April 11, 2025."
"April 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=561478624""><span style=""color:blue""><u>MOTION</u></span></a>",Cohen Ventures Inc.,MOTION FOR PARTY STATUS
"March 26, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560138225""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/HOUCK/CPUC,"PHASE 4 TRACK A PROPOSED DECISION ESTABLISHING NEW ELECTRIC SERVICE LINE UPSIZING RULES, MODIFYING ELECTRIC LINE EXTENSION RULES AND REPORTING REQUIREMENTS, AND IMPLEMENTING ASSEMBLY BILL 157. Opening Comments, which shall not exceed 15 pages, are due on April 15, 2025. Reply Comments, which shall not exceed 5 pages are due 5 days after the last day for filing Opening Comments."
"February 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897056""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/HOUCK/CPUC,Assigned Commissioners Ruling regarding the prohibition on high Global Warming Potential refrigerants used in appliances incentivized by Building Decarbonization Programs.
"November 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=547155972""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,ADMINISTRATIVE LAW JUDGES RULING GRANTING THE MOTION FOR PARTY STATUS OF LOS ANGELES DEPARTMENT OF WATER AND POWER
"November 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=546447931""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,"ADMINISTRATIVE LAW JUDGES RULING  GRANTING THE MOTION FOR PARTY STATUS OF SAN DIEGO COMMUNITY POWER On October 24, 2024, San Diego Community Power filed and served a motion for party status. The motion for party status complies with Rule 1.4(b) of the California Public Utilities Commissions (Commission) Rules of Practice and Procedure. No objections were received. This motion is GRANTED.  The Commission shall add San Diego Community Power as a party to the service list for this proceeding."
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=547538398""><span style=""color:blue""><u>COMMENTS</u></span></a>",Los Angeles Department of Water and Power,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGE'S RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545344342""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vermont Energy Investment Corporation,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343459""><span style=""color:blue""><u>COMMENTS</u></span></a>",A. O. Smith Corporation,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343669""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,REPLY COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343452""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING ON NEW TECH FUNDING PURSUANT TO ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343445""><span style=""color:blue""><u>COMMENTS</u></span></a>",Climate Action Campaign,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343891""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,REPLY COMMENTS TO ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"November 06, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343553""><span style=""color:blue""><u>MOTION</u></span></a>",Los Angeles Department of Water and Power,"MOTION FOR PARTY STATUS. MFPS GRANTED via ALJ Ruling Issued on November 22, 2024 by ALJ Alberto Rosas."
"November 04, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=545343742""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Environmental Justice Alliance,REPLY COMMENTS OF CALIFORNIA ENVIRONMENTAL JUSTICE ALLIANCE ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544652350""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,OPENING COMMENTS OF PACIFIC GAS AND ELECTRIC COMPANY (U 39 M) ON THE ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544870417""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vermont Energy Investment Corporation,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543837594""><span style=""color:blue""><u>COMMENTS</u></span></a>",CalAdvocates/Perez/CPUC,OPENING COMMENTS ON RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544870411""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING ON NEW TECH FUNDING PURSUANT TO ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544255611""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sierra Club,Natural Resources Defense Council,California Environmental Justice Alliance",OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=544255608""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Francisco Bay Area Planning and Urban Research Association,OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543837588""><span style=""color:blue""><u>COMMENTS</u></span></a>",ConnectDER Inc.,OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543837595""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,OPENING COMMENTS IN RESPONSE TO THE ASSIGNED ADMINISTRATIVE LAW JUDGES RULING SEEKING PARTY COMMENTS ON ASSEMBLY BILL 157
"October 28, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543727384""><span style=""color:blue""><u>COMMENTS</u></span></a>",Climate Action Campaign,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157
"October 24, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543831215""><span style=""color:blue""><u>MOTION</u></span></a>",San Diego Community Power,"MOTION FOR PARTY STATUS OF SAN DIEGO COMMUNITY POWER. MFPS GRANTED via ALJ Ruling Issued on November 20, 2024 by ALJ Alberto Rosas"
"October 08, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=542335758""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,"ADMINISTRATIVE LAW JUDGES RULING DIRECTING PARTIES TO COMMENT ON ASSEMBLY BILL 157. To facilitate and authorize the Technology and Equipment for Clean Heating (TECH) Initiative to allocate $42 million, the California Public Utilities Commission (Commission) directs parties to this proceeding to file and serve comments, as directed below, by Monday, October 28, 2024. Reply comments are due by Thursday, November 7, 2024."
"September 09, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=539999593""><span style=""color:blue""><u>COMMENTS</u></span></a>",County of Los Angeles,OPENING COMMENTS ON ASSIGNED COMMISSIONERS AMENDED SCOPING MEMO AND RULING. Please Note: ACALJ Kim approved the acceptance of this late filing.
"August 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538141333""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,Administrative Law Juges Ruling granting the motion for party status of Clean Power Alliance of Southern California.
"August 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538786032""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2408061 - Granting Compensation To Small Business Utility Advocates For Substantial Contribution To Decision 22-09-026.
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140524""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,REPLY COMMENTS ON THE PHASE 4 SCOPING MEMO
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140520""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/PEREZ/CPUC,REPLY COMMENTS ON ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND RULING ON PHASE 4
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140525""><span style=""color:blue""><u>COMMENTS</u></span></a>","California Environmental Justice Alliance,Sierra Club,Natural Resources Defense Council",JOINT REPLY COMMENTS ON ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND RULING AND PHASE 4A STAFF PROPOSAL
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140979""><span style=""color:blue""><u>COMMENTS</u></span></a>","County of Ventura,Association of Bay Area Governments",JOINT REPLY COMMENTS ON PHASE 4  SCOPING MEMO
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140519""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS ON ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND RULING
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140517""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,REPLY COMMENTS ON THE PHASE 4 ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND ENERGY DIVISION STAFF PROPOSAL
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140741""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Building Industry Association,REPLY COMMENTS ON ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND RULING AND ADMINISTRATIVE LAW JUDGE'S RULING (PHASE 4A)
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140616""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Gas Company,San Diego Gas & Electric Company",JOINT REPLY COMMENTS ON THE ASSIGNED COMMISSIONER'S SCOPING MEMO AND RULING
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140521""><span style=""color:blue""><u>COMMENTS</u></span></a>",Western Riverside Council of Governments,REPLY COMMENTS ON ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO  AND RULING ON PHASE 4
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538141172""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA SOLAR & STORAGE ASSOCIATION,REPLY COMMENTS  ON STAFF PROPOSAL FOR THE BUILDING DECARBONIZATION PROCEEDING
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140518""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,REPLY COMMENTS ON PHASE 4 ISSUES
"August 19, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140559""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS ON THE ADMINISTRATIVE LAW JUDGE'S RULING DIRECTING PARTIES TO COMMENT ON STAFF PROPOSAL AND AMENDED SCOPING MEMO AND RULING
"August 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140477""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,ADMINISTRATIVE LAW JUDGES RULING GRANTING THE MOTION FOR PARTY STATUS OF SAN FRANCISCO BAY AREA PLANNING AND URBAN RESEARCH ASSOCIATION
"August 12, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537633341""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/ROSAS/CPUC",ADMINISTRATIVE LAW JUDGES RULING GRANTING THE MOTION FOR PARTY STATUS OF CLIMATE ACTION CAMPAIGN
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537555403""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537560243""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Perez/CPUC,Opening Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537639340""><span style=""color:blue""><u>COMMENTS</u></span></a>",ConnectDER Inc.,Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537482327""><span style=""color:blue""><u>MOTION</u></span></a>",Clean Power Alliance of Southern California,MOTION FOR PARTY STATUS
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537491524""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ROSAS/CPUC,ADMINISTRATIVE LAW JUDGES RULING GRANTING THE MOTION FOR PARTY STATUS OF WESTERN RIVERSIDE COUNCIL OF GOVERNMENTS
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537639339""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537555402""><span style=""color:blue""><u>COMMENTS</u></span></a>",Western Riverside Council of Governments,Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=538140581""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Francisco Bay Area Planning and Urban Research Association,COMMENTS OF THE SAN FRANCISCO BAY AREA PLANNING AND URBAN RESEARCH ASSOCIATION (SPUR) ON THE ASSIGNED COMMISSIONERS AMENDED SCOPING MEMO AND RULING AND PHASE 4A STAFF PROPOSAL
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537633299""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening comments of San Diego Gas & Electric Company on the Administrative Law Judges Ruling directing comment on Track 4A Staff Proposal.
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537565401""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vermont Energy Investment Corporation,Opening Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537633302""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
"August 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537633303""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Gas Company,San Diego Gas & Electric Company",Opening Comments on Assigned Commissioners Amended Scoping Memo and Ruling and Administrative Law Judges Ruling (Phase 4A)
