Filing Date,Document Type,Filed By,Description
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574531""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Orange County Power Authority,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951580""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571997123""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Clean Energy Alliance,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571990161""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Energy Alliance,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986613""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Constellation NewEnergy, Inc.",MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951559""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",BP Energy Retail Company California LLC,MOTION TO FILE UNDER SEAL CONFIDENTIAL VERSION OF DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986494""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",The Regents of the University of California,MOTION FOR LEAVE TO FILE CONFIDENTIAL DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254610""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",3 Phases Renewables Inc.,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF 3 PHASES RENEWABLES INC.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571357867""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Lancaster Choice Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571129216""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Apple Valley Choice Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986511""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Marin Clean Energy,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571990170""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Marin Clean Energy,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571955781""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Pilot Power Group, LLC",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951564""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571357865""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Sonoma Clean Power,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF SONOMA CLEAN POWER PUBLIC VERSION
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571357863""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Sonoma Clean Power,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF SONOMA CLEAN POWER PUBLIC VERSION
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708922""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Calpine PowerAmerica-CA, LLC",[PUBLIC VERSION] Draft 2025 Renewables Portfolio Standard Procurement Plan.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574947""><span style=""color:blue""><u>MISCELLANEOUS FILING</u></span></a>","Direct Energy Business, LLC",[PUBLIC VERSION] 2025 DRAFT RENEWABLES PORTFOLIO STANDARD  PROCUREMENT PLAN .
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574284""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Peninsula Clean Energy Authority,[PUBLIC VERSION- Appendix D & E Redacted] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571943881""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","City of San José, administrator of San José Clean Energy",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986512""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Community Power,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571943870""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Power Alliance of Southern California,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986603""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",The Regents of the University of California,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571244411""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",City of Palmdale,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368782""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Central Coast Community Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF CENTRAL COAST COMMUNITY ENERGY PUBLIC VERSION
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571997131""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Calpine Energy Solutions, LLC",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571997125""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Constellation NewEnergy, Inc.",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571943867""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Shell Energy North America (US), L.P.",[PUBLIC VERSION] DRAFT 2025 RPS PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571943864""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",City of Pomona,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368781""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Central Coast Community Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF CENTRAL COAST COMMUNITY ENERGY PUBLIC VERSION
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708971""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",City of Santa Barbara,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368845""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Valley Clean Energy Alliance,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLANOF VALLEY CLEAN ENERGY ALLIANCE (PUBLIC VERSION)
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368750""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Calpine PowerAmerica-CA, LLC",[PUBLIC VERSION] Draft 2025 Renewables Portfolio Standard Procurement Plan.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708918""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Rancho Mirage Energy Authority,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574944""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Draft 2025 Renewable Energy Procurement Plan
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574611""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Bear Valley Electric Service, Inc.",MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574281""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",[PUBLIC VERSION] RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986617""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",King City Community Power,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986506""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pilot Power Group, LLC",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951567""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Clean Power Alliance of Southern California,MOTION FOR LEAVE TO FILE CONFIDENTIAL DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951554""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",3 Phases Renewables Inc.,MOTION TO FILE UNDER SEAL CONFIDENTIAL VERSION OF DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254585""><span style=""color:blue""><u>MISCELLANEOUS FILING</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571244388""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Commercial Energy of Montana, Inc","DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF COMMERCIAL ENERGY OF MONTNA, INC. DBA COMMERCIAL ENERGY OF CALIFORNIA (PUBLIC VERSION)"
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254573""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Ava Community Energy,[PUBLIC VERSION] Draft 2025 Renewables Portfolio Standard Procurement Plan.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368822""><span style=""color:blue""><u>MOTION</u></span></a>",Brookfield Renewable Energy Marketing US LLC,MOTION OF BROOKFIELD RENEWABLE ENERGY MARKETING US LLC FOR EXEMPTION FROM RPS PROCUREMENT PLAN FILING REQUIREMENTs
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574855""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Orange County Power Authority,MOTION FOR LEAVE TO FILE THE CONFIDENTIAL PORTION OF THE DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574394""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Draft 2025 Renewable Energy Procurement Plan
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571990179""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Silicon Valley Clean Energy Authority,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571951581""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Calpine Energy Solutions, LLC",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571990166""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pioneer Community Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571955776""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571990151""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Shell Energy North America (US), L.P.",MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF DRAFT 2025 RPS PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368848""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708937""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Commercial Energy of Montana, Inc","DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF COMMERCIAL ENERGY OF MONTNA, INC. DBA COMMERCIAL ENERGY OF CALIFORNIA (PUBLIC VERSION)"
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254559""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pico Rivera Innovative Municipal Energy,DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574397""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Direct Energy Business, LLC",[PUBLIC VERSION] 2025 DRAFT RENEWABLES PORTFOLIO STANDARD  PROCUREMENT PLAN .
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574614""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Peninsula Clean Energy Authority,[PUBLIC VERSION- Appendix D & E Redacted] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571943888""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Silicon Valley Clean Energy Authority,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571955782""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571986618""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","City of San José, administrator of San José Clean Energy",[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"June 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571997114""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",BP Energy Retail Company California LLC,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"June 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254531""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ATAMTURK/CPUC,"E-Mail Ruling granting an extension to submit Renewables Portfolio Standard Procurement Plans excel files. This ruling grants retail sellers an extension until July 8, 2025, to submit 2025 Renewables Portfolio Standard Procurement Plans excel templates through the RPS database."
"June 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571254598""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Desert Community Energy,MOTION FOR LEAVE TO FILE THE CONFIDENTIAL PORTION OF THE DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL
"June 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368861""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Desert Community Energy,[PUBLIC VERSION] DRAFT 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498646""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,[PUBLIC VERSION] 2025 On-Year Supplement to its 2025 Integrated Resource Plan.
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498573""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",PacifiCorp,[PUBLIC VERSION] 2025 On-Year Supplement to its 2025 Integrated Resource Plan.
"April 17, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563474706""><span style=""color:blue""><u>RULING</u></span></a>","CMMR/JOHN REYNOLDS/CPUC,ALJ/ATAMTURK/CPUC",ASSIGNED COMMISSIONER AND ASSIGNED ADMINISTRATIVE LAW JUDGES RULING IDENTIFYING ISSUES AND SCHEDULE OF REVIEW FOR 2025 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLANS
"April 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562062001""><span style=""color:blue""><u>MOTION</u></span></a>","Redwood Coast Energy Authority,Pioneer Community Energy",JOINT COMMUNITY CHOICE AGGREGATORSMOTION FOR OFFICIAL NOTICE OF THE PETITION FOR MODIFICATION OF DECISION 20-08-043
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560829356""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,2025 INTEGRATED RESOURCE PLAN
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560138261""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/ATAMTURK/CPUC,Administrative Law Judges Ruling regarding the motions for leave to file confidential material under seal.
"March 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558970126""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Direct Energy Business, LLC",[PUBLIC VERSION] 2024 Final Renewables Portfolio Standard Procurement Plan.
"March 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559223124""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Direct Energy Business, LLC",[PUBLIC VERSION] 2024 Final Renewables Portfolio Standard Procurement Plan.
"March 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558970055""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Silicon Valley Clean Energy Authority,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL REVISED FINAL 2024 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Portions redacted.
"March 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558345304""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Silicon Valley Clean Energy Authority,[PUBLIC VERSION] REVISED FINAL 2024 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"March 04, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558340111""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,UPDATED MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL IN PACIFIC GAS AND ELECTRIC COMPANY'S (U 39 E) FINAL 2024 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN (CONFIDENTIAL VERSION) UNDER SEAL UNDER RULE 11.4
