Filing Date,Document Type,Filed By,Description
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507593""><span style=""color:blue""><u>MOTION</u></span></a>",California Coalition of Large Energy Users,MOTION FOR PARTY STATUS
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391975""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy United,OPENING COMMENTS IN RESPONSE TO THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573407613""><span style=""color:blue""><u>COMMENTS</u></span></a>","Shell Energy North America (US), L.P.",OPENING COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391830""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Retail Energy Markets,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513356""><span style=""color:blue""><u>MOTION</u></span></a>",EDF power solutions North America,"MOTION FOR PARTY STATUS OF ELECTRICITE DE FRANCE POWER SOLUTIONS, NORTH AMERICA"
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507619""><span style=""color:blue""><u>COMMENTS</u></span></a>",Silicon Valley Clean Energy,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573407616""><span style=""color:blue""><u>MISCELLANEOUS FILING</u></span></a>",Southern California Edison Company,ALTERNATIVE PROPOSAL TO THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL REGARDING GREENHOUSE GAS REDUCTION.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507516""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Wind Energy Association,COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391848""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,COMMENTS ON ADMINISTRATIVE LAW JUDGE'S RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432168""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGE RULING SEEKING COMMENTS ON THE ELECTRIC RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432158""><span style=""color:blue""><u>COMMENTS</u></span></a>",American Clean Power - California,AMERICAN CLEAN POWER-CALIFORNIA ALTERNATE PROPOSAL FOR RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM RELIABILITY AND EMISSIONS FRAMEWORKS
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507496""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Large Energy Consumers Association,CALIFORNIA LARGE ENERGY CONSUMERS ASSOCIATION COMMENTS  ON THE CPUC STAFF PROPOSAL FOR THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513376""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,CALIFORNIA COMMUNITY CHOICE ASSOCIATIONS COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391867""><span style=""color:blue""><u>COMMENTS</u></span></a>","American Clean Power - California,Independent Energy Producers Association,Solar Energy Industries Association,Large-scale Solar Association","JOINT PROPOSAL OF AMERICAN CLEAN POWER  CALIFORNIA,  SOLAR ENERGY INDUSTRIES ASSOCIATION, LARGE-SCALE SOLAR ASSOCIATION, AND INDEPENDENT ENERGY PRODUCERS ASSOCIATION TO ESTABLISH A NEAR-TERM NEEDS TRACK TO INITIATE AN  EXPEDITED NEAR-TERM PROCUREMENT ORDER"
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432175""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,PROPOSALOFTHE GREEN POWER INSTITUTEINRESPONSE TOTHE ALJS RULING SEEKING COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573407612""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,COMMENTS IN RESPONSE TO THE ALJ'S RULING SEEKING COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391737""><span style=""color:blue""><u>COMMENTS</u></span></a>","Mainspring Energy, Inc.","MAINSPRING ENERGY, INC. OPENING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL AND WORKSHOPS"
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513365""><span style=""color:blue""><u>MOTION</u></span></a>",Milepost West,MILEPOST WEST MOTION TO BECOME A PARTY
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507629""><span style=""color:blue""><u>COMMENTS</u></span></a>",Bioenergy Association of California,OPENING COMMENTS ON THE RCPPP STAFF PROPOSAL AND WORKSHOPS
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507528""><span style=""color:blue""><u>COMMENTS</u></span></a>",Bloom EnergyCorporation,Comments on the Reliable and Clean Power Procurement Program Staff Proposal.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432164""><span style=""color:blue""><u>COMMENTS</u></span></a>","Liberty Utilities (CalPeco Electric) LLC,PacifiCorp",JOINT COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391831""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vistra Corp.,OPENING COMMENTS ON RELIABILITY AND CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391829""><span style=""color:blue""><u>RESPONSE</u></span></a>",Ava Community Energy,RESPONSE TO THE ADMINISTRATIVE LAW JUDGE'S RULING ALLOWING COMPETING ALTERNATIVE PROPOSALS FOR DESIGN OF THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573392014""><span style=""color:blue""><u>COMMENTS</u></span></a>",Milepost West,COMMENTS OF MILEPOST WEST ON ADMINISTRATIVE LAW JUDGES RULING ON SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507533""><span style=""color:blue""><u>COMMENTS</u></span></a>","Form Energy, Inc.",COMMENTS ON THE ADMINISTRATIVE LAW JUDGE'S RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391760""><span style=""color:blue""><u>COMMENTS</u></span></a>",American Clean Power - California,AMERICAN CLEAN POWER  CALIFORNIA  OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN  POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391972""><span style=""color:blue""><u>COMMENTS</u></span></a>","XGS Energy, Inc.",OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391854""><span style=""color:blue""><u>MISCELLANEOUS FILING</u></span></a>",Pacific Gas and Electric Company,ALTERNATIVE PROPOSAL IN THE DESIGN OF A RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM .
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507620""><span style=""color:blue""><u>COMMENTS</u></span></a>","BHE Renewables, LLC",OPENING COMMENTS ON THE ALJ RULING SEEKING COMMENTS ONTHE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM (RCPPP) STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432169""><span style=""color:blue""><u>COMMENTS</u></span></a>","ENGIE North America, Inc.",COMMENTS ON THESTAFF PROPOSAL: RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391743""><span style=""color:blue""><u>COMMENTS</u></span></a>","Hydrostor, Inc.,BHE Renewables, LLC,Long-Duration Energy Storage Council","JOINT RESPONSE OF HYDROSTOR INC., BHE RENEWABLES, LLC, AND THE LONG-DURATION ENERGY STORAGE COUNCIL TO THE ADMINISTRATIVE LAW JUDGES RULING ALLOWING COMPETING ALTERNATIVE PROPOSALS FOR THE DESIGN OF THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM"
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391742""><span style=""color:blue""><u>COMMENTS</u></span></a>","GreenGenStorage, LLC",OPENING COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391833""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of San Jose,"CITY OF SAN JOS�, ADMINISTRATOR OF SAN JOS� CLEAN ENERGYs COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL"
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573432147""><span style=""color:blue""><u>COMMENTS</u></span></a>","Solar Energy Industries Association,Large-scale Solar Association",COMMENTS OF THE SOLAR ENERGY INDUSTRIES ASSOCIATION  AND LARGE-SCALE SOLAR ASSOCIATION ON THESTAFF PROPOSAL: RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507488""><span style=""color:blue""><u>COMMENTS</u></span></a>",Fervo Energy Company,FERVO ENERGY COMPANYSOPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN  POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=574351046""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy Authority,OPENING COMMENTS ON THE RENEWABLE CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507632""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,OPENING COMMENTS OF THE UTILITY REFORM NETWORK ON THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391866""><span style=""color:blue""><u>COMMENTS</u></span></a>","CALIFORNIA UNIONS FOR RELIABLE ENERGY (CURE),California Unions for Reliable Energy",COMMENTS OF CALIFORNIA UNIONS FOR RELIABLE ENERGY ON  RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391759""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,COMMENTS OF ENVIRONMENTAL DEFENSE FUND ON THE STAFF PROPOSAL FOR THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391861""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA ENERGY STORAGE ALLIANCE,COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM (RCPPP) STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513410""><span style=""color:blue""><u>RESPONSE</u></span></a>",Silicon Valley Clean Energy,Silicon Valley Clean Energys Reliable and Clean Power Procurement Program alternative proposal.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513402""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391964""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] OPENING COMMENTS ON THE ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507618""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,COMMENTS ON ALJS RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513387""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGE RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573513380""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,OPENING COMMENTS OF THE  CALIFORNIA INDEPENDENT SYSTEM OPERATOR CORPORATION  ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391968""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Hydrogen Coalition,OPENING COMMENTS ON RCPPP STAFF PROPOSAL AND WORKSHOPS
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391749""><span style=""color:blue""><u>MISCELLANEOUS FILING</u></span></a>",Alliance for Retail Energy Markets,PROPOSAL FOR THE RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM.
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507606""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Resources Corporation,CALIFORNIA RESOURCES CORPORATION COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391741""><span style=""color:blue""><u>COMMENTS</u></span></a>",Middle River Power LLC,MIDDLE RIVER POWER LLC OPENING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT  STAFF PROPOSAL
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391950""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Hydrogen Business Council,COMMENTS OF THE CALIFORNIA HYDROGEN BUSINESS COUNCIL ON THE STAFF PROPOSAL: RELIABLE AND CLEAN POWER PROCUREMENT PROGRAMS
"July 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573507493""><span style=""color:blue""><u>COMMENTS</u></span></a>",Independent Energy Producers Association,COMMENTS OF INDEPENDENT ENERGY PRODUCERS ASSOCIATION ON ADMINISTRATIVE LAW JUDGES RULING ON SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"July 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=573391812""><span style=""color:blue""><u>MOTION</u></span></a>",Invinity Energy Systems (US) Corporation,MOTION OF INVINITY ENERGY SYSTEMS (US) CORPORATION TO BECOME A PARTY
"July 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574805""><span style=""color:blue""><u>EXPARTE</u></span></a>",California public utilities commission,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Kerry Fleisher, Chief Policy Advisor to President Reynolds; Suzanne Thompson, Chief of Staff and Legal Advisor to Commissioner Reynolds log an ex parte meeting of Hydrostor, Inc on March 12, 2025 at 1:00 pm."
"July 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574903""><span style=""color:blue""><u>MOTION</u></span></a>",Bloom Energy Corporation,"MOTION FOR PARTY STATUS OF BLOOM ENERGY CORPORATION. MFPS GRANTED via E-mail Ruling Issued on July 11, 2025 by ALJ Colin Rizzo."
"July 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574370""><span style=""color:blue""><u>EXPARTE</u></span></a>",Green Power Institute,3-DAY ADVANCE NOTICE OF EX PARTE COMMUNICATION.
"July 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574926""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/RIZZO/CPUC,EMAIL RULING GRANTING MOTION FOR PARTY STATUS OF BLOOM ENERGY CORPORATION
"June 23, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570561435""><span style=""color:blue""><u>REQUEST</u></span></a>",Mussey Grade Road Alliance,"Supplement; to Request for Intervenor Compensation [filed April 24, 2025]"
"June 16, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=569656306""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FITCH/CPUC,EMAIL RULING IN RESPONSE TO MOTION FOR CLARIFICATION OF ALLIANCE FOR RETAIL ENERGY MARKETS
"June 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=569102478""><span style=""color:blue""><u>MOTION</u></span></a>",Alliance for Retail Energy Markets,MOTION FOR CLARIFICATION ON ADMINISTRATIVE LAW JUDGE'S RULING SEEKING COMMENTS ON RELIABLE AND CLEAN POWER PROCUREMENT PROGRAM STAFF PROPOSAL
"June 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=569671981""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2506005 - Decision Granting, With Modifications, Long Duration Energy Storage Council's Petition For Modification Of Decision 21-06-035. This proceeding shall remain open."
