Filing Date,Document Type,Filed By,Description
"July 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536272935""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Proposed Decision
"July 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536273271""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Reply Comments on Proposed Decision
"July 22, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536272932""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Proposed Decision
"July 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=535618183""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening Comments on Proposed Decision
"July 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536037254""><span style=""color:blue""><u>COMMENTS</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,Opening Comments on Proposed Decision
"July 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536052105""><span style=""color:blue""><u>COMMENTS</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,Comments on Proposed Decision
"July 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=536052102""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Opening Comments on Proposed Decision
"June 24, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534315135""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/HOUCK/CPUC,"Proposed Phase 2 Decision updating climate change adaptation modeling requirements and defining the climate adaptation and vulnerability assessments. Opening comments, which shall not exceed 15 pages, are due no later than July 14, 2024. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"May 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=533052328""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2405061 - Granting Compensation To The Small Business Utility Advocates For Substantial Contribution To Decision (D.) 19-10-054 And (D.) 20-08-046.
"May 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=531638892""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SOUTHERN CALIFORNIA GAS COMPANY,Community Engagement Plan.
"May 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=531561103""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,San Diego Gas & Electric Company's Community Engagement Plan.
"November 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521110701""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Administrative Law Judge's Ruling (Workshop/Staff Proposal)
"November 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520913344""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"REPLY COMMENTS OF SOUTHERN CALIFORNIA EDISON COMPANY (U 338-E) IN RESPONSE TO PARTY OPENING COMMENTS RESPONDING TO OCTOBER 20, 2023, ADMINISTRATIVE LAW JUDGES RULING"
"November 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521111027""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Reply Comments on Administrative Law Judge’s Ruling (Workshop/Staff Proposal)
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520881033""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments of Pacific Gas and Electric Company on Workshop #1.
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520880484""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Gas Company,San Diego Gas & Electric Company",Joint comments of San Diego Gas & Electric Company and Southern California Gas Company addressing questions for party comment.
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520880603""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/HUBER/CPUC,Public Advocates Office comments on the Administrative Law Judges October 20 Ruling.
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520880820""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"Small Business Utility Advocates comments on October 2, 2023 Workshop on climate modeling and adaptation investment guidance."
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520881032""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Comments of Southern California Edison Company in response to questions for party comment in October 20, 2023 Administrative Law Judges Ruling."
"November 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520880816""><span style=""color:blue""><u>COMMENTS</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,Center for Accessible Technologys post-workshop comments in response to ALJ Ruling.
"October 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520563878""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,"ADMINISTRATIVE LAW JUDGES RULING ENTERING OCTOBER 2 WORKSHOP MATERIALS INTO THE RECORD AND PROVIDING QUESTIONS FOR PARTY COMMENT. Parties may serve and file opening and reply comments on the questions included in this ruling no later than November 13, 2023 and November 20, 2023 respectively. The October 2, 2023 workshop slides and the Staff Proposal, Attachments B and C to this ruling, are entered into the record of this proceeding. "
"September 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519776887""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,Administrative Law Judges Ruling scheduling October 2 Workshop and updating procedural schedule.
"July 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514106544""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,SMALL BUSINESS UTILITY ADVOCATES REPLY COMMENTS ON QUESTIONS IN ASSIGNED COMMISSIONERS PHASE II SCOPING MEMO AND RULING
"July 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=513797183""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Reply Comments on Questions Pertaining to Tasks 1,3,5, and 6 as Stated in June 2, 2023 Scoping Memo and Ruling"
"July 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514106543""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/Huber/CPUC,REPLY COMMENTS OF PUBLIC ADVOCATES OFFICE ON THE ASSIGNED COMMISSIONERS PHASE 2 SCOPING MEMO AND RULING
"July 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=513908802""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Scoping Memo and Ruling
"July 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512707679""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Diego Gas & Electric Company,Southern California Gas Company",Joint Opening Comments on Attachment A Questions in Assigned Commissioners Phase II Scoping Memo and Ruling
"July 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512708224""><span style=""color:blue""><u>COMMENTS</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,"Opening Comments on Phase 2 Scoping Memo Questions Regarding Tasks 1,3,5, and 6"
"July 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512707678""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Appendix A Questions in Assigned Commissioners Phase II Scoping Memo and Ruling
"July 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512707680""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/Huber/CPUC,Opening Comments on Assigned Commissioners Phase 2 Scoping Memo and Ruling
"July 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512708221""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Opening Comments on Questions Pertaining to Task 1,3,5, and 6 as Stated in June 2, 2023 Assigned Commissioners Phase 2 Scoping Memo and Ruling"
"June 02, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510465632""><span style=""color:blue""><u>SCOPING RULING</u></span></a>",CMMR/HOUCK/CPUC,"Assigned Commissioners Phase 2 Scoping Memo and Ruling. The category of the proceeding is quasi-legislative. Evidentiary hearing is not needed. The scope and the schedule of this proceeding are as set forth and adopted. Parties shall file opening comments on the questions contained in Attachment A no later than 30 days from issuance of this Scoping Memo.  Reply comments on the questions are due 10 days from the date opening comments are filed. The statutory deadline for this proceeding is extended to December 31, 2024."
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544005""><span style=""color:blue""><u>TRANSCRIPT</u></span></a>",ALJ/REPORTING/CPUC,"MARCH 28, 2023 - PREHEARING CONFERENCE (VIRTUAL) - PAGES 32-114 - VOLUME 2. "
"May 16, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509017755""><span style=""color:blue""><u>REQUEST</u></span></a>",Small Business Utility Advocates,for intervenor compensation for contribution to D19-10-054 and D20-08-046 as corrected by D20-10-016
"May 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=508571174""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Submission of Community Engagement Survey Report Pursuant to Decision 20-08-046.
"May 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509080987""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,Community Engagement Plan as Part of Its Upcoming Climate Adaptation Vulnerability Assessment.
"April 27, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507805139""><span style=""color:blue""><u>NOTICE</u></span></a>",350 Bay Area,of intent to claim intervenor compensation
"April 27, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507816349""><span style=""color:blue""><u>NOTICE</u></span></a>",Small Business Utility Advocates,of intent to claim intervenor compensation
"April 27, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507805138""><span style=""color:blue""><u>NOTICE</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,of intent to claim intervenor compensation
"March 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=504801921""><span style=""color:blue""><u>STATEMENT</u></span></a>",Small Business Utility Advocates,PRE-HEARING STATEMENT 
"March 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=504802255""><span style=""color:blue""><u>STATEMENT</u></span></a>","Bear Valley Electric Service, Inc.,PacifiCorp,Liberty Utilities (CalPeco Electric) LLC","Joint prehearing conference statement of Bear Valley Electric Service, Inc., Liberty Utilities (CalPeco Electric) LLC, and PacifiCorp."
"March 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=504801243""><span style=""color:blue""><u>STATEMENT</u></span></a>","Southern California Edison Company,Southern California Gas Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",JOINT PREHEARING CONFERENCE STATEMENT 
"March 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=503588903""><span style=""color:blue""><u>NOTICE</u></span></a>",California Broadband & Video Association,Notice of Party Name Change and Email address Change.
"March 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=503284053""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/LAKEY/CPUC,ADMINISTRATIVE LAW JUDGE’S RULING GRANTING PARTY STATUS TO THE CENTER FOR ACCESSIBLE TECHNOLOGY
"March 06, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502984779""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/COOKE/CPUC,"NOTICE OF VIRTUAL PREHEARING CONFERENCE. NOTICE IS HEREBY GIVEN that the Public Utilities Commission of the State of California has set a virtual prehearing conference in the above-entitled matter before Administrative Law Judges Cathleen A.  Fogel and Jonathan Lakey, for March 28, 2023, at 10:00 a.m.  To attend the conference, the parties shall call in to the telephone number and the Webex link set forth below at the allotted time."
"March 02, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502977250""><span style=""color:blue""><u>MOTION</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,CENTER FOR ACCESSIBLE TECHNOLOGY’S MOTION FOR PARTY STATUS
"February 21, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502531457""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/HOUCK/CPUC,Assigned Commissioner’s Ruling announcing Phase II planning and noticing workshop and pre-hearing conference. Workshop will be held on 3/13/2023. Pre-hearing conference will be held on 3/28/2023.
"December 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=500213220""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2212038 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to June 30, 2024."
"October 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=497964327""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF REASSIGNMENT
"March 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=460580287""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2203031 - Decision Granting Compensation To California Environmental Justice Alliance For Substantial Contribution To Decision (D.) 19-10-054 And D.20-08-046.
"March 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=460572919""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2203032 - Decision Granting Compensation To Leadership Counsel For Justice And Accountability For Substantial Contribution To Decisions 19-10-054 And 20-08-046.
"September 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=410246411""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2109039 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to December 30, 2022."
"September 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=410155797""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2109033 - Decision Granting Compensation To Green Power Institute For Substantial Contribution To Decision (D.) 19-10-054 And D.20-08-046.
"August 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=398290631""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment.
"May 21, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385112488""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,COMMUNITY ENGAGEMENT PLAN
"February 24, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=367035831""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,NOTICE OF REASSIGNMENT. Rulemaking 18-04-019 is being reassigned to Commissioner Darcie L. Houck.
"November 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349793521""><span style=""color:blue""><u>REQUEST</u></span></a>",Leadership Counsel for Leadership Counsel,for intervenor compensation for contribution to D19-10-054 and D20-08-046
"November 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349920525""><span style=""color:blue""><u>REQUEST</u></span></a>","California Environmental Justice Alliance,LEADERSHIP COUNSEL FOR JUSTICE AND ACCOUNTABILITY",for intervenor compensation for contribution to D19-10-054 and D20-08-046
"October 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349111349""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2010016 - Order Correcting Error.
"September 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=347946672""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2009038 - Order Extending Statutory Deadline. This decision extends the statutory deadline in this proceeding to September 30, 2021."
"September 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=347534041""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,"for intervenor compensation for contribution to D19-10-054, D20-08-046"
"August 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346285534""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2008046 - Decision On Energy Utlity Climate Change Vulnerability Assessments And Climate Adaptation In Disadvantaged Communities (Phase 1, Topics 4 and 5)"
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344181848""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"Reply comments on Proposed Decision on Energy Utility Climate Change Vulnerability Assessments and Climate Adaptation in Disadvantaged Communities (Phase 1, Topics 4 and 5)."
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182459""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply comments on Proposed Decision.
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344181826""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"Reply comments on Proposed Decision on Energy Utility Climate Change Vulnerability Assessments and Climate Adaptation in Disadvantaged Communities (Phase 1, Topics 4 and 5)."
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182599""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,Reply Comments on Proposed Decision
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182389""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,"Reply comments on Commissioner Randolph’s Proposed Decision on Energy Utility Climate Change Vulnerability Assessments and Climate Adaptation in Disadvantaged Communities (Phase 1, Topics 4 and 5)."
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182395""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply comments on commissioner Liane M. Randolph’s Proposed Decision on Phase 1 Topics 4 and 5.
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344181831""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/PURCHIA/CPUC,Reply Comments on Proposed Decision
"August 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182379""><span style=""color:blue""><u>COMMENTS</u></span></a>","California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability",Joint Reply Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344067821""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344068429""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059771""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Comments on Proposed Decision on Energy Utility Climate Change Vulnerability Assessments and 
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344071626""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/PURCHIA/CPUC,Opening Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059653""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059749""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,ANNA VALDBERG",Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344068427""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059747""><span style=""color:blue""><u>COMMENTS</u></span></a>","California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability",Joint Comments on Proposed Decision
"July 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059656""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Comments on Proposed Decision
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342080840""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RANDOLPH/CPUC,"Proposed Decision on Energy Utility Climate Change Vulnerability Assessments and Climate Adaptation in Disadvantaged Communities (Phase 1, Topics 4 and 5). Opening Comments, which shall not exceed 15 pages, are due on July 26, 2020. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments. "
"May 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337862102""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment [R.18-04-019 is being reassigned from Administrative Law Judge (ALJ) Mary F. McKenzie and Sarah R. Thomas to ALJ Regina DeAngelis and Sarah R. Thomas.] 
"March 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691094""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Reply Comments on Administrative Law Judge’s Ruling
"March 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328860666""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Administrative Law Judge’s Ruling
"March 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328860669""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Administrative Law Judge’s Ruling
"March 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328699337""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"REPLY; ON ADMINISTRATIVE LAW JUDGE’S RULING REGARDING JANUARY 15, 2020 WORKING GROUP REPORT ON TOPIC 5"
