Filing Date,Document Type,Filed By,Description
"October 25, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199979892""><span style=""color:blue""><u>EXPARTE</u></span></a>",California Hydrogen Business Council,"SUMMARY:  LATE FILED.  On October 4, 2017, Jeffrey Serfass, Executive Director, California Hydrogen Business Council (CHBC), met with Cmmr. Guzman Aceves simultaneously at the Commission’s offices in San Francisco and Sacramento.  Also present were Emanuel Wagner, Assistant Director, CHBC; V. John White of V. John White Associates, and Lorraine Paskett, chief executive officer of Cambridge LCF Group. Prior to the meeting, CHBC staff sent a document previously published to the 2017 IEPR docket, which discussed “Market Development Opportunities and Pathways for Renewable Hydrogen in California”. While no items relevant to R13-11-007 were discussed in the meeting, the document does reference parts of which may be relevant to this rulemaking. The document is publicly accessible at  http://docketpublic.energy.ca.gov/PublicDocuments/17-IEPR-12/TN220655_20170810T134122_California_Hydrogen_Business_Council_Comments_Market_Developmen.pdf. "
"October 19, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=197542149""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MCKINNEY/CPUC,Administrative Law Judge’s Ruling pursuant to Rule 8.1(c) of the Commission’s Rules of Practice and Procedure regarding customer choice workshop. 
"September 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=196797147""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1709039 - Order Extending Statutory Deadline.  This Decision extends the statutory deadling in this proceeding to March 28, 2019."
"September 19, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=197420076""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,Electric Vehicle-Grid Integration Pilot Program (“Power Your Drive”) Third Semi-Annual Report Of San Diego Gas & Electric Company (U902-E).
"June 27, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=191444546""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"Administrative Law Judge’s Ruling noticing attendance by one or more Commissioners and Advisors at the July 6, 2017 en banc on Environmental Justice and Disadvantaged Communities."
"May 05, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=185576337""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"Administrative Law Judge’s Ruling noticing attendance by one or more advisors at the May 15, 2017 Vehicle Grid Integration Communications Protocol Standards working group. "
"April 06, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=183572894""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1704010 - Decision Granting Compensation to the Natural Resources Defense Council for Contribution to Decisions 14-12-079 and 16-01-045.; Application 14-04-014 is closed and Rulemaking 13-11-007 remains open.
"March 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=183957047""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"EMAIL RULING GRANTING THE MOTION FOR PARTY STATUS FILED ON MARCH 3, 2017 BY COUNTY OF LOS ANGELES"
"March 15, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=184628325""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,ELECTRIC VEHICLE-GRID INTEGRATION PILOT PROGRAM (POWER YOUR DRIVE) SEMI-ANNUAL REPORT
"March 03, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=179240303""><span style=""color:blue""><u>MOTION</u></span></a>",County of Los Angeles,MOTION FOR PARTY STATUS
"February 22, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=176947769""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,ADMINISTRATIVE LAW JUDGE’S RULING REGARDING GREEN POWER INSTITUTE’S MOTION FOR EXTENSION OF TIME
"February 03, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=175420095""><span style=""color:blue""><u>MOTION</u></span></a>",Green Power Institute,MOTION FOR EXTENSION OF TIME
"January 27, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=173167605""><span style=""color:blue""><u>REQUEST</u></span></a>",Natural Resources Defense Council,Amended; for intervenor compensation for contribution to D14-12-079 & D16-01-045
"December 30, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=171806139""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,LOAD RESEARCH REPORT COMPLIANCE FILING PURSUANT TO ORDERING PARAGRAPH 2 OF D.16-06-011
"November 10, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=169717954""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1611005 - Decision Making Small Electrical Corporations Respondents to the Rulemaking.
"November 09, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=170285994""><span style=""color:blue""><u>EXPARTE</u></span></a>",KnGrid,"KnGrid noticed oral ex parte communications with Jennifer Kalafut, advisor to Commissioner Peterman on 10/20/16."
"November 03, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=169669030""><span style=""color:blue""><u>COMMENTS</u></span></a>","BMW of North America, LLC",Reply comments on the 10/3/2016 Proposed Decision (late-filed authorized by ALJ Wong per e-mail of 11/3/2016).
"October 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=171199009""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,Reply comments on Proposed Decision adopting Assigned Commissioner Ruling regarding the filing of the transportation electrification applications pursuant to Senate Bill 350. 
"October 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=169151965""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments to Proposed Decision
"October 24, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=168810825""><span style=""color:blue""><u>COMMENTS</u></span></a>",PacifiCorp,"Comments Of PacifiCorp (U 901 E) and Bear Valley Electric Service (U 913 E), a Division of Golden State Water Company, on Proposed Decision. [Filing authorized by ALJ John Wong. MTO]"
"October 24, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=168810954""><span style=""color:blue""><u>COMMENTS</u></span></a>",KnGrid,"OPENING COMMENTS ON THE PROPOSED DECISION OF COMMISSIONER PETERMAN MAILED OCTOBER 3, 2016"
"October 24, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=168810590""><span style=""color:blue""><u>COMMENTS</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,Comments on Proposed Decision. [Filing authorized by ALJ John Wong. MMN]
"October 03, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=167737723""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/PETERMAN/CPUC,"DECISION MAKING SMALL ELECTRICAL CORPORATIONS RESPONDENTS TO THIS RULEMAKING.  Opening comments, which shall not exceed 15 pages, are due October 23, 2016.  Reply comments, which shall not exceed 5 pages, are due 5 days after the last day for filing comments."
"September 14, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=167099725""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/PETERMAN/CPUC,"ASSIGNED COMMISSIONER’S RULING REGARDING THE FILING OF THE TRANSPORTATION ELECTRIFICATION APPLICATIONS PURSUANT TO SENATE BILL 350.  (1) Pacific Gas and Electric Company, San Diego Gas & Electric Company, and Southern California Edison Company, are directed to file their first round of transportation electrification applications by January 20, 2017.  (2) The smaller electrical corporations, consisting of Liberty Utilities (CalPeco Electric) LLC, Bear Valley Electric (a division of Golden State Water), and PacifiCorp will be made respondents to this proceeding through a decision to be issued, and shall be required to file their TE applications by June 30, 2017."
"September 06, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=168257583""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,ELECTRIC VEHICLE-GRID INTEGRATION PILOT PROGRAM (“POWER YOUR DRIVE”) SEMI-ANNUAL REPORT
"July 25, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=165036975""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1607024 - Order Correcting Error in Decision 16-06-050.
"July 14, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164883569""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1607011 - Decision Granting Compensation to The Utility Reform Network for Substantial Contribution to Decision 14-12-079 and 16-01-045, closes A.14-04-014, R.13-11-007 remains open."
"June 23, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163633604""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1606049 - Decision Granting Intervenor Compensation to the Green Power Institute for Substantial Contribution to Decisions 14-12-079 and D.16-01-045, Rulemaking 13-11-007 remains open, Application 14-04-014 is closed."
"June 23, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164063643""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1606050 - Decision Granting Intervenor Compensation to the National Asian American Coalition for Substantial Contribution to Decision 16-01-045, Rulemaking 13-11-007 remains open and Application 14-04-014 is closed."
"June 09, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163212633""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1606011 - Decision Authorizing Further Extension of the Interim Policy Regarding Electric Rules 15 and 16.
"June 09, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163193262""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1606028 - Decision Granting Intervenor Compensation to Utility Consumers' Action Network for Substantial Contribution to Decision 16-01-045, Application 14-04-014 is closed, Rulemaking 13-11-007 to remain open."
"June 09, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163190716""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D1606026 - Decision Granting Intervenor Compensation to Vote Solar Substantial Contribution to Decision 16-01-045. Application 14-04-014 is closed, Rulemaking 13-11-007 remains open."
"June 09, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163266801""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1606025 - Decision Granting Intervenor Compensation to Environmental Defense Fund for Substantial Contribution to Decision 16-01-045.
"June 07, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163482713""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"E-Mail Ruling granting the motions for party status filed by (1) Powertree Services, Inc., and (2) California Transit Association. "
"June 07, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163155134""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"E-Mail Ruling granting the motions for party status filed by (1) Powertree Services, Inc., and (2) California Transit Association. "
"June 07, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164950483""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WONG/CPUC,"EMAIL RULING GRANTING THE MAY 18, 2016 MOTIONS FOR PARTY STATUS FILED BY:  BMW OF NORTH AMERICA; GREENLOTS; AND SONOMA CLEAN POWER AUTHORITY"
"June 01, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164949922""><span style=""color:blue""><u>COMMENTS</u></span></a>",South Coast Air Quality Management District,Reply comments in response to Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge (late-filed authorized by ALJ Wong per e-mail of 7/11/2016).
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164175764""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Transit Association,Reply comments on the Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge. 
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010939""><span style=""color:blue""><u>COMMENTS</u></span></a>",eV2g LLC,Reply comments on Amended Scoping Memo and Ruling.
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152743""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,"Reply comments in response to the Amended Scoping Memo dated March 30, 2016."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010835""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply comments on Proposed Decision authorizing further extension of the interim policy regarding Electric Tariff Rules 15 and 16.
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010611""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Reply comments on Amended Scoping Memo and Ruling.
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152863""><span style=""color:blue""><u>COMMENTS</u></span></a>","Center for Community Action and Environmental Justice,East Yard Communities for Environmental Justice,Sierra Club","Reply Comments in response to the Amended Scoping Memo dated March 30, 2016."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152864""><span style=""color:blue""><u>COMMENTS</u></span></a>","Alliance of Automobile Manufacturers,American Honda Motor Co., Inc.,General Motors LLC","Reply Comments in response to the Amended Scoping Memo dated March 30, 2016, adding the transportation electrification issues contained in Senate Bill 350."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164175113""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Reply comments to the Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge. 
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010613""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply comments on Amended Scoping Memo and Ruling.
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163155161""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Co.,"Reply comments in response to the opening comments filed by parties responding to the Amended Scoping Memo dated March 30, 2016."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152862""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Reply comments in response to the opening comments filed by parties responding to the questions in Appendix B of the Amended Scoping Memo dated March 30, 2016."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164303476""><span style=""color:blue""><u>COMMENTS</u></span></a>",BMW of North America,Reply comments on Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge. 
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010719""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.",Reply comments on Amended Scoping Memo and Ruling.
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163154952""><span style=""color:blue""><u>COMMENTS</u></span></a>",ORA/KWASNY/CPUC,"Reply comments on the SB 350 Transportation Electrification Workshop pursuant to Amended Scoping Memo dated March 30, 2016."
"May 31, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164303049""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply comments on Amended Scoping Memo and Ruling. 
"May 26, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654540""><span style=""color:blue""><u>MOTION</u></span></a>",California Transit Association,Motion for party status.
"May 25, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162490513""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments on Proposed Decision authorizing further extension of interim policy regarding Electric Tariff Rules 15 and 16.
"May 25, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162376868""><span style=""color:blue""><u>MOTION</u></span></a>","Powertree Services, Inc.",Motion for Party Status.
"May 25, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=164010285""><span style=""color:blue""><u>COMMENTS</u></span></a>","Powertree Services, Inc.",Comments on Proposed Decision authorizing further extension of the interim policy regarding Electric Tariff Rules 15 and 16.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654583""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy (CSE),"Comments regarding the Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654307""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,"Comments on April 29, 2016 Workshop in response the Scoping Ruling dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654584""><span style=""color:blue""><u>COMMENTS</u></span></a>","American Honda Motor Co., Inc.","Joint Comments in response to the Amended Scoping Memo dated March 30, 2016, adding the transportation electrification issues contained in Senate Bill 350."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654730""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,"Comments in response to the Amended Scoping Memo dated March 30, 2016 and the Transportation Electrification Workshop held on April 29, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163151862""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,"Comments in response to the Amended Scoping Memo and Ruling dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654410""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"Comments pursuant to the Amended Scoping Memo dated March 30, 2016, regarding the Commission’s April 29, 2016 Workshop."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654729""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Comments in response to the questions in Appendix B of the Amended Scoping Memo dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162005229""><span style=""color:blue""><u>MOTION</u></span></a>",BMW of North America LLC,Motion for Party Status.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162005063""><span style=""color:blue""><u>MOTION</u></span></a>",Sonoma Clean Power Authority,Motion for Party Status.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163484294""><span style=""color:blue""><u>COMMENTS</u></span></a>",san diego airport parking company,"Comments of San Diego Airport Parking Company, One of San Diego Airports Ground Transportation Operators, to Rulemaking 13-11-007, the Amended Scoping Memo and Ruling Assigned Commissioner and Administrative Law Judge."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152880""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Lancaster,City of Lancaster Comments on Amended Scoping Memo and Ruling Inviting Comments on Transportation Electrification Workshop Questions.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654411""><span style=""color:blue""><u>COMMENTS</u></span></a>","East Yard Communities for Environmental Justice,Center for Community Action and Environmental Justice,Sierra Club","Comments in response to the questions posed in Appendix B of the Scoping Ruling dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654306""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.","Comments on issues discussed at the April 29, 2016 Workshop on Transportation Electrification issues raised by Senate Bill 350 and the Workshop Questions identified in Appendix B to Amended Scoping Ruling dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162005624""><span style=""color:blue""><u>MOTION</u></span></a>",Greenlots,Motion for Party Status.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163484349""><span style=""color:blue""><u>COMMENTS</u></span></a>","KnGrid, Incorporated","Opening Comments f KnGrid on the Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge Dated March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163484393""><span style=""color:blue""><u>COMMENTS</u></span></a>",BMW of North America LLC,"Opening Comments of BMW of North America, LLC to Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge for Rulemaking 13-11-007."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163154971""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Opening Comments of the Coalition of California Utility Employees on Transportation Electrification Workshop.
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654404""><span style=""color:blue""><u>COMMENTS</u></span></a>",Sonoma Clean Power Authority,"Comments in response to the March 30, 2016 Amended Scoping Memo which added the transportation electrification issues contained in Senate Bill 350 to the scope of this proceeding."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=162654582""><span style=""color:blue""><u>COMMENTS</u></span></a>",Consumer Federation of California,"Comments on the addition of SB 350 to the scope of the proceeding and the answer to questions provided in Appendix B of the Amended Scoping Ruling of March 30, 2016."
"May 18, 2016","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=163152885""><span style=""color:blue""><u>COMMENTS</u></span></a>",eV2g LLC,Opening Comments of eV2g LLC.
