Filing Date,Document Type,Filed By,Description
"December 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428194694""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/O'Hara/CPUC,Response to Assigned Commissioner’s Ruling Requesting Responses to Questions Regarding Hybrid and Co-Located Storage Resources
"December 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427993187""><span style=""color:blue""><u>RESPONSE</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",Response to Assigned Commissioner’s Ruling Requesting Responses to Questions Regarding Hybrid and Co-Located Storage Resources
"December 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428181330""><span style=""color:blue""><u>COMMENTS</u></span></a>",Solar Energy Industries Association,Opening Comments on Assigned Commissioner’s Ruling Requesting Responses to Questions Regarding Hybrid and Co-Located Storage Resources
"December 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428469622""><span style=""color:blue""><u>COMMENTS</u></span></a>",Independent Energy Producers Association,Comments on the Assigned Commissioner’s Ruling on Hybrid and Co-Located Storage Resources.
"December 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427936030""><span style=""color:blue""><u>COMMENTS</u></span></a>",American Clean Power - California,Comments on Assigned Commissioner’s Ruling Requesting Responses to Questions Regarding Hybrid and Co-Located Storage Resources
"November 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=421051111""><span style=""color:blue""><u>MOTION</u></span></a>",Nuvve Holding Corporation,Motion for Party Status of Nuvve Holding Corporation
"October 27, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=417595427""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/GUZMAN ACEVES/CPUC,ASSIGNED COMMISSIONER’S RULING REQUESTING RESPONSES TO QUESTIONS REGARDING HYBRID AND CO-LOCATED STORAGE RESOURCES
"August 17, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400642048""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment.
"April 29, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381473511""><span style=""color:blue""><u>REPLY</u></span></a>",California Energy Storage Alliance,Reply to responses to Petition for Modification of Decision 17-04-039.
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738546""><span style=""color:blue""><u>RESPONSE</u></span></a>",Independent Energy Producers Association,RESPONSE TO THE PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738122""><span style=""color:blue""><u>RESPONSE</u></span></a>",American Clean Power - California,RESPONSE TO PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738208""><span style=""color:blue""><u>RESPONSE</u></span></a>",Solar Energy Industries Association,RESPONSE TO PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737466""><span style=""color:blue""><u>RESPONSE</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,RESPONSE TO PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737464""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,RESPONSE TO THE PETITION FOR MODIFICATION OF DECISION 17-04-039 
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737459""><span style=""color:blue""><u>RESPONSE</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,RESPONSE TO PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738555""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/R.O'Hara/CPUC,RESPONSE TO THE CALIFORNIA ENERGY STORAGE ALLIANCE’S PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738797""><span style=""color:blue""><u>RESPONSE</u></span></a>",California Independent System Operator Corporation,RESPONSE ON PETITION FOR MODIFICATION OF DECISION 17-04-039
"April 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376770501""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,NOTICE OF REASSIGNMENT. Rulemaking 15-03-011 is being reassigned to Commissioner Martha Guzman Aceves and from Administrative Law Judge (ALJ) Michelle Cooke to ALJ Daniel Buch.
"April 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377571551""><span style=""color:blue""><u>MOTION</u></span></a>",Solar Energy Industries Association,Motion for Party Status of Solar Energy Industries Association
"April 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377544491""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/BUCH/CPUC,E-MAIL RULING GRANTING SOLAR ENERGY INDUSTRIES ASSOCIATION MOTION FOR PARTY STATUS
"March 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=372332171""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",California Energy Storage Alliance,PETITION FOR MODIFICATION OF DECISION 17-04-039 TO ADDRESS HYBRID AND CO-LOCATED RESOURCES
"August 09, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=233836260""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,"Compliance Report Of Southern California Edison Company (U 338-E), Pacific Gas And Electric Company (U 39 E) And San Diego Gas & Electric Company (U 902-E) On Behalf Of The Multiple-Use Application Working Group"
"August 07, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=219176132""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1808002 - Order Correcting Error.
"July 12, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=218017848""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1807022 - Decision Granting Compensation to The Utility Reform Network For Substantial Contribution to Decisions (D.) 17-04-039 and D.18-01-003.
"July 12, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=218031973""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1807020 - Decision Granting Compensation To Sierra Club For Substantial Contribution to Decision 16-01-032 and Decision 17-04-039.
"May 31, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=215457499""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1805035 - Decision Granting Compensation to the Green Power Institute for Substantial Contribution to Decision 18-01-003
"March 16, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=212114910""><span style=""color:blue""><u>REQUEST</u></span></a>",TURN - The Utility Reform Network,for intervenor compensation for contribution to D.17-04-039 and D.18-01-003
"March 12, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=212114934""><span style=""color:blue""><u>REQUEST</u></span></a>",Sierra Club,for intervenor compensation for contributions to D16-01-032 and D17-04-039
"February 21, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=211136084""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,for intervenor compensation for contribution to D18-01-003
"February 01, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=212317421""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,San Diego Gas And Electric Company’s (U 902-E) Third Quarterly Assembly Bill 2868 Implementation Compliance Progress Report.
"February 01, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=212321457""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,Pacific Gas And Electric Company’s (U 39 E) Third Quarterly Assembly Bill 2868 Implementation Compliance Progress Report.
"February 01, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=212285548""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,Southern California Edison Company’s (U 338-E) Third Quarterly Assembly Bill 2868 Implementation Compliance Progress Report.
"January 11, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=213120183""><span style=""color:blue""><u>NOTICE</u></span></a>",Bosch Building Grid Technologies,NOTICE OF PARTY NAME CHANGE FROM ROBERT BOSCH LLC TO BOSCH BUILDING GRID TECHNOLOGIES
"January 11, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=206462341""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1801003 - Decision on Multiple-Use Application Issues. Rulemaking 15-03-011 is closed.
"January 04, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=204158665""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/COOKE/CPUC,"E-Mail Ruling denying motion of Custom Power Solar, Inc. for party status. "
"January 02, 2018","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=201922241""><span style=""color:blue""><u>MOTION</u></span></a>",Custom Power Solar Inc.,MOTION FOR PARTY STATUS
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=200418386""><span style=""color:blue""><u>COMMENTS</u></span></a>","Stem, Inc.",Reply comments on the Proposed Decision on multiple-use application issues. 
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=201002879""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,REPLY COMMENTS ON PROPOSED DECISION
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199995548""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,REPLY COMMENTS ON THE PROPOSED DECISION
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=200727991""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply comments on the Proposed Decision on multiple-use application issues. 
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=200418403""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS ON PROPOSED DECISION
"December 04, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=200418404""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",REPLY COMMENTS REGARDING PROPOSED DECISION
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199554059""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Southern California Edison Company's comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199517746""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sunrun, Inc.","Sunrun, Inc.'s comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199495544""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.","Tesla, Inc.'s comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199554060""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Pacific Gas and Electric Company's comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199508481""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,"The Utility Reform Network's comments on the Proposed Decision on Multiple Use Application Issues issued byCommissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199508484""><span style=""color:blue""><u>COMMENTS</u></span></a>","STEM, INC.","Stem, Inc.'s comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199979922""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,"Clean Coalition's comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199554056""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,"Green Power Institute's Opening Comments on Multiple Use Applications Proposed Decision, served November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327746347""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Microgrid Solutions,opening; on the proposed decision
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199979919""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,"California Energy Storage Alliance's comments on the Proposed Decision on Multiple Use Application Issues issued by Commissioner Carla Peterman on November 3, 2017."
"November 28, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199995462""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"San Diego Gas & Electric Company's comments to the proposed decision issued by Commissioner Carla J. Peterman on November 3, 2017."
"November 27, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199485579""><span style=""color:blue""><u>MOTION</u></span></a>",CALIFORNIA SOLAR ENERGY INDUSTRIES ASSOCIATION,MOTION FOR PARTY STATUS
"November 27, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199266551""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/COOKE/CPUC,EMAIL RULING DENYING MOTION FOR PARTY STATUS.  California Solar Energy Industries Association's motion for party status is denied.
"November 20, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=198874391""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/COOKE/CPUC,E-Mail Ruling noticing 2017 Residential Electric Rate Summit and Rate Design Forum. 
"November 17, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199554088""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/COOKE/CPUC,"EMAIL RULING GRANTING ONE DAY EXTENSION FOR OPENING COMMENTS.  (1) Opening comments on the November 3, 2017 proposed decision now due November 28, 2017.  (2) Reply comments remain due on December 4, 2017."
"November 03, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=198354720""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/PETERMAN/CPUC,"DECISION ON MULTIPLE-USE APPLICATION ISSUES.  Opening comments, which shall not exceed 15 pages, are due November 23, 2017.  Reply comments, which shall not exceed 5 pages, are due 5 days after the last day for filing comments."
"November 01, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=199995963""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SOUTHERN CALIFORNIA EDISON COMPANY,SECOND QUARTERLY ASSEMBLY BILL 2868 IMPLEMENTATION COMPLIANCE PROGRESS REPORT
"November 01, 2017","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=200728067""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,SECOND QUARTERLY ASSEMBLY BILL 2868 IMPLEMENTATION COMPLIANCE PROGRESS REPORT
