Filing Date,Document Type,Filed By,Description
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342864877""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Comments on the Proposed Decision addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021 (filing authorized by ALJ Fogel per e-mail of 7/7/20). 
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342387018""><span style=""color:blue""><u>REPLY</u></span></a>",California Energy Storage Alliance,Reply to responses on motion of the California Energy Storage Alliance to issue a ruling that transfers funds to the equity budget.
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342387023""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",COMMENTS ON THE PROPOSED DECISION 
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342944999""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Comments on Proposed Decision addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021.  
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342944995""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments on the Proposed Decision addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021. 
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342189223""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Comments on Proposed Decision Addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021.
"July 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342387035""><span style=""color:blue""><u>COMMENTS</u></span></a>","Pacific Gas and Electric Company,SOUTHERN CALIFORNIA EDISON COMPANY,SOUTHERN CALIFORNIA GAS COMPANY",Joint opening comments on the Proposed Decision addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021.  
"June 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341393495""><span style=""color:blue""><u>RESPONSE</u></span></a>","Foundation Windpower, LLC",RESPONSE TO CALIFORNIA ENERGY STORAGE ALLIANCE’S PETITION FOR MODIFICATION OF DECISIONS 20-01-021 AND 16-06-055
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340740120""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,RESPONSE TO CALIFORNIA ENERGY STORAGE ALLIANCE’S MOTION TO ISSUE A RULING THAT TRANSFERS FUNDS TO THE EQUITY BUDGET
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341393413""><span style=""color:blue""><u>RESPONSE</u></span></a>","Southern California Gas Company,Southern California Edison Company",Joint response to California Energy Storage Alliance’s motion to issue a ruling that transfers funds to the Self-Generation Incentive Program’s Equity Budgets.
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342189225""><span style=""color:blue""><u>RESPONSE</u></span></a>",California Solar & Storage Association,Response to the motion of the California Energy Storage Alliance to transfer funds to the equity budgets.
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340852572""><span style=""color:blue""><u>RESPONSE</u></span></a>",Sunrun Inc.,Response to motion of the California Energy Storage Alliance to issue a ruling that transfers funds to the Equity Budget.
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341380394""><span style=""color:blue""><u>RESPONSE</u></span></a>","GRID Alternatives,California Housing Partnership",JOINT RESPONSE TO CALIFORNIA ENERGY STORAGE ALLIANCES MOTION TO ISSUE A RULING THAT TRANSFERS FUNDS TO THE EQUITY BUDGET
"June 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341370296""><span style=""color:blue""><u>RESPONSE</u></span></a>","Shell Energy North America (US), L.P.","Response to the California Energy Storage Alliance’s June 9, 2020 Motion to Transfer Funds to the Residential and Non-Residential Equity Budgets  "
"June 15, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340237692""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,"Proposed Decision Addressing Petition for Modification of Decision (D) 19-09-027 and D.20-01-021. Opening Comments, which shall not exceed 15 pages, are due July 5, 2020. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments.     "
"June 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339545392""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",California Energy Storage Alliance,PETITION FOR MODIFICATION OF DECISIONS 20-01-021 AND 16-06-055
"June 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339544943""><span style=""color:blue""><u>MOTION</u></span></a>",California Energy Storage Alliance,MOTION TO ISSUE A RULING THAT TRANSFERS FUNDS TO THE EQUITY BUDGET
"May 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339524878""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2005041 - Decision Granting Petition for Modification of Decision 19-08-001. Rulemaking 12-11-005 remains open.
"May 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337288430""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Proposed Decision Granting Petition for Modification of Decision 19-08-001.
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336138409""><span style=""color:blue""><u>RESPONSE</u></span></a>",California Energy Storage Alliance,RESPONSE TO CALIFORNIA SOLAR & STORAGE ASSOCIATION’S PETITION FOR MODIFICATION OF DECISION 19-09-027 AND DECISION 20-01-021
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335836743""><span style=""color:blue""><u>RESPONSE</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company,Southern Californa Gas Company",JOINT RESPONSE TO CALIFORNIA SOLAR & STORAGE ASSOCIATION’S PETITION FOR MODIFICATION OF DECISIONS 19-09-027 AND 20-01-021
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335836742""><span style=""color:blue""><u>RESPONSE</u></span></a>","Tesla, Inc.",RESPONSE TO THE CALIFORNIA SOLAR AND STORAGE ASSOCIATION’S PETITION FOR MODIFIICATION OF DECISION 19-09-027 AND DECISION 20-01-021
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336058400""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/LEE/CPUC,RESPONSE TO CALIFORNIA SOLAR & STORAGE ASSOCIATION PETITION FOR MODIFICATION OF DECISION (D.) 19-09-027 AND D. 20-01-021
"May 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336138403""><span style=""color:blue""><u>RESPONSE</u></span></a>",Center for Sustainable Energy,Response to California Solar and Storage Association’s Petition for Modification of Decision 19-09-027 and Decision 20-01-021
"April 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333045635""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,"Proposed Decision Granting Petition for Modification of Decision 19-08-001. Opening Comments which shall not exceed 15 pages, are due no later than May 7, 2020. Reply Comments, which shall not exceed 5 pages, are due five days after the last day of filing Opening Comments"
"April 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877469""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,E-MAIL RULING DENYING MOTION OF THE JOINT STORAGE PARTIES TO SHORTEN THE COMMENT PERIOD ON CALIFORNIA SOLAR AND STORAGE ASSOCIATION'S PETITION FOR MODIFICATION.
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=330676361""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",California Solar & Storage Association,PETITION FOR MODIFICATION OF DECISION 19-09-027 AND DECISION 20-01-021
"March 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877580""><span style=""color:blue""><u>MOTION</u></span></a>","EDF Renewables, Inc.","Motion for Party Status of EDF Renewables, Inc."
"March 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333460883""><span style=""color:blue""><u>RESPONSE</u></span></a>",California Energy Storage Alliance,RESPONSE TO PACIFIC GAS AND ELECTRIC COMPANY’S (U 39 E) PETITION FOR MODIFICATION OF DECISION 19-08-001
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329382161""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,"E-mail Ruling Shortening Response Period on Petition for Modification of Decision 19-08-001 [Responses to the PFM are due no later than March 26, 2020]"
"March 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329232458""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",Pacific Gas and Electric Company,Petition for Modification of Decision 19-08-001.
"February 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327244728""><span style=""color:blue""><u>REQUEST</u></span></a>",Sierra Club,"for intervenor compensation for contribution to D19-09-027, D20-01-021."
"February 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327726468""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2002039 - Order Correcting Errors.
"February 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326383679""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2002002 - Decision Granting Petition For Modification Of Decision 11-09-015 And Decision 16-06-055 Concerning Self-Generation Incentive Program Application Requirements.  R.12-11-005 is closed.
"January 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325544912""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Comments on Proposed Decision
"January 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325542129""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Opening Comments on Proposed Decision
"January 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324941894""><span style=""color:blue""><u>MOTION</u></span></a>",East Bay Community Energy,MOTION FOR PARTY STATUS
"January 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325979689""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2001021 - Self-Generation Incentive Program Revisions Pursuant to Senate Bill 700 and Other Program Changes.
"January 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325544905""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,E-MAIL RULING EXTENDING COMMENT AND REPLY PERIOD ON PROPOSED DECISION REGARDING GRANTING PETITION FOR MODIFICATION OF DECISION 11-09-015 AND DECISION 16-06-055 CONCERNING SELF-GENERATION INCENTIVE PROGRAM APPLICATION REQUIREMENTS
"January 15, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325544903""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/FOGEL/CPUC,"E-MAIL RULING GRANTING MOTIONS FOR PARTY STATUS BY THE RURAL COUNTY REPRESENTATIVES OF CALIFORNIA, THE BRADFORD WHITE CORPORATION,THE CLIMATE CENTER AND RHEEM MANUFACTURING COMPANY"
"January 08, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324367394""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Reply Comments on the Proposed Decision
"January 08, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324290743""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Jose Clean Energy,Reply Comments on the Proposed Decision
