Filing Date,Document Type,Filed By,Description
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385400409""><span style=""color:blue""><u>TRANSCRIPT</u></span></a>",ALJ/REPORTING/CPUC,"MAY 26, 2021 - STATUS CONFERENCE (VIRTUAL) - PAGES 91 - 116 - VOLUME 2."
"May 25, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385618611""><span style=""color:blue""><u>EXPARTE</u></span></a>",Small Business Utility Advocates,"NOTICE OF EX PARTE COMMUNICATION. Small Business Utility Advocates reports an ex parte communication with Cheryl Wynn, advisor to Commissioner Shiroma on May 24, 2021 from 3:00 pm to approximately 3:25 pm."
"May 25, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385752946""><span style=""color:blue""><u>NOTICE</u></span></a>",Small Business Utility Advocates,Three-Day Advance Notice of Ex Parte Communication
"May 24, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385026522""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,"PROPOSED DECISION ADDRESSING ENERGY UTILITY CUSTOMER BILLDEBT VIA AUTOMATIC ENROLLMENT IN LONG TERM PAYMENT PLANS. Opening Comments, which shall not exceed 15 pages, are due on June 13, 2021. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments."
"May 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=384990210""><span style=""color:blue""><u>NOTICE</u></span></a>",Small Business Utility Advocates,"THREE-DAY ADVANCE NOTICE OF EX PARTE. Small Business Utility Advocates is granted an ex parte communication with Cheryl Wynn, Advisor to Commissioner Shiroma on May 24, 2021 from 3:00 pm to approximately 3:30 pm."
"May 14, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=384264762""><span style=""color:blue""><u>EXPARTE</u></span></a>",COMMR GUZMAN ACEVES/ADVISOR/CPUC,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Justin Fong, Advisor to Commissioner Guzman Aceves logs an ex parte communication with Public Advocates Office on May 6, 2021 from 2:00 pm to 2:20 pm."
"May 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=384264618""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/MERZA/CPUC,"NOTICE OF EX PARTE COMMUNICATION. Public Advocates Office reports an ex parte communication with Marie Claire Brown, Advisor to Commissioner Houck on May 11, 2021 from 4:30 pm to 4:53 pm."
"May 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=383091832""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING SETTING HEARING TO DISCUSS UTILITY PROGRESS LEVERAGING FEDERAL FUNDING AVAILABLE FOR UTILITY ARREARAGES. A remote status conference to prepare for evidentiary hearing is set for May 26, 2021 at 9 am. An evidentiary hearing is set on May 27, 2021 at 10:00 am."
"May 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=383105761""><span style=""color:blue""><u>EXPARTE</u></span></a>",Cal Advocates/MERZA/CPUC,"NOTICE OF EX PARTE COMMUNICATION. Public Advocates Office reports an ex parte communication with Justin Fong, Advisor to Commissioner Guzman Aceves on May 6, 2021 from 2:00 pm to 2:20 pm."
"May 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382617904""><span style=""color:blue""><u>NOTICE</u></span></a>",Cal Advocates/MERZA/CPUC,"Three-Day Advance Notice of Ex Parte Meeting. Public Advocates Office is granted an ex parte meeting with Marie Claire Brown, Advisor to Commissioner Houck on May 11, 2021 from 4:30 pm to 5:00 pm."
"May 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=384264851""><span style=""color:blue""><u>BRIEF</u></span></a>",Small Business Utility Advocates,Reply Brief
"May 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382617706""><span style=""color:blue""><u>NOTICE</u></span></a>",Cal Advocates/R.Merza/CPUC,Three-Day Advance Notice of Ex Parte Communication
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380856308""><span style=""color:blue""><u>BRIEF</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381264947""><span style=""color:blue""><u>BRIEF</u></span></a>",Southern California Gas Company,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382426789""><span style=""color:blue""><u>EXPARTE</u></span></a>",COMMR GUZMAN ACEVES/ADVISOR/CPUC,"DECISIONMAKER NOTICE OF EX PARTE COMMUNICATION. Commissioner Martha Guzman Aceves, Justin Fong, Advisor to the Commissioner Guzman Aceves Leuwam Tesfai Chief of Staff and Cheryl Wynn, Advisor to Commissioner Genevieve Shiroma log an ex parte communication with Joint Utilities on April 12, 2021 at approximately 10:30 am."
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381520687""><span style=""color:blue""><u>BRIEF</u></span></a>",The Utility Reform Network,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381471499""><span style=""color:blue""><u>BRIEF</u></span></a>",Cal Advocates/R.Merza/CPUC,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381356776""><span style=""color:blue""><u>BRIEF</u></span></a>",Southern California Edison Company,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382183771""><span style=""color:blue""><u>MOTION</u></span></a>",Small Business Utility Advocates,MOTION TO ACCEPT LATE FILING OF REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382183768""><span style=""color:blue""><u>BRIEF</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,National Consumer Law Center",JOINT REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381481913""><span style=""color:blue""><u>BRIEF</u></span></a>",San Diego Gas & Electric Company,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382183770""><span style=""color:blue""><u>BRIEF</u></span></a>",Pacific Gas and Electric Company,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381473525""><span style=""color:blue""><u>BRIEF</u></span></a>","The Greenlining Institute,California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability",JOINT REPLY BRIEF 
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381471498""><span style=""color:blue""><u>BRIEF</u></span></a>",Utility Consumers' Action Network,REPLY BRIEF
"April 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=381264946""><span style=""color:blue""><u>BRIEF</u></span></a>","Bear Valley Electric Service, Inc.,PacifiCorp,Liberty Utilities (CalPeco Electric) LLC",JOINT REPLY BRIEF 
"April 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379999770""><span style=""color:blue""><u>MOTION</u></span></a>",Small Business Utility Advocates,MOTION TO ACCEPT LATE OPENING BRIEF AND NOTICE OF AVAILABILITY
"April 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=383105716""><span style=""color:blue""><u>EXPARTE</u></span></a>","Leadership Counsel for Justice and Accountability,CALIFORNIA ENVIRONMENTAL JUSTICE ALLIANCE,The Greenlining Institute","NOTICE OF EX PARTE COMMUNICATION. California Environmental Justice Alliance, Leadership Counsel for Justice Accountability and Greenlining Institute report an ex parte communication with Justin Fong, Pilar Manriquez from the office of Commissioner Guzman Aceves, Ben Menzies, from Energy Division on April 21, 2021 from 3:30 pm to 4:00 pm."
"April 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=382416576""><span style=""color:blue""><u>EXPARTE</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,National Consumer Law Center","NOTICE OF EX PARTE COMMUNICATION. Center for Accessible Technology and National Consumer Law Center report an ex parte communication with Justin Fong and Pilar Manriquez from the office of Commissioner Guzman Aceves and Ben Menzies, from Energy Division on April 21, 2021 from 10:30 am to 11:05 am."
"April 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=384265184""><span style=""color:blue""><u>BRIEF</u></span></a>",Small Business Utility Advocates,OPENING BRIEF
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380021310""><span style=""color:blue""><u>BRIEF</u></span></a>",Southern California Gas Company,Opening Brief
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380856215""><span style=""color:blue""><u>BRIEF</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,Opening Brief
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380021309""><span style=""color:blue""><u>BRIEF</u></span></a>","Bear Valley Electric Service, Inc.,PacifiCorp,Liberty Utilities (CalPeco Electric) LLC",Joint Opening Brief
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380856252""><span style=""color:blue""><u>BRIEF</u></span></a>",San Diego Gas & Electric Company,Opening brief.
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380579120""><span style=""color:blue""><u>BRIEF</u></span></a>",Cal Advocates/R.Merza/CPUC,OPENING BRIEF
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379995162""><span style=""color:blue""><u>BRIEF</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,National Consumer Law Center",JOINT OPENING BRIEF 
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379733953""><span style=""color:blue""><u>BRIEF</u></span></a>",Pacific Gas and Electric Company,OPENING BRIEF
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379795535""><span style=""color:blue""><u>BRIEF</u></span></a>",Southwest Gas Corporation,Opening Brief
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379795580""><span style=""color:blue""><u>BRIEF</u></span></a>","California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability,The Greenlining Institute",Opening brief.
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=380021317""><span style=""color:blue""><u>BRIEF</u></span></a>",Utility Consumers' Action Network,Opening Brief
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=379795545""><span style=""color:blue""><u>BRIEF</u></span></a>",Southern California Edison Company,OPENING BRIEF
"April 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737752""><span style=""color:blue""><u>BRIEF</u></span></a>",The Utility Reform Network,Opening Brief
"April 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738597""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,UPDATED RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"April 19, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378737440""><span style=""color:blue""><u>NOTICE</u></span></a>","California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability,The Greenlining Institute","[UPDATED] Advance Notice of Ex Parte Communication. Leadership Counsel for Justice and Accountability, California Environmental Justice Alliance, and the Greenlining Institute on April 21, 2021 at 3:30 pm."
"April 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378738201""><span style=""color:blue""><u>NOTICE</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,National Consumer Law Center","ADVANCE NOTICE OF EX PARTE COMMUNICATION. Center for Accessible Technology and National Consumer Law Center give advance notice of ex parte meeting with advisor to Commissioner Guzman Aceves on April 12, 2021 at 10:30 am."
"April 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377797439""><span style=""color:blue""><u>EXPARTE</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Compny,San Diego Gas & Electric Company,Southern California Gas Company","JOINT NOTICE OF EX PARTE COMMUNICATIONS. Pacific Gas and Electric Company, Southern California Edison Company, San Diego Gas & Electric Company and Southern California Gas Company report an ex parte communication with Commissioner Martha Guzman Aceves, Justin Fong, Advisor to Commissioner Guzman Aceves, Leuwam Tesfai, Chief of Staff, and Cheryl Wynn, Advisor to Commissioner Genevieve Shiroma on April 12, 2021 at approximately 10:30 am."
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377541121""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/R.Merza/CPUC,Comments on ALJ Ruling Inviting Responses to Post-Workshop Questions and Extending Filing Dates of Briefs
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377391023""><span style=""color:blue""><u>RESPONSE</u></span></a>",Small Business Utility Advocates,Responses to Post-Workshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376770478""><span style=""color:blue""><u>COMMENTS</u></span></a>","The Greenlining Institute,California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability",Comments on ALJ Ruling Inviting Responses to Post-Workshop Questions and Extending Filing Dates of Briefs
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376743430""><span style=""color:blue""><u>RESPONSE</u></span></a>",Utility Consumers' Action Network,Responses to the Post Workshop Questions of Administrative Law Judge Camille Watts-Zagha
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377538007""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,Comments on ALJ Ruling Inviting Responses to Post-Workshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377541129""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Gas Company,RESPONSE ON ADMINISTRATIVE LAW JUDGE’S RULING INVITING RESPONSES TO POST-WORKSHOP QUESTIONS AND EXTENDING FILING DATES OF BRIEFS
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377571525""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Opening Comments on ALJ Ruling Inviting Responses to Post-Workshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376770480""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING INVITING RESPONSES TO POST- WORKSHOP QUESTIONS AND EXTENDING FILING DATES OF BRIEFS
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696558""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southwest Gas Corporation,Response to ALJ Ruling Inviting Responses to Postworkshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=377571524""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Response to ALJ Ruling Inviting Responses to Post-Workshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696551""><span style=""color:blue""><u>RESPONSE</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,National Consumer Law Center",Responses to Post-Workshop Questions
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696556""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,RESPONSES TO ADMINISTRATIVE LAW JUDGE’S RULING INVITING RESPONSES TO POST-WORKSHOP QUESTIONS AND EXTENDING FILING DATES OF BRIEFS
"April 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696554""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.,PacifiCorp,Liberty Utilities (Calpeco Electric) LLC",Joint Comments on Post-Workshop Questions
"April 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376498629""><span style=""color:blue""><u>NOTICE</u></span></a>","California Environmental Justice Alliance,Leadership Counsel for Justice and Accountability,The Greenlining Institute","ADVANCE NOTICE OF EX PARTE COMMUNICATIONS. Leadership Counsel for Justice and Accountability, California Environmental Justice Alliance and Greenlining Institute gives advance notice of ex parte communication with an advisor to Commissioner Guzman Aceves. The meeting will take place remotely at a time to be scheduled with an advisor to Commissioner Guzman Aceves."
"April 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696518""><span style=""color:blue""><u>NOTICE</u></span></a>",Pacific Gas and Electric Company,"LATE-FILED ADVANCE NOTICE OF EX PARTE COMMUNICATION. Pacific Gas and Electric Company gives advance notice of ex parte communication with Commissioner Martha Guzman Aceves, and Administrative Law Judge Camille Watts-Zagha on April 12, 2021 at approximately 10:30 am."
"April 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376696509""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,E-Mail Ruling granting Pacific Gas and Electric Company’s procedural motion for an extension of time to file and serve opening and reply briefs.
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376498612""><span style=""color:blue""><u>NOTICE</u></span></a>",Center for Accessible Technology,of intent to claim intervenor compensation
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376655090""><span style=""color:blue""><u>NOTICE</u></span></a>",The Utility Reform Network,of intent to claim intervenor compensation
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376668083""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,E-MAIL RULING GRANTING MOTION OF LIBERTY UTILITIES(CALPECO ELECTRIC) LLC TO LATE-FILE ITS DATA RESPONSE
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376088576""><span style=""color:blue""><u>NOTICE</u></span></a>",The Greenlining Institute,of intent to claim intervenor compensation
"April 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376668096""><span style=""color:blue""><u>NOTICE</u></span></a>",Small Business Utility Advocates,of intent to claim intervenor compensation
"April 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376042345""><span style=""color:blue""><u>NOTICE</u></span></a>",Leadership Counsel for Justice and Accountability,of intent to claim intervenor compensation
"April 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376088517""><span style=""color:blue""><u>NOTICE</u></span></a>",Utility Consumers' Action Network,of intent to claim intervenor compensation
"April 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376054756""><span style=""color:blue""><u>NOTICE</u></span></a>",California Environmental Justice Alliance,of intent to claim intervenor compensation
"April 05, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=374638102""><span style=""color:blue""><u>TRANSCRIPT</u></span></a>",ALJ/REPORTING/CPUC,"MARCH 26, 2021 - STATUS CONFERENCE (VIRTUAL) - PAGES 1-90 - VOLUME 1."
"April 05, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376054615""><span style=""color:blue""><u>NOTICE</u></span></a>",National Consumer Law Center,of intent to claim intervenor compensation
"April 05, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376088479""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,Administrative Law Judge’s Ruling directing utility action to leverage federal funding available for utility arrearages.
"April 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=374626957""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,Administrative Law Judge’s Ruling inviting responses to post-workshop questions and extending filing dates of briefs.
"April 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376655041""><span style=""color:blue""><u>RESPONSE</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,RESPONSE TO ADMINISTRATIVE LAW JUDGE’S  DIRECTING UTILITIES TO PROVIDE DATA
"April 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376042285""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,SUPPLEMENTAL RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376054716""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,RESPONSES ON ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376042388""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376031787""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=375483760""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southwest Gas Corporation,RESPONSE TO ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376091972""><span style=""color:blue""><u>RESPONSE</u></span></a>","Bear Valley Electric Service, Inc.",RESPONSE TO ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376042457""><span style=""color:blue""><u>RESPONSE</u></span></a>",PacifiCorp,RESPONSE TO ADMINSTRATIVE LAW JUDGE’S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=376054723""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Gas Company,RESPONSE ON ADMINISTRATIVE LAW JUDGE'S RULING DIRECTING UTILITIES TO PROVIDE DATA
"March 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373419276""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"COMMENTS ON THE ASSIGNED COMMISSIONER’S SCOPING MEMO [ALJ Watts-Zagha has authorized the late filing of these Comments on her e-mail sent on March 24, 2021]"
"March 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373419172""><span style=""color:blue""><u>COMMENTS</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,NATIONAL CONSUMER LAW CENTER",Comments On Assigned Commissioner’s Scoping Memo And Ruling
"March 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373418840""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,Comments On Assigned Commissioner’s Scoping Memo And Ruling
"March 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373420273""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Opening Comments On The Assigned Commissioner’s Scoping Memo And Ruling
"March 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373419171""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Comments On The Assigned Commissioner’s Scoping Memo And Ruling
"March 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=373418843""><span style=""color:blue""><u>COMMENTS</u></span></a>","Leadership Counsel for Justice and Accountability,California Environmental Justice Alliance",Joint Comments on Assigned Commissioner’s Scoping Memo
"March 18, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371884971""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,Administrative Law Judge’s Ruling directing utilities to provide data.
"March 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371245279""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,"E-MAIL RULING GRANTING PARTY STATUS TO EAST BAY COMMUNITY ENERGY. By March 19, 2021, EBCE shall supply its analysis of EBCE customer arrearages during the COVID-19 period to Benjamin.menzies@cpuc.ca.gov of the Commission’s Energy Division for dissemination via the Commission’s R.21-02-14 webpage Rulemaking 21-02-014 to Address Energy Utility Customer Bill Debt Accumulated During the COVID-19 Pandemic (ca.gov)."
"March 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371679448""><span style=""color:blue""><u>SCOPING RULING</u></span></a>",CMMR/GUZMAN ACEVES/CPUC,Assigned Commissioner’s Scoping Memo and Ruling. The category of the proceeding is ratesetting. Evidentiary hearing is not needed. The scope and the schedule of this proceeding are as set forth. The presiding officer is Administrative Law Judge Camille Watts-Zagha.
