Filing Date,Document Type,Filed By,Description
"October 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543831173""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Comments of Center for Sustainable Energy on Proposed Decision modifying the Solar on Multifamily Affordable Housing Program.
"October 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543698439""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments of Pacific Gas and Electric Company on the Proposed Decision modifying Solar on Multifamily Affordable Housing Program.
"October 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543610776""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Comments of the California Solar & Storage Association on the Proposed Decision.
"October 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543698440""><span style=""color:blue""><u>COMMENTS</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Comments of San Diego Gas & Electric Company on Proposed Decision modifying the Solar on Multifamily Affordable Housing Program.
"October 21, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=543831175""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening comments of Southern California Edison Company on the Proposed Decision of ALJ Kao modifying Solar on Multifamily Affordable Housing Program.
"September 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=541492897""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/KAO/CPUC,"Proposed Decision modifying Solar on Multifamily Affordable Housing Program. Opening comments, which shall not exceed 15 pages, are due no later than October 20, 2024. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537128400""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Peninsula Clean Energy Authority,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR SECOND QUARTER 2024 AND SEMI-ANNUAL COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR PERIOD OF JANUARY 2024 TO JUNE 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537061720""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","City of Pico Rivera,City of Lancaster,City of San Jacinto",JOINT QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF PROGRAM REPORT FOR SECOND QUARTER 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537127590""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",CITY AND COUNTY OF SAN FRANCISCO - CLEANPOWERSF,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR THE SECOND QUARTER OF 2024 AND SEMI-ANNUAL COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR THE PERIOD OF JANUARY 2024 TO JUNE 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537127589""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,QUARTERLY DISADVANTAGED COMMUNITY GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAM PROGRESS REPORT Q2 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537127595""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,SEMI-ANNUAL CSGT PROGRAM PROGRESS REPORT FOR ACTIVITIES OCCURRING  Q1  Q2 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537061719""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"QUARTERLY AND SEMI-ANNUAL DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR THE PERIOD OF APRIL 1, 2024 - JUNE 30, 2024"
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537127592""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Power Alliance of Southern California,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR SECOND QUARTER 2024 AND SEMI-ANNUAL COMMUNITY SOLAR GREEN TARIFF PROGRAM REPORT FOR THE PERIOD OF JANUARY 2024 TO JUNE 2024
"July 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537127596""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF SECOND QUARTER 2024 REPORT
"July 29, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537061714""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Marin Clean Energy,"QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT APRIL 1, 2024 TO JUNE 31, 2024 AND SEMI-ANNUAL COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR JANUARY 1, 2024 TO JUNE 30, 2024"
"July 24, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=537633253""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","PacifiCorp,Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company,Liberty Utilities (CalPeco Electric) LLC",JOINT SEMI-ANNUAL ADMINISTRATIVE EXPENSE REPORT FOR SOLAR ON MULTIFAMILY AFFORDABLE HOUSING
"July 03, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=535177015""><span style=""color:blue""><u>EXPARTE</u></span></a>","Sunrun, Inc.","NOTICE OF EX PARTE COMMUNICATION OF SUNRUN, INC. Pursuant to Rule 8.4(a) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), Sunrun provides this notice of an ex parte meeting with Maria Sotero, Policy Advisor to Commissioner John Reynolds and Sarah Lerhaupt, Senior Public Utility Regulatory Analyst. The meeting took place on Monday, July 1, 2024, from 3pm 3:30pm via WebEx. The following non-Commission persons in attendance were: Lauren Nevitt, Sunrun; Scott Sarem, Sunrun; Andy Blauvelt, Sunrun; and Grace Pratt, Caliber Strategies."
"June 26, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=534357111""><span style=""color:blue""><u>EXPARTE</u></span></a>","Sunrun, Inc.","THREE-DAY ADVANCED NOTICE OF EX PARTE COMMUNICATION OF SUNRUN, INC. Pursuant to Rule 8.2(c)(2) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), Sunrun provides this advanced notice of an ex parte meeting with Maria Sotero, Advisor to Commissioner John Reynolds. The meeting is scheduled for Monday, July 1, 2024, from 3:00pm 3:30pm via WebEx. The following non-Commission persons expected to be in attendance include: Lauren Nevitt, Senior Director of Public Policy, Sunrun Scott Sarem, Vice President of Multifamily, Sunrun Andy Blauvelt, Director of Multifamily Policy & Product, Sunrun Manal Yamout McDermid, Managing Partner, Caliber Strategies Grace Pratt, Associate, Caliber Strategies"
"April 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530641778""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF FIRST QUARTER 2024 REPORT
"April 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530697450""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Peninsula Clean Energy Authority,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR FIRST QUARTER 2024
"April 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530697449""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,QUARTERLY DISADVANTAGED COMMUNITY GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAM PROGRESS REPORT - Q1 2024
"April 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=531085788""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Marin Clean Energy,"QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT JANUARY 1, 2024 TO MARCH 31, 2024"
"April 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530697448""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","City of Lancaster,City of Pico Rivera,City of San Jacinto",JOINT QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF PROGRAM REPORT
"April 29, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530641748""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Power Alliance of Southern California,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR FIRST QUARTER 2024
"April 26, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530697447""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",CleanPowerSF,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR THE FIRST QUARTER OF 2024
"April 24, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530252673""><span style=""color:blue""><u>EXPARTE</u></span></a>","Sunrun, Inc.","NOTICE OF EX PARTE COMMUNICATION OF SUNRUN, INC. Pursuant to Rule 8.4(a) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), Sunrun provides this notice of an ex parte meeting with Maria Sotero, Policy Advisor and Interim Chief of Staff to Commissioner John Reynolds. The meeting took place on Monday, April 22, 2024, from 2:30pm -3pm via WebEx. The following non-CPUC persons in attendance were: Lauren Nevitt, Sunrun; Scott Sarem, Sunrun; Andy Blauvelt, Sunrun; Tim Kohut, National Community Renaissance; Manal Yamout McDermid, Caliber Strategies; and Grace Pratt, Caliber Strategies."
"April 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530475562""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR THE PERIOD OF JANUARY 1, 2024  MARCH 31, 2024."
"April 23, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=530475561""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",AVA COMMUNITY ENERGY,QUARTERLY DISADVANTAGED COMMUNITIES GREEN TARIFF AND COMMUNITY SOLAR GREEN TARIFF PROGRAMS REPORT FOR FIRST QUARTER 2024.
"April 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=529525968""><span style=""color:blue""><u>EXPARTE</u></span></a>","Sunrun, Inc.","THREE-DAY ADVANCED NOTICE OF EX PARTE COMMUNICATION OF SUNRUN, INC. Pursuant to Rule 8.2(c)(2) of the Rules of Practice and Procedure of the California Public Utilities Commission (Commission), Sunrun provides this advanced notice of an ex parte meeting with Maria Sotero, Policy Advisor and Interim Chief of Staff to Commissioner John Reynolds. The meeting is scheduled for Monday, April 22, 2024, from 2:30pm -3pm via WebEx. The meeting will discuss the Solar on Multifamily Affordable Housing program. The following non-Commission persons expected to be in attendance include: Lauren Nevitt, Senior Director of Public Policy, Sunrun Scott Sarem, Vice President of Multifamily, Sunrun Andy Blauvelt, Director of Multifamily Policy & Product, Sunrun Manal Yamout McDermid, Managing Partner, Caliber Strategies Grace Pratt, Associate, Caliber Strategies Tim Kohut, Director of Sustainable Design, National Community Renaissance."
"February 07, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=524929318""><span style=""color:blue""><u>NOTICE</u></span></a>",Ava Community Energy Authority,NOTICE OF PARTY NAME CHANGE FROM EAST BAY COMMUNITY ENERGY AUTHORITY TO AVA COMMUNITY ENERGY AUTHORITY
