Filing Date,Document Type,Filed By,Description
"July 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574742""><span style=""color:blue""><u>NOTICE</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,LIBERTY UTILITIES (CALPECO ELECTRIC) LLCS (U 933-E) NOTICE OF AVAILABILITY OF ITS 2025 PUBLIC SAFETY POWER SHUT-OFF PRE-SEASON REPORT
"July 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574518""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR JUNE 10, 2025 DE-ENERGIZATION EVENT"
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572574304""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,[PUBLIC VERSION] 2025 PUBLIC SAFETY POWER SHUT-OFF PRE-SEASON REPORT
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=572575724""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",PacifiCorp,LAW AND MOTON MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL. Portions redacted.
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368850""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) PUBLIC SAFETY POWER SHUTOFF 2025 PRE-SEASON REPORT
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708943""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,PACIFIC GAS AND ELECTRIC COMPANYS (U 39 E) MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF PACIFIC GAS AND ELECTRIC COMPANY'S (U 39 E) 2025 PUBLIC SAFETY POWER SHUTOFF PRE-SEASON REPORT; [PROPOSED] RULING
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571363433""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,2025 PUBLIC SAFETY POWER SHUTOFF PRE-SEASON REPORT
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571708961""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",PUBLIC SAFETY POWER SHUTOFF PRE-SEASON REPORT
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571955787""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,"PACIFIC GAS AND ELECTRIC COMPANY'S (U 39 E) 2025 PUBLIC SAFETY POWER SHUTOFF PRE-SEASON REPORT PUBLIC VERSION (ATTACHMENT A, SECTION III FILED ON ARCHIVAL GRADE DVD)"
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571363432""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,PUBLIC SAFETY POWER SHUTOFF 2025 PRE-SEASON REPORT
"July 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=571368767""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",Center for Accessible Technology,PETITION FOR MODIFICATION OF D.24-12-005 DENYING MOTION FOR OSC AND CLOSING PROCEEDING
"June 25, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570400992""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,PUBLIC SAFETY POWER SHUTOFF WORKING GROUP REPORT FOR THE SECOND QUARTER 2025.
"June 09, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=568291330""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR MAY 22, 2025 HIGH  -THREAT EVEN."
"June 04, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=568133872""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pacific Gas And Electric Company,Southern California Edison Company,San Diego Gas & Electric Company",JOINT WORKING GROUP REPORT
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567643176""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Small Business Utility Advocates,"for intervenor compensation for contribution to D24-12-005 and Res. WS3B-1[Confidential version of Attachment 6, accompanied by the motion to file under seal, is submitted and filed under seal.]"
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567932980""><span style=""color:blue""><u>REQUEST</u></span></a>",Small Business Utility Advocates,"for intervenor compensation for contribution to D24-12-005 and Res. WS3B-1[Confidential version of Attachment 6, accompanied by the motion to file under seal, is submitted and filed under seal.]"
"May 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566901843""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/MERZA/CPUC,COMMENTS ON SOUTHERN CALIFORNIA EDISON COMPANYS 2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT
"May 08, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565499199""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","San Diego Gas & Electric Company,Pacific Gas and Electric Company,Southern California Edison Company",JOINT WORKING GROUP REPORT
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565499153""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) 2024 PSPS POST-SEASON REPORT
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498753""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,PLAN TO SUPPORT ACCESS AND FUNCTIONAL NEEDS POPULATIONS DURING DE-ENERGIZATION EVENTS Q1 2025 QUARTERLY REPORT
"April 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565140078""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,"2025 Access and Functional Needs (AFN) Plan for Public Safety Power Shutoff (PSPS) Support Quarterly Progress Report January 1, 2025 and March 31, 2025."
"April 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565140397""><span style=""color:blue""><u>REPORT</u></span></a>",Ronald Moore,ACCESS AND FUNCTIONAL NEEDS PLAN QUARTERLY REPORT - JANUARY - MARCH 2025.
"April 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565140081""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,PLAN TO ADDRESS ACCESS AND FUNCTIONAL NEEDS DURING  DE-ENERGIZATION EVENTS  Q1 2025 QUARTERLY UPDATE.
"April 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498519""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,QUARTERLY UPDATE TO 2025 PLAN TO SUPPORT ACCESS AND FUNCTIONAL NEEDS POPULATIONS DURING PUBLIC SAFETY POWER SHUTOFFS
"April 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565141507""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Quarterly Plan Update to its 2025 Access and Functional Needs Plan.
"April 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564600442""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/MERZA/CPUC,Comments on PG&E Co's 2024 Public Safety Power Shutoff Post Season Report.
"April 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564309584""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,"Amendment to Public Safety Power Shutoff Post-Event Group Report for December 09-December 11, 2024."
"April 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564309612""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,Quarterly Progress Report on PSPS Advisory Board & Working Groups.
"April 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563430988""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"Report  Regarding January 30, 2025 Meeting of the Joint Utility Public Safety Power Shutoff Working Group, Pursuant to Ordering Paragraph (OP) 4 of Decision (D.) 21-06-014."
"April 04, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562082304""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,Public Safety Power Shutoff Working Group Report for first Quarter 2025.
"April 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562357136""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2504019 - Order Denying Rehearing Of Decision 24-12-005. Rulemaking 18-12-005 is closed.
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562187940""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.",REPLY TO COMMENTS OF THE PUBLIC ADVOCATES OFFICE ON BVES 2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560273127""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT (ATTACHMENT A FILED ON ARCHIVAL GRADE DVD)
"April 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560273125""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DEANGELIS/KAO/CPUC,ADMINISTRATIVE LAW JUDGES RULING DENYING MOTION TO COMPEL DISCOVERY
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560241836""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/MERZA/CPUC,COMMENTS OF THE PUBLIC ADVOCATES OFFICE ON SAN DIEGO GAS & ELECTRIC COMPANY 2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560241833""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/MERZA/CPUC,COMMENTS OF THE PUBLIC ADVOCATES OFFICE ON SAN DIEGO GAS & ELECTRIC COMPANY 2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560101155""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"OPPOSITION TO ACTON TOWN COUNCIL, LLC'S MOTION TO COMPEL DISCOVERY"
"March 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560273073""><span style=""color:blue""><u>COMMENTS</u></span></a>",CalAdvocates/Merza/CPUC,"COMMENTS ON BEAR VALLEY ELECTRIC SERVICE, INC.S 2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT"
"March 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559223158""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Moorpark,"Comments on Southern California Edison After-Action Report for the January 4, 2025 De-Energization Event."
"March 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559371499""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/R.Merza/CPUC,"Comments of the Public Advocates Office on SoCal Edison Company's Public Safety Power Shutoff Post-Event Report - January 2-17, 2025."
"March 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558970083""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,After Meeting Quarterly Community Wildfire Safety Program Regional Working Group Report.
"March 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560273071""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",ACTON TOWN COUNCIL,MOTION TO COMPEL DISCOVERY FROM SOUTHERN CALIFORNIA EDISON COMPANY
"March 11, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558340169""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","SOUTHERN CALIFORNIA EDISON COMPANY,San Diego Gas & Electric Company,Pacific Gas And Electric Company",JOINT WORKING GROUP REPORT
"March 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558405888""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,"Southern California Edison Companys Public Safety Power Shutoff Post-Event Report for January 20, 2025, De-Energization Event."
"March 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608924""><span style=""color:blue""><u>REPORT</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,Public Safety Power Shutoff 2024 Post-Season Report.
"March 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557609045""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,"Public Safety Power Shutoff Post-Event Report for January 4, 2025 De-Energization Event."
"March 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608922""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,2024 PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT
"March 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=558345223""><span style=""color:blue""><u>REPORT</u></span></a>",PacifiCorp,Public Safety Power Shutoff Post Season Report.
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608568""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",PUBLIC SAFETY POWER SHUTOFF POST-SEASON REPORT 2024
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608823""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"AMENDMENT TO PUBLIC SAFETY POWER SHUTOFF POST-EVENT GROUP REPORT FOR JANUARY 7 -  JANUARY 16, 2025"
"February 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557609017""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT GROUP REPORT FOR JANUARY 20  JANUARY 24, 2025"
"February 14, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556895539""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT GROUP REPORT FORJANUARY 7  JANUARY 16, 2025"
"February 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556896642""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company,San Diego Gas & Electric Company",JOINT WORKING GROUP REPORT
"February 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556896629""><span style=""color:blue""><u>NOTICE</u></span></a>",CTIA - The Wireless Association,NOTICE OF SUBSTITUTION OF COUNSEL
"February 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556895666""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR JANUARY 22, 2025 TO JANUARY 24, 2025 (ATTACHMENT A, TABLE A-1.2 FILED ON ARCHIVAL GRADE DVD)"
"February 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556602974""><span style=""color:blue""><u>REQUEST</u></span></a>",Center for Accessible Technology,"for intervenor compensation for contribution to D23-03-046 and D24-12-005 and Resolutions WSEB-1, SED-11 and SED-12"
"February 04, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556602522""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR JANUARY 20, 2025 TO JANUARY 21, 2025. (ATTACHMENT A, TABLE A-1.2 FILED ON ARCHIVAL GRADE DVD)"
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608527""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,2025 PLAN TO SUPPORT ACCESS AND FUNCTIONAL NEEDS POPULATIONS DURING PUBLIC SAFETY SHUTOFFS.
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897103""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",PLAN TO ADDRESS ACCESS AND FUNCTIONAL NEEDS DURING DE-ENERGIZATION EVENTS
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556895605""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,PLAN TO SUPPORT ACCESS AND FUNCTIONAL NEEDS POPULATIONS DURING DE-ENERGIZATION EVENTS - 2025 AFN PLAN
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556602567""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,2025 Annual Access and Functional Needs Plan of PacifiCorp.
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556054343""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,2025 ACCESS AND FUNCTIONAL NEEDS PLAN FOR PUBLIC SAFETY POWER SHUTOFF SUPPORT
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897113""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",ACCESS AND FUNCTIONAL NEEDS PLAN QUARTERLY REPORT OCTOBER  DECEMBER 2024
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555961239""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,PLAN TO SUPPORT ACCESS AND FUNCTIONAL NEEDS POPULATION DURING PUBLIC SAFETY POWER SHUTOFFS
"January 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556602634""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-E VENT REPORT FOR JANUARY 13, 2025 TO JANUARY 15, 2025. (ATTACHMENT A, TABLE A-1.2 FILED ON ARCHIVAL GRADE DVD."
"January 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555961194""><span style=""color:blue""><u>NOTICE</u></span></a>",Consolidated Communications of California Company,NOTICE OF SUBSTITUTION OF COUNSEL
"January 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555441534""><span style=""color:blue""><u>COMMENTS</u></span></a>",Mussey Grade Road Alliance,COMMENTS ON THE SAN DIEGO GAS AND ELECTRIC COMPANY DECEMBER 2024 PSPS EVENT REPORT
"January 23, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555433255""><span style=""color:blue""><u>RESPONSE</u></span></a>",ACTON TOWN COUNCIL,RESPONSE ON CENTER FOR ACCESSIBLE TECHNOLOGY'S APPLICATION FOR REHEARING OF D.24-12-005
"January 22, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555441474""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,"Amended 2021, 2022 & 2023 Public Safety Power Shutoff Post-Season Reports."
"January 15, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553679191""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,"SOUTHERN CALIFORNIA EDISON COMPANY'S (U 338-E) PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR DECEMBER 31, 2024 HIGH-THREAT EVENT"
"January 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553679156""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR DECEMBER 26, 2024 HIGH-THREAT EVENT"
"January 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678730""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT GROUP REPORT FOR DECEMBER 09  DECEMBER 11, 2024"
"January 08, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678596""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",Center for Accessible Technology,APPLICATION FOR REHEARING OF D.24-12-005
"January 06, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553185408""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR DECEMBER 17, 2024 DE-ENERGIZATION EVENT"
"January 02, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551138876""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pacifc Gas and Electric Company,Southern California Edison Company,San Diego Gas & Electric Company",JOINT WORKING GROUP REPORT
"December 30, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550610290""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,"PUBLIC SAFETY POWER SHUTOFF POST-EVENT REPORT FOR DECEMBER 9, 2024 DE-ENERGIZATION EVENT"
