Filing Date,Document Type,Filed By,Description
"August 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=402590818""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,COMMENTS ON THE PROPOSED DECISION
"August 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=402372362""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,MOTION FOR EXTENSION OF TIME TO PUBLISH DATA ON THE ONLINE PORTAL 
"August 25, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=402372351""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,ADDENDUM TO 2021 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT 
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400580036""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion to File Under Seal Confidential 2021 GRID NEEDS ASSESSMENT and 2021 DISTRIBUTION DEFERRAL OPPORTUNITIES REPORT.
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893755""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] 2021 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT OFPACIFIC GAS AND ELECTRIC COMPANY (U 39 E)
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400835772""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] 2021 GRID NEEDS ASSESSMENT REPORT
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400580035""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] Report of 2021 Grid Needs Assessment and 2021 Distribution Deferral Opportunities Report.
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=401335072""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] 2021 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT 
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400580077""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIALS UNDER SEAL. Portions redacted.
"August 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=398465755""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,E-MAIL RULING GRANTING PACIFIC GAS AND ELECTRIC COMPANY ''S MOTION FOR EXTENSION OF TIME
"August 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=398290618""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,"E-MAIL RULING GRANTING SOUTHERN CALIFORNIA EDISON COMPANY, PACIFIC GAS AND ELECTRIC COMPANY, AND SAN DIEGO GAS & ELECTRIC COMPANY REQUEST TO FILE REPLY COMMENTS. Reply comments shall be filed and served no later than August 27, 2021"
"August 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=398046643""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/HOUCK/CPUC,"Proposed Decision approving, as modified, and closing Application (A.) 15-07-002, A.15-07-003, A.15-07-005, A.15-07-006, A.15-07-007, and A.15-07-008; and closing Rulemaking 14-08-013. Opening comments, which shall not exceed 15 pages, are due no later than August 26, 2021. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"July 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=395972888""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,"MOTION FOR EXTENSION OF TIME TO FILE LIMITED PORTIONS OF THE GRID NEEDS ASSESSMENT, DISTRIBUTION DEFERRAL OPPORTUNITY REPORT, AND CORRESPONDING PUBLICATION TO THE DATA PORTAL"
"June 24, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=389603617""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2106038 - Order Extending Statutory Deadline. This decision extends the statutory deadline for these proceeding to November 8, 2021."
"June 21, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=389136743""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING ON RECOMMENDED REFORMS FOR THE DISTRUBTION INVESTMENT DEFERRAL FRAMEWORK PROCESS. The new reforms for the 2021-2022 DIDF Cycle, set forth in Section 2 of this Ruling, are adopted. The amendments to reforms from the 2020-2021 DIDF Cycle, set forth in Section 3 of this Ruling, are adopted. The reforms revised by Decision 21-02-006, set forth in Section of this Ruling, are adopted. The updated DPAG schedule of activities, set forth in Section 5 of this Ruling, is adopted."
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385840272""><span style=""color:blue""><u>RESPONSE</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company,San Diego Gas & Electric Company",JOINT IOU UNIFORM LOAD INTEGRATION CAPACITY ANALYSIS PROPOSAL 
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=386581505""><span style=""color:blue""><u>RESPONSE</u></span></a>",Green Power Institute,COMMENTS ON THE UNIFORM LOAD ICA AND IOU WORKSHOP PRESENTATIONS
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=386581506""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/Miley/CPUC,PROPOSAL ON REFINEMENTS TO THE LOAD INTEGRATION CAPACITY ANALYSIS
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=386579720""><span style=""color:blue""><u>RESPONSE</u></span></a>",Advanced Energy Economy,PROPOSAL OF ADVANCED ENERGY ECONOMY TO REFINE INTEGRATION CAPACITY ANALYSES IN RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=386579599""><span style=""color:blue""><u>RESPONSE</u></span></a>","INTERSTATE RENEWABLE ENERGY COUNCIL, INC.",PROPOSALS FOR REFINEMENTS OF THE LOAD INTEGRATION CAPACITY ANALYSIS
"May 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=386579710""><span style=""color:blue""><u>COMMENTS</u></span></a>",Califoirnia Energy Storage Alliance,PROPOSAL IN RESPONSE TO THE ADMINISTRATIVE LAW JUDGE’S RULING
"May 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=385389747""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2105027 - Decision Granting Compensation To The Utility Reform Network For Substantial Contribution To Decision (D.) 20-03-005, D.18-03-023, D.18-02-004, D.17-09-026, And D.17-02-007."
"April 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378306333""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2104023 - Order Denying Rehearing of Decision (D.) 20-07-022.
"April 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=378398146""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2104024 - Order Denying Rehearing Of Decision (D.) 20-07-023.
"March 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371105648""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Comments on 2021 IPE Post-DPAG Report and Reply on 2021 Annual DIDF Reform Comments
"March 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=370289711""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,[Reply Comments on Possible Improvements to the 2021 Distribution Investment Deferral Framework Process
"March 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=370845022""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Possible Improvements to the 2021 Distribution Investment Deferral Framework Process and Comments on Independent Professional Engineer 2021 Post Distribution Planning Advisory Group Report
"March 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=370845021""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Reply Comments on the 2020 Distribuiton Investment Deferral Framework Process and Comments on the Independent Professional Engineer Post-DPAG Reports
"March 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=370289710""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Distribution Investment Deferral Framework Reform and Comments on the IPE Post-DPAG Report
"February 23, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=367038006""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment.
"January 27, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=361810169""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,Administrative Law Judge’s Ruling on Joint Parties’ Motion for an Order Requiring Refinements to the Integration Capacity Analysis
"January 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=360565011""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on Administrative Law Judge’s Ruling (DIDF)
"January 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=360563909""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments on Administrative Law Judge’s Ruling (DIDF)
"January 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=360565024""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Administrative Law Judge’s Ruling (DIDF)
"January 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=360524089""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Comments on Administrative Law Judge’s Ruling (DIDF)
"January 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=360563919""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Comments on Administrative Law Judge Ruling (DIDF)
"November 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=350953726""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,Supplemental Filing to PG&E's 2020 Distribution Deferral Opportunity Report.
"November 05, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=350947997""><span style=""color:blue""><u>REPLY</u></span></a>","Interstate Renewable Energy Council, Inc.,California Solar & Storage Association,CALIFORNIA ENERGY STORAGE ALLIANCE",Reply to Responses to Motion for an Order Requiring Refinements to the Integration Capacity Analysis.
"November 05, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=351091207""><span style=""color:blue""><u>REPLY</u></span></a>",Pacific Gas and Electric Company,Reply to Responses to the Joint Motion for an Order Requiring Refinements to the Integration Capacity Analysis.
"November 05, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=350792170""><span style=""color:blue""><u>REPLY</u></span></a>","Interstate Renewable Energy Council, Inc.,California Solar & Storage Association,CALIFORNIA ENERGY STORAGE ALLIANCE","Reply to Responses to Motion for an Order Requiring Refinements to the Integration Capacity Analysis,"
"October 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349624057""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,Response to the Joint Parties’ Motion for an Order Requiring Refinements to the Integration Capacity Analysis
"October 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349625484""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Response to Joint Motion for an Order Requiring Refinements to the Integration Capacity Analysis
"October 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349624016""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,Response to the Motion for an Order Requiring Refinements to the Integration Capacity Analysis
"October 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=349625473""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/M.Miley/CPUC,"Response to California Solar & Storage Association, Interstate Renewable Energy Council, Inc., and California Energy Storage Alliance’s Motion for an Order Requiring Refinements to the Integration Capacity Analysis"
"October 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=348580350""><span style=""color:blue""><u>MOTION</u></span></a>","Interstate Renewable Energy Council, Inc.,California Solar & Storage Association,CALIFORNIA ENERGY STORAGE ALLIANCE",JOINT MOTION FOR AN ORDER REQURING REFINEMENTS TO THE INTEGRATION CAPACITY ANALYSIS
"October 08, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=355068512""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,"Email Ruling Superseding Email Ruling Granting, in Part, Motion for Extension of Time Filed by Southern California Edison Company Request for Extension Served by Pacific Gas and Electric Company"
"September 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=347198837""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Edison Comapny,Motion to accept Amended 2020 Grid Needs Assessment Dataset.
"September 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=348580459""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion for leave to file it’s Amended Confidential 2020 Grid Needs Assessment Dataset under seal (public version of Amended GNA Dataset was attached to motion filed on 9/11/2020).
"September 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346842698""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,(PUBLIC VERSION) Amended Reports of SoCal Edison GRID NEEDS ASSESSMENT DATASET.
"August 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345767513""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",Clean Coalition,APPLICATION FOR REHEARING IN DECISION 20-07-022
"August 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345551697""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",Clean Coalition,APPLICATION FOR REHEARING IN DECISION 20-07-023
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926734""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion to File Under Seal Confidential 2020 Grid Needs Assessment and 2020 Distribution Deferral Opportunities Report.
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=350324591""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,Motion to File Under Seal Confidential Materials contained in SDG&E’s 2020 Grid Needs Assessment and Distribution Deferral Opportunity Report as required by Decision 18-02-004.
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926648""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] 2020 Grid Needs Assessment Report.
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926730""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,(PUBLIC VERSION) 2020 Distribution Deferral Opportunity Report.
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926397""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] 2020 GRID NEEDS ASSESSMENT and 2020 DISTRIBUTION DEFERRAL OPPORTUNITIES REPORT. [AMENDED GRID NEEDS ASSESSMENT DATASET filed 9/11/2020. MMN]
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=350324599""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] 2020 GRID NEEDS ASSESSMENT & DISTRIBUTION DEFERRAL OPPORTUNITY REPORT.
"July 23, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344059591""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,Administrative Law Judge’s Ruling On Estrella Substation Distribution Deferral Opportunity
"July 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344083775""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2007023 - Decision Denying Intervenor Compensation Claim of Clean Coalition.
"July 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344081696""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2007022 - Decision Denying Intervenor Compensation Claim of Clean Coalition.
"July 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343070041""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Edison Company,MOTION FOR EXTENSION OF TIME
"June 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340252696""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,Comments on the Proposed Decision regarding intervenor compensation to Clean Coalition.
"June 05, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=339544913""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on ALJ Ruling Modifying the Distribution Investment Deferral Framework - Filing and Process Requirements.
"May 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338276421""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/MASON/CPUC,"Proposed Decision Denying Intervenor Compensation of Clean Coalition. Opening Comments which shall not exceed 15 pages, are due no later than June 15, 2020. Reply Comments which shall not exceed 5 pages, are due 5 days after the last day of filing Opening Comments."
"May 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338276966""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/MASON/CPUC,"Proposed Decision denying Intervenor Compensation Claim of Clean Coalition. Opening comments, which shall not exceed 15 pages, are due no later than June 15, 2020. Reply comments, which shall not exceed 5 pages, are due five days after filing of opening comments."
"May 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337288441""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,Administrative Law Judge’s Ruling Modifying the Distribution Investment Deferral Framework – Filing and Process Requirements  
"May 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337425947""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,"for intervenor compensation for contribution to D20-03-005, D. 18-03-023, D. 18-02-004, D17-09-026, and D17-02-007"
"May 08, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337425209""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,Integration Capacity Analysis implementation update.
"May 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338277248""><span style=""color:blue""><u>REPORT</u></span></a>","Interstate Renewable Energy Council, Inc.,Solar Energy Industries Association,California Solar & Storage Association,CALIFORNIA ENERGY STORAGE ALLIANCE,Director, Policy & Economic Analysis,VOTE SOLAR,STEM,Tesla, Inc.,THE PUBLIC ADVOCATES OFFICE",Joint Parties' Third Status Report.
"April 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335406148""><span style=""color:blue""><u>NOTICE</u></span></a>","Nest Labs, Inc.","NOTICE OF PARTY CHANGE OF NAME FROMNEST LABS, INC. TO GOOGLE LLC"
"April 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333021218""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/MASON/CPUC,Administrative Law Judge’s Ruling Modifying the Distribution Investment Deferral Framework Process  
"March 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329723941""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2003005 - Decision Adopting Staff Proposal On Avoided Cost And Locational Granularity Of Transmission And Distribution Deferral Values.
"March 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328686380""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,REPLY; ON PROPOSED DECISION ADOPTING STAFF PROPOSAL ON AVOIDED COST
"March 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691119""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply comment on the Proposed Decision adopting Avoided Locational Transmission and Distribution Costs.
"March 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328686382""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,REPLY; ON THE PROPOSED DECISION OF COMMISSIONER BATJER
"March 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328765763""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY; ON THE PROPOSED DECISION ADOPTING STAFF PROPOSAL ON AVOIDED COST
"March 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336420241""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,REPLY COMMENTS ON PROPOSED DECISION ADOPTING STAFF PROPOSAL ON AVOIDED COST AND LOCATIONAL GRANULARITY OF TRANSMISSION AND DISTRIBUTION DEFERRAL VALUES.
"February 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328473912""><span style=""color:blue""><u>COMMENTS</u></span></a>",PACIFIC GAS AND ELECRIC COMPANY,Opening comments on Proposed Decision adopting Staff Proposal on Avoided Cost and Locational Granularity of Transmission and Distribution Deferral Values.
