Filing Date,Document Type,Filed By,Description
"June 12, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=570089378""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2506012 - Decision Addressing Requirements Of Senate Bill 1142 And Extreme Heat Disconnections Protections. Rulemaking 18-07-005 remains open.
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567955452""><span style=""color:blue""><u>COMMENTS</u></span></a>","The Utility Reform Network,National Consumer Law Center,Center for Accessible Technology",Joint Reply Comments on Proposed Decision
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567643073""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,REPLY COMMENTS OF SOUTHERN CALIFORNIA GAS COMPANY (U 904 G) ON PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT PROTECTIONS
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567610456""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,OPENING COMMENTS OF SAN DIEGO GAS & ELECTRIC COMPANY (U 902 M) ON PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTIONS
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567643072""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY COMMENTS OF SAN DIEGO GAS & ELECTRIC COMPANY (U 902 M) ON PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTIONS
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567932914""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/VANGRIN/CPUC,Reply Comments on Proposed Decision
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567610461""><span style=""color:blue""><u>COMMENTS</u></span></a>","Liberty Utilities (CalPeco Electric) LLC,Bear Valley Electric Service, Inc.,PacifiCorp","JOINT REPLY COMMENTS OF  BEAR VALLEY ELECTRIC SERVICE, INC. (U 913 E), LIBERTY UTILITIES (CALPECO ELECTRIC) LLC (U 933 E), AND PACIFICORP (U 901 E) ON THE PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTION"
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567643065""><span style=""color:blue""><u>COMMENTS</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANYS (U 39 M) REPLY COMMENTS ON THE PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTIONS
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567932965""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,REPLY COMMENTS OF THE UTILITY CONSUMERS ACTION NETWORK ON THE PROPOSED DECISION OF ADMINISTRATIVE LAW JUDGE DUGOWSON ADDRESSING REQUIREMENTS OF SB 1142 AND EXTREME HEAT DISCONNECTION PROTECTIONS
"June 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567540339""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,OUTHERN CALIFORNIA EDISON COMPANYS (U 338-E) REPLY COMMENTS ON PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTIONS
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567537484""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/VANGRIN/CPUC,OPENING COMMENTS ON PROPOSED DECISION
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567537485""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Opening Comments on Proposed Decision addressing Requirements of Senate Bill 1142 and Extreme Heat Protections
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567643032""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Proposed Decision addressing requirements of Senate Bill 1142 and Extreme Heat Disconnections Protections.
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567058182""><span style=""color:blue""><u>COMMENTS</u></span></a>","THE UTILITY REFORM NETWORK,Center for Accessible Technology,NATIONAL CONSUMER LAW CENTER",JOINT OPENING COMMENTS ON PROPOSED DECISION
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567159248""><span style=""color:blue""><u>COMMENTS</u></span></a>","PacifiCorp,Bear Valley Electric Service, Inc.,Liberty Utilities (CalPeco Electric) LLC","Joint comments of Bear Valley Electric Service, Inc., Liberty Utilities (CalPeco Electric) LLC, and PacifiCorp d/b/a Pacific Power on the Proposed Decision addressing requirements of Senate Bill 1142 and extreme heat disconnections protections."
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567058171""><span style=""color:blue""><u>COMMENTS</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,OPENING COMMENTS ON THE PROPOSED DECISION ADDRESSING REQUIREMENTS OF SENATE BILL 1142 AND EXTREME HEAT DISCONNECTIONS PROTECTIONS.
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=567537487""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Opening Comments on the Proposed Decision of Administrative Law Judge Dugowson Addressing Requirements of Senate Bill 1142 and Extreme Heat Disconnection Protections.
"May 29, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566913933""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,California Community Choice Associations comments on the Proposed Decision addressing requirements of Senate Bill 1142 and extreme heat disconnections protections.
"May 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566886094""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"May 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566884675""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"May 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566911438""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,MONTHLY DISCONNECT DATA REPORT APRIL 2025
"May 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=566347790""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,MONTHLY DISCONNECT DATA REPORT
"May 09, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498888""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/DUGOWSON/CPUC,"Proposed Decision addressing requirements of Senate Bill 1142 and extreme heat disconnections protections. Opening comments, which shall not exceed 15 pages, are due no later than May 29, 2025. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498738""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,SOUTHERN CALIFORNIA GAS COMPANYS (U 904 G) ANNUAL ARREARAGE MANAGEMENT PAYMENT (AMP) PLAN REPORT AND REPORT ON COMPLIANCE WITH THE ANNUAL DISCONNECTION CAP
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498622""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANYS (U 39 M) ARREARAGE MANAGEMENT PLAN ANNUAL REPORT AND REPORT ON COMPLIANCE WITH THE ANNUAL DISCONNECTION CAP
"May 01, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565498415""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,SAN DIEGO GAS & ELECTRIC COMPANY (U 902 M) ANNUAL DISCONNECTION CAP STATUS REPORT AND ARREARAGE MANAGEMENT PAYMENT PLAN REPORT
"April 30, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=565140194""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,2024 Annual Report for Arrearage Management (AMP) Plan; 2024 Disconnection Cap Status.
"April 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564627952""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"April 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564309619""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,Monthly Disconnect Data Report.
"April 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564384436""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"April 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564385400""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,MONTHLY DISCONNECT DATA REPORT MARCH 2025.
"April 03, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=563176054""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2504004 - Decision Denying Petition For Modification Of Pacific Gas and Electric Company, San Diego Gas & Electric Company, Southern California Gas Company, And Southern California Edison Company. Rulemaking 18-07-005 remain open."
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=561438022""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Diego Gas & Electric Company,Pacific Gas And Electric Company,Southern California Edison Company,Southern California Gas Company","REPLY COMMENTS ON DECISION DENYING PETITION FOR MODIFICATION OF PACIFIC GAS AND ELECTRIC COMPANY (U 39 E), SAN DIEGO GAS & ELECTRIC COMPANY (U 902 M), SOUTHERN CALIFORNIA GAS COMPANY (U 904 G), AND SOUTHERN CALIFORNIA EDISON COMPANY (U 338-E) OF DECISION 23-08-049."
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=560273088""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,REPLY COMMENTS OF THE UTILITY REFORM NETWORK ON THE PROPOSED DECISION DENYING PETITION +FOR MODIFICATION OF DECISION 23-08-049
"March 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=564685974""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers Action Network,"Reply comments of the Utility Consumers Action Network to the opening comments of Southern California Gas Company, San Diego Gas & Electric Company, Pacific Gas and Electric Company, Southern California Edison Company on the Proposed Decision of Commissioner Houck denying the Joint Utilities Petition for Modification of Decision 23-08-049."
"March 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559995292""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"March 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559995277""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,MONTHLY DISCONNECT DATA REPORT
"March 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559099242""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"March 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=562187967""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,Southern California Gas Company,San Diego Gas & Electric Company,Pacific Gas and Electric Company",OPENING COMMENTS ON PROPOSED DECISION
"March 19, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559995334""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Monthly Disconnect Data Report February 2025
"March 18, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559071756""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"Opening Comments on the Proposed Decision of Commissioner Houck Denying the Combined Petition for Modification of PG&E, SCE, SDG&E and SoCal Gas."
"March 17, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559072952""><span style=""color:blue""><u>REPORT</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,Percentage of Income Payment Plan Pilot Program Final Evaluation Report.
"March 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=559942504""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2503004 - Decision Eliminating Certain Reporting Requirements. Rulemaking 18-07-005 remains open.
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557609898""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,SEMI-ANNUAL PERCENTAGE OF INCOME PAYMENT PLAN PILOT METRIC REPORT
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608557""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,SEMI-ANNUAL PERCENTAGE OF INCOME PAYMENT PLAN PILOT METRIC REPORT
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557609790""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,"PERCENTAGE OF INCOME PAYMENT PLAN (PIPP) PILOT METRICS REPORT AUGUST 1, 2024, THROUGH JANUARY 31, 2025"
"February 28, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557608558""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,PIPP SEMI-ANNUAL METRIC REPORT
"February 27, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=557607568""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/HOUCK/CPUC,"PROPOSED DECISION DENYING PETITION FOR MODIFICATION OF PACIFIC GAS AND ELECTRIC COMPANY, SAN DIEGO GAS & ELECTRIC COMPANY, SOUTHERN CALIFORNIA GAS COMPANY, AND SOUTHERN CALIFORNIA EDISON COMPANY. Opening comments, which shall not exceed 15 pages, are due no later than March 19, 2025. Reply comments, which shall not exceed 5 pages, are due within five days after the last day for filing opening comments."
"February 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897435""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"February 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897317""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Southern California Edison Companys Monthly Disconnect Data Report for January 2025.
"February 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897205""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,Pacific Gas and Electric Companys Monthly Disconnect Data Report.
"February 20, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556897431""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,Disconnection Settlement Monthly Report of San Diego Gas & Electric Company for January 2025.
"February 10, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555178579""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2502006 - Order Correcting Error. This proceeding remains open.
"February 07, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556603060""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/DARCIE L HOUCK/ CPUC,"PROPOSED DECISION ELIMINATING CERTAIN REPORTING REQUIREMENTS. Opening Comments, which shall not exceed 15 pages, are due on February 27, 2025. Reply Comments, which shall not exceed 5 pages are due 5 days after the last day for filing Opening Comments."
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555977595""><span style=""color:blue""><u>COMMENTS</u></span></a>","Liberty Utilities (CalPeco Electric) LLC,PacifiCorp,Bear Valley Electric Service, Inc.",Joint Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556052990""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Workshop
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555967105""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Reply Comments on Workshop
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555914677""><span style=""color:blue""><u>COMMENTS</u></span></a>",SOUTHWEST GAS CORPORATION,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555961132""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling and on Workshop
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555961221""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556054300""><span style=""color:blue""><u>COMMENTS</u></span></a>",CalAdvocates/Vangrin/CPUC,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556054299""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555960638""><span style=""color:blue""><u>COMMENTS</u></span></a>","National Consumer Law Center,Center for Accessible Technology,The Utility Reform Network",REPLY COMMENTS ON THE ASSIGNED COMMISSIONERS AMENDED PHASE 2 SCOPING MEMO AND RULING
"January 31, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555967101""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Assigned Commissioners Amended Phase 2 Scoping Memo and Ruling and on Workshop
"January 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555445542""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,OPENING COMMENTS ON THE DISCONNECTIONS WORKSHOP
"January 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555977612""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers'''''''' Action Network,"OPENING COMMENTS ON THE DECEMBER 12, 2024, WORKSHOP ON AFFORDABILITY OF ELECTRIC AND NATURAL GAS RATES"
"January 24, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555430602""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,OPENING COMMENTS ON WORKSHOP
"January 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555427919""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"January 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555914695""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Gas Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"January 21, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=556054291""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,MONTHLY DISCONNECT DATA REPORT
"January 17, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=555914647""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Southern California Edison Company Monthly Disconnect Data Report December 2024.
"January 13, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678849""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,for intervenor compensation for contribution to D24-02-046 and D24-11-005.
"January 09, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553678604""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DUGOWSON/CPUC,E-Mail Ruling granting Rule 11.6 extension request for opening/reply comments and reply to responses.
"January 05, 2025","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=553184846""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DUGOWSON/CPUC,EMAIL RULING UPDATING PROCEEDING SCHEDULE
"December 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551489277""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Monthly Disconnect Data Report November 2024.
"December 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=550500773""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,DISCONNECTION SETTLEMENT MONTHLY REPORT
"December 20, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=551178594""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,RESPONSE TO ADMINISTRATIVE LAW JUDGE'S RULING REQUESTING RESPONSE TO JUSTIFY REQUEST FOR DELAY TO ADOPT THE PROPORTIONAL ALLOCATION METHODOLOGY
